Ensembl Gene ID,Chimp Ensembl Gene ID,Homology Type
ENSG00000070366,ENSPTRG00000008544,ortholog_one2one
ENSG00000125462,ENSPTRG00000001459,ortholog_one2one
ENSG00000183723,ENSPTRG00000008199,ortholog_one2one
ENSG00000058262,ENSPTRG00000015351,ortholog_one2one
ENSG00000134809,ENSPTRG00000003659,ortholog_one2one
ENSG00000109205,ENSPTRG00000016124,ortholog_one2one
ENSG00000214414,ENSPTRG00000024137,ortholog_many2many
ENSG00000090621,ENSPTRG00000000573,ortholog_one2one
ENSG00000157766,ENSPTRG00000007424,ortholog_one2one
ENSG00000168930,ENSPTRG00000003587,ortholog_many2many
ENSG00000168930,ENSPTRG00000003586,ortholog_many2many
ENSG00000168930,ENSPTRG00000004161,ortholog_many2many
ENSG00000214872,ENSPTRG00000034232,ortholog_one2one
ENSG00000181617,ENSPTRG00000016125,ortholog_one2one
ENSG00000180008,ENSPTRG00000006368,ortholog_one2one
ENSG00000142002,ENSPTRG00000010319,ortholog_one2one
ENSG00000189253,ENSPTRG00000034335,ortholog_one2one
ENSG00000156587,ENSPTRG00000003661,ortholog_one2one
ENSG00000106100,ENSPTRG00000019040,ortholog_one2one
ENSG00000053501,ENSPTRG00000010659,ortholog_one2one
ENSG00000168175,ENSPTRG00000006369,ortholog_one2one
ENSG00000171209,ENSPTRG00000016126,ortholog_one2one
ENSG00000271810,,
ENSG00000148180,ENSPTRG00000021313,ortholog_one2one
ENSG00000223417,ENSPTRG00000003613,ortholog_many2many
ENSG00000145309,ENSPTRG00000016127,ortholog_one2one
ENSG00000109208,ENSPTRG00000016128,ortholog_one2one
ENSG00000204449,ENSPTRG00000003587,ortholog_many2many
ENSG00000204449,ENSPTRG00000003586,ortholog_many2many
ENSG00000204449,ENSPTRG00000004161,ortholog_many2many
ENSG00000131981,ENSPTRG00000006370,ortholog_one2one
ENSG00000079974,ENSPTRG00000012386,ortholog_many2many
ENSG00000079974,ENSPTRG00000014555,ortholog_many2many
ENSG00000171201,ENSPTRG00000016129,ortholog_one2one
ENSG00000006625,ENSPTRG00000019041,ortholog_one2one
ENSG00000171199,ENSPTRG00000016130,ortholog_one2one
ENSG00000086200,ENSPTRG00000016915,ortholog_one2one
ENSG00000113303,ENSPTRG00000017644,ortholog_one2one
ENSG00000151502,ENSPTRG00000004494,ortholog_one2one
ENSG00000149131,ENSPTRG00000032514,ortholog_one2one
ENSG00000042832,ENSPTRG00000020599,ortholog_one2one
ENSG00000155367,ENSPTRG00000001113,ortholog_one2one
ENSG00000135720,ENSPTRG00000008200,ortholog_one2one
ENSG00000182979,,
ENSG00000077616,ENSPTRG00000004163,ortholog_one2one
ENSG00000178537,ENSPTRG00000014900,ortholog_one2one
ENSG00000134532,ENSPTRG00000004770,ortholog_one2one
ENSG00000101049,ENSPTRG00000013508,ortholog_one2one
ENSG00000241910,,
ENSG00000242019,ENSPTRG00000022601,ortholog_one2many
ENSG00000151500,ENSPTRG00000004495,ortholog_one2one
ENSG00000206344,,
ENSG00000184599,ENSPTRG00000001114,ortholog_one2one
ENSG00000117118,ENSPTRG00000000242,ortholog_one2one
ENSG00000148175,ENSPTRG00000021315,ortholog_one2one
ENSG00000147251,ENSPTRG00000022212,ortholog_one2one
ENSG00000180902,ENSPTRG00000013131,ortholog_one2one
ENSG00000185864,ENSPTRG00000023727,ortholog_many2many
ENSG00000185864,ENSPTRG00000041576,ortholog_many2many
ENSG00000267987,,
ENSG00000237599,,
ENSG00000158321,ENSPTRG00000019260,ortholog_one2one
ENSG00000163909,ENSPTRG00000000574,ortholog_one2one
ENSG00000204525,ENSPTRG00000041261,ortholog_one2one
ENSG00000130829,ENSPTRG00000022403,ortholog_one2one
ENSG00000171953,ENSPTRG00000008840,ortholog_one2one
ENSG00000100949,ENSPTRG00000006210,ortholog_one2one
ENSG00000117115,ENSPTRG00000000243,ortholog_one2one
ENSG00000155380,ENSPTRG00000001116,ortholog_one2one
ENSG00000140511,ENSPTRG00000007425,ortholog_one2one
ENSG00000230413,,
ENSG00000168903,ENSPTRG00000042502,ortholog_one2one
ENSG00000154252,ENSPTRG00000028939,ortholog_one2one
ENSG00000189013,ENSPTRG00000011472,ortholog_one2one
ENSG00000226201,,
ENSG00000152556,ENSPTRG00000004874,ortholog_one2one
ENSG00000099330,ENSPTRG00000010660,ortholog_one2one
ENSG00000233866,,
ENSG00000229286,,
ENSG00000136848,ENSPTRG00000021317,ortholog_one2one
ENSG00000151498,ENSPTRG00000004496,ortholog_one2one
ENSG00000128567,ENSPTRG00000019705,ortholog_one2one
ENSG00000126787,ENSPTRG00000006371,ortholog_one2one
ENSG00000140740,ENSPTRG00000007871,ortholog_one2one
ENSG00000198799,ENSPTRG00000001120,ortholog_one2one
ENSG00000171195,ENSPTRG00000016131,ortholog_one2one
ENSG00000240508,,
ENSG00000110172,ENSPTRG00000004164,ortholog_one2one
ENSG00000140545,ENSPTRG00000007426,ortholog_one2one
ENSG00000166793,ENSPTRG00000003664,ortholog_one2one
ENSG00000204099,,
ENSG00000167281,ENSPTRG00000009727,ortholog_one2one
ENSG00000235265,,
ENSG00000223875,,
ENSG00000004864,ENSPTRG00000019423,ortholog_one2one
ENSG00000215270,,
ENSG00000206195,,
ENSG00000106105,ENSPTRG00000019042,ortholog_one2one
ENSG00000271672,,
ENSG00000272872,,
ENSG00000232775,,
ENSG00000116981,ENSPTRG00000000575,ortholog_one2one
ENSG00000130822,ENSPTRG00000022404,ortholog_one2one
ENSG00000175764,ENSPTRG00000021318,ortholog_one2one
ENSG00000155714,ENSPTRG00000007872,ortholog_one2one
ENSG00000172409,,
ENSG00000271127,,
ENSG00000225255,,
ENSG00000116604,ENSPTRG00000001460,ortholog_one2one
ENSG00000116983,ENSPTRG00000000576,ortholog_one2one
ENSG00000249961,ENSPTRG00000008201,ortholog_one2one
ENSG00000205189,ENSPTRG00000030982,ortholog_one2one
ENSG00000141965,ENSPTRG00000009897,ortholog_one2one
ENSG00000119421,ENSPTRG00000021319,ortholog_one2one
ENSG00000127666,ENSPTRG00000010322,ortholog_one2one
ENSG00000230705,,
ENSG00000101052,ENSPTRG00000013509,ortholog_one2one
ENSG00000142623,ENSPTRG00000000244,ortholog_one2one
ENSG00000156599,ENSPTRG00000003666,ortholog_one2one
ENSG00000185681,ENSPTRG00000021321,ortholog_one2one
ENSG00000165810,ENSPTRG00000017646,ortholog_one2one
ENSG00000187689,ENSPTRG00000016132,ortholog_one2one
ENSG00000072818,ENSPTRG00000033884,ortholog_one2one
ENSG00000172987,ENSPTRG00000002826,ortholog_one2one
ENSG00000139546,ENSPTRG00000005020,ortholog_one2one
ENSG00000106113,ENSPTRG00000019043,ortholog_one2one
ENSG00000142619,ENSPTRG00000000245,ortholog_one2one
ENSG00000235992,,
ENSG00000241838,,
ENSG00000236666,,
ENSG00000212216,ENSPTRG00000039393,ortholog_many2many
ENSG00000212216,ENSPTRG00000033354,ortholog_many2many
ENSG00000212216,ENSPTRG00000037400,ortholog_many2many
ENSG00000234381,,
ENSG00000105355,ENSPTRG00000010324,ortholog_one2one
ENSG00000118526,ENSPTRG00000018622,ortholog_one2one
ENSG00000084072,ENSPTRG00000000577,ortholog_one2one
ENSG00000243772,ENSPTRG00000034567,ortholog_many2many
ENSG00000224435,,
ENSG00000226474,,
ENSG00000231565,,
ENSG00000178522,ENSPTRG00000023351,ortholog_one2one
ENSG00000183648,ENSPTRG00000006649,ortholog_one2one
ENSG00000159339,ENSPTRG00000000246,ortholog_one2one
ENSG00000230471,,
ENSG00000119681,ENSPTRG00000006538,ortholog_one2one
ENSG00000185372,ENSPTRG00000039534,ortholog_one2one
ENSG00000140526,ENSPTRG00000007427,ortholog_one2one
ENSG00000230643,,
ENSG00000145354,ENSPTRG00000016325,ortholog_one2one
ENSG00000237299,,
ENSG00000182156,ENSPTRG00000009728,ortholog_one2one
ENSG00000182613,ENSPTRG00000017648,ortholog_one2one
ENSG00000213727,,
ENSG00000215268,,
ENSG00000233408,,
ENSG00000213859,ENSPTRG00000008679,ortholog_one2one
ENSG00000235759,,
ENSG00000236831,,
ENSG00000265406,,
ENSG00000264612,,
ENSG00000265270,,
ENSG00000236097,,
ENSG00000185716,,
ENSG00000184624,,
ENSG00000182896,ENSPTRG00000008680,ortholog_one2one
ENSG00000236235,,
ENSG00000156603,ENSPTRG00000003667,ortholog_one2one
ENSG00000111640,ENSPTRG00000004577,ortholog_one2one
ENSG00000173894,ENSPTRG00000009730,ortholog_one2one
ENSG00000106852,ENSPTRG00000021322,ortholog_one2one
ENSG00000225293,,
ENSG00000226160,,
ENSG00000229658,,
ENSG00000227367,,
ENSG00000172936,ENSPTRG00000014754,ortholog_one2one
ENSG00000146054,ENSPTRG00000017649,ortholog_one2one
ENSG00000164684,ENSPTRG00000020370,ortholog_one2one
ENSG00000166105,ENSPTRG00000004498,ortholog_one2one
ENSG00000081026,ENSPTRG00000001121,ortholog_one2one
ENSG00000101057,ENSPTRG00000013510,ortholog_one2one
ENSG00000196776,ENSPTRG00000015188,ortholog_one2one
ENSG00000242386,,
ENSG00000213593,ENSPTRG00000033702,ortholog_one2one
ENSG00000076641,ENSPTRG00000020372,ortholog_one2one
ENSG00000175792,ENSPTRG00000015352,ortholog_one2one
ENSG00000119446,ENSPTRG00000021323,ortholog_one2one
ENSG00000226444,,
ENSG00000160113,ENSPTRG00000010661,ortholog_one2one
ENSG00000235969,,
ENSG00000273362,,
ENSG00000116985,ENSPTRG00000000578,ortholog_one2one
ENSG00000241644,ENSPTRG00000019045,ortholog_one2many
ENSG00000233995,,
ENSG00000140522,ENSPTRG00000007429,ortholog_one2one
ENSG00000115919,ENSPTRG00000012509,ortholog_one2one
ENSG00000164687,ENSPTRG00000020373,ortholog_one2one
ENSG00000239435,,
ENSG00000175267,ENSPTRG00000007874,ortholog_one2one
ENSG00000269095,,
ENSG00000240122,,
ENSG00000221084,,
ENSG00000028839,ENSPTRG00000018624,ortholog_one2one
ENSG00000165934,ENSPTRG00000006651,ortholog_one2one
ENSG00000198754,,
ENSG00000254959,ENSPTRG00000019045,ortholog_one2many
ENSG00000100181,,
ENSG00000124196,ENSPTRG00000013511,ortholog_one2one
ENSG00000155926,ENSPTRG00000020601,ortholog_one2one
ENSG00000132464,ENSPTRG00000016133,ortholog_one2one
ENSG00000125498,ENSPTRG00000028885,ortholog_one2one
ENSG00000141034,ENSPTRG00000008841,ortholog_one2one
ENSG00000183856,ENSPTRG00000001461,ortholog_one2one
ENSG00000188389,,
ENSG00000124191,ENSPTRG00000013512,ortholog_one2one
ENSG00000147588,ENSPTRG00000020374,ortholog_one2one
ENSG00000130307,ENSPTRG00000010663,ortholog_one2one
ENSG00000239463,,
ENSG00000268942,ENSPTRG00000001398,ortholog_one2many
ENSG00000221957,,
ENSG00000221883,ENSPTRG00000038713,ortholog_one2one
ENSG00000205784,ENSPTRG00000029163,ortholog_one2one
ENSG00000172939,ENSPTRG00000014755,ortholog_one2one
ENSG00000254462,,
ENSG00000174292,ENSPTRG00000008681,ortholog_one2one
ENSG00000165323,ENSPTRG00000004168,ortholog_one2one
ENSG00000188011,,
ENSG00000186105,ENSPTRG00000040740,ortholog_one2one
ENSG00000205186,ENSPTRG00000030980,ortholog_one2one
ENSG00000216921,,
ENSG00000148187,ENSPTRG00000021324,ortholog_one2one
ENSG00000267338,,
ENSG00000249288,,
ENSG00000227061,,
ENSG00000249263,,
ENSG00000228643,,
ENSG00000189295,,
ENSG00000259271,,
ENSG00000141570,ENSPTRG00000009731,ortholog_one2one
ENSG00000269468,,
ENSG00000273244,,
ENSG00000241717,,
ENSG00000132465,ENSPTRG00000016134,ortholog_one2one
ENSG00000235343,,
ENSG00000229027,,
ENSG00000221866,ENSPTRG00000041884,ortholog_one2one
ENSG00000234121,,
ENSG00000237835,,
ENSG00000220248,,
ENSG00000179051,ENSPTRG00000000247,ortholog_one2one
ENSG00000146063,,
ENSG00000188554,ENSPTRG00000009241,ortholog_one2one
ENSG00000164037,ENSPTRG00000016327,ortholog_one2one
ENSG00000127663,ENSPTRG00000010327,ortholog_one2one
ENSG00000106125,ENSPTRG00000019046,ortholog_one2one
ENSG00000170323,ENSPTRG00000020375,ortholog_one2one
ENSG00000163681,ENSPTRG00000015053,ortholog_one2one
ENSG00000134640,ENSPTRG00000004170,ortholog_one2one
ENSG00000197416,ENSPTRG00000022654,ortholog_one2one
ENSG00000177479,ENSPTRG00000014902,ortholog_one2one
ENSG00000043514,ENSPTRG00000000579,ortholog_one2one
ENSG00000234745,ENSPTRG00000038986,ortholog_one2one
ENSG00000235779,,
ENSG00000132467,ENSPTRG00000031188,ortholog_one2one
ENSG00000157379,ENSPTRG00000006211,ortholog_one2one
ENSG00000180773,ENSPTRG00000004171,ortholog_one2one
ENSG00000146411,ENSPTRG00000018625,ortholog_one2one
ENSG00000140090,ENSPTRG00000006652,ortholog_one2one
ENSG00000095303,ENSPTRG00000021325,ortholog_one2one
ENSG00000130821,,
ENSG00000116793,ENSPTRG00000001123,ortholog_one2one
ENSG00000240583,ENSPTRG00000019047,ortholog_one2one
ENSG00000108591,ENSPTRG00000008842,ortholog_one2one
ENSG00000178394,ENSPTRG00000016918,ortholog_one2one
ENSG00000159593,ENSPTRG00000024077,ortholog_one2one
ENSG00000140525,ENSPTRG00000007430,ortholog_one2one
ENSG00000250424,,
ENSG00000185274,ENSPTRG00000019262,ortholog_one2one
ENSG00000269738,,
ENSG00000127922,ENSPTRG00000019424,ortholog_one2one
ENSG00000136834,,
ENSG00000197233,ENSPTRG00000033765,ortholog_one2one
ENSG00000104415,ENSPTRG00000020602,ortholog_one2one
ENSG00000239590,ENSPTRG00000022554,ortholog_one2one
ENSG00000171505,ENSPTRG00000021328,ortholog_one2one
ENSG00000106128,ENSPTRG00000019048,ortholog_one2one
ENSG00000171501,ENSPTRG00000021329,ortholog_one2one
ENSG00000187862,ENSPTRG00000001462,ortholog_one2one
ENSG00000171496,ENSPTRG00000021330,ortholog_one2one
ENSG00000018189,ENSPTRG00000016135,ortholog_one2one
ENSG00000165202,ENSPTRG00000021332,ortholog_one2one
ENSG00000119946,ENSPTRG00000002828,ortholog_one2one
ENSG00000178974,ENSPTRG00000006373,ortholog_one2one
ENSG00000171484,,
ENSG00000167720,ENSPTRG00000008546,ortholog_one2one
ENSG00000183470,ENSPTRG00000019710,ortholog_one2one
ENSG00000149328,ENSPTRG00000004499,ortholog_one2one
ENSG00000173679,ENSPTRG00000021333,ortholog_one2one
ENSG00000171481,,
ENSG00000126775,ENSPTRG00000006375,ortholog_one2one
ENSG00000081019,ENSPTRG00000001124,ortholog_one2one
ENSG00000136939,ENSPTRG00000021335,ortholog_one2one
ENSG00000171459,ENSPTRG00000021336,ortholog_one2one
ENSG00000106554,ENSPTRG00000019711,ortholog_one2one
ENSG00000074964,ENSPTRG00000000248,ortholog_one2one
ENSG00000148215,ENSPTRG00000021337,ortholog_one2one
ENSG00000196943,ENSPTRG00000033813,ortholog_one2one
ENSG00000164038,ENSPTRG00000016328,ortholog_one2one
ENSG00000136940,ENSPTRG00000021338,ortholog_one2one
ENSG00000118515,ENSPTRG00000018626,ortholog_one2one
ENSG00000183166,ENSPTRG00000019263,ortholog_one2one
ENSG00000132394,ENSPTRG00000015353,ortholog_one2one
ENSG00000165204,,
ENSG00000164197,ENSPTRG00000016919,ortholog_one2one
ENSG00000149596,,
ENSG00000172940,ENSPTRG00000014756,ortholog_one2one
ENSG00000109956,ENSPTRG00000004501,ortholog_one2one
ENSG00000179407,ENSPTRG00000030133,ortholog_one2one
ENSG00000182521,ENSPTRG00000006376,ortholog_one2one
ENSG00000163382,ENSPTRG00000001463,ortholog_one2one
ENSG00000119682,ENSPTRG00000006539,ortholog_one2one
ENSG00000132823,ENSPTRG00000013514,ortholog_one2one
ENSG00000268936,,
ENSG00000253826,,
ENSG00000141582,ENSPTRG00000040905,ortholog_one2one
ENSG00000224777,,
ENSG00000254468,,
ENSG00000270921,,
ENSG00000179348,ENSPTRG00000015355,ortholog_one2one
ENSG00000230724,,
ENSG00000136305,ENSPTRG00000006213,ortholog_one2one
ENSG00000255229,,
ENSG00000222225,ENSPTRG00000037190,ortholog_many2many
ENSG00000232495,,
ENSG00000186479,ENSPTRG00000016921,ortholog_one2one
ENSG00000189056,ENSPTRG00000019557,ortholog_one2one
ENSG00000254559,,
ENSG00000255026,,
ENSG00000255533,,
ENSG00000124194,ENSPTRG00000013515,ortholog_one2one
ENSG00000254910,,
ENSG00000251661,,
ENSG00000255089,,
ENSG00000270105,,
ENSG00000270030,,
ENSG00000105393,ENSPTRG00000010664,ortholog_one2one
ENSG00000255328,,
ENSG00000197851,ENSPTRG00000023321,ortholog_one2one
ENSG00000270972,,
ENSG00000243562,ENSPTRG00000040774,ortholog_one2one
ENSG00000255237,,
ENSG00000254739,,
ENSG00000144671,ENSPTRG00000014757,ortholog_one2one
ENSG00000165325,ENSPTRG00000004172,ortholog_one2one
ENSG00000254815,,
ENSG00000006377,ENSPTRG00000019425,ortholog_one2one
ENSG00000105426,ENSPTRG00000010328,ortholog_one2one
ENSG00000247095,,
ENSG00000197296,ENSPTRG00000013516,ortholog_one2one
ENSG00000233684,,
ENSG00000236856,,
ENSG00000101074,ENSPTRG00000013517,ortholog_one2one
ENSG00000226277,,
ENSG00000182809,ENSPTRG00000039103,ortholog_many2many
ENSG00000223985,,
ENSG00000225942,,
ENSG00000233633,,
ENSG00000233296,,
ENSG00000133731,ENSPTRG00000020377,ortholog_one2one
ENSG00000116990,ENSPTRG00000000580,ortholog_one2one
ENSG00000233970,,
ENSG00000213906,ENSPTRG00000034127,ortholog_one2many
ENSG00000167291,ENSPTRG00000009733,ortholog_one2one
ENSG00000056586,ENSPTRG00000021339,ortholog_one2one
ENSG00000166002,ENSPTRG00000004174,ortholog_one2one
ENSG00000199038,ENSPTRG00000027769,ortholog_one2one
ENSG00000255158,,
ENSG00000269915,,
ENSG00000177236,,
ENSG00000255142,,
ENSG00000199785,ENSPTRG00000024668,ortholog_one2one
ENSG00000255108,,
ENSG00000250397,,
ENSG00000168748,ENSPTRG00000008203,ortholog_one2one
ENSG00000060982,ENSPTRG00000004772,ortholog_one2one
ENSG00000114446,ENSPTRG00000015189,ortholog_one2one
ENSG00000134242,ENSPTRG00000001125,ortholog_one2one
ENSG00000120053,ENSPTRG00000002829,ortholog_one2one
ENSG00000172840,ENSPTRG00000008204,ortholog_one2one
ENSG00000101076,ENSPTRG00000013519,ortholog_one2one
ENSG00000093217,ENSPTRG00000014758,ortholog_one2one
ENSG00000186130,ENSPTRG00000021340,ortholog_one2one
ENSG00000104419,ENSPTRG00000020603,ortholog_one2one
ENSG00000269307,,
ENSG00000145642,ENSPTRG00000016923,ortholog_one2one
ENSG00000160818,ENSPTRG00000001464,ortholog_one2one
ENSG00000131724,ENSPTRG00000022214,ortholog_one2one
ENSG00000183921,ENSPTRG00000007876,ortholog_one2one
ENSG00000105880,ENSPTRG00000019426,ortholog_one2one
ENSG00000168389,ENSPTRG00000000581,ortholog_one2one
ENSG00000187838,ENSPTRG00000008683,ortholog_one2one
ENSG00000103319,ENSPTRG00000007877,ortholog_one2one
ENSG00000168746,ENSPTRG00000030548,ortholog_one2one
ENSG00000075884,ENSPTRG00000012510,ortholog_one2one
ENSG00000167721,ENSPTRG00000008547,ortholog_one2one
ENSG00000131558,ENSPTRG00000019712,ortholog_one2one
ENSG00000166004,ENSPTRG00000004175,ortholog_one2one
ENSG00000204628,ENSPTRG00000022734,ortholog_one2one
ENSG00000160117,ENSPTRG00000010665,ortholog_one2one
ENSG00000253598,ENSPTRG00000030978,ortholog_one2one
ENSG00000196636,ENSPTRG00000019427,ortholog_one2one
ENSG00000272658,ENSPTRG00000034127,ortholog_one2many
ENSG00000222561,ENSPTRG00000037357,ortholog_one2one
ENSG00000264671,,
ENSG00000254872,,
ENSG00000255177,,
ENSG00000255153,,
ENSG00000153006,ENSPTRG00000016924,ortholog_one2one
ENSG00000188761,ENSPTRG00000001126,ortholog_one2one
ENSG00000006128,ENSPTRG00000019428,ortholog_one2one
ENSG00000213903,ENSPTRG00000006215,ortholog_one2one
ENSG00000233930,,
ENSG00000117148,ENSPTRG00000000249,ortholog_one2one
ENSG00000231487,,
ENSG00000140521,ENSPTRG00000007431,ortholog_one2one
ENSG00000205866,,
ENSG00000256528,,
ENSG00000205865,,
ENSG00000227306,,
ENSG00000119919,ENSPTRG00000002830,ortholog_one2one
ENSG00000235027,,
ENSG00000229512,,
ENSG00000265587,,
ENSG00000230834,,
ENSG00000230980,,
ENSG00000230080,,
ENSG00000117154,ENSPTRG00000000250,ortholog_one2one
ENSG00000267281,ENSPTRG00000005022,ortholog_one2many
ENSG00000264493,,
ENSG00000249086,,
ENSG00000229671,,
ENSG00000252187,,
ENSG00000226416,,
ENSG00000232987,,
ENSG00000139574,ENSPTRG00000005021,ortholog_one2one
ENSG00000185825,,
ENSG00000227713,,
ENSG00000198685,ENSPTRG00000015356,ortholog_one2one
ENSG00000272342,,
ENSG00000231173,,
ENSG00000223751,,
ENSG00000179023,ENSPTRG00000000251,ortholog_one2one
ENSG00000237667,,
ENSG00000228799,,
ENSG00000114455,ENSPTRG00000015190,ortholog_one2one
ENSG00000234796,,
ENSG00000235688,,
ENSG00000235403,,
ENSG00000236665,,
ENSG00000233553,,
ENSG00000228613,,
ENSG00000231482,,
ENSG00000203635,,
ENSG00000130600,,
ENSG00000132702,,
ENSG00000078549,ENSPTRG00000019049,ortholog_one2one
ENSG00000232057,,
ENSG00000225619,,
ENSG00000124120,ENSPTRG00000013521,ortholog_one2one
ENSG00000234929,,
ENSG00000227364,,
ENSG00000009709,ENSPTRG00000000253,ortholog_one2one
ENSG00000237720,,
ENSG00000228391,,
ENSG00000058600,ENSPTRG00000007878,ortholog_one2one
ENSG00000234423,,
ENSG00000263570,ENSPTRG00000035314,ortholog_one2one
ENSG00000238722,ENSPTRG00000038127,ortholog_one2one
ENSG00000236760,,
ENSG00000226649,,
ENSG00000224885,,
ENSG00000240801,,
ENSG00000225234,,
ENSG00000207805,,
ENSG00000141519,ENSPTRG00000009735,ortholog_one2one
ENSG00000271868,,
ENSG00000235078,,
ENSG00000099869,,
ENSG00000242282,,
ENSG00000265258,,
ENSG00000207308,ENSPTRG00000026491,ortholog_one2one
ENSG00000126777,ENSPTRG00000006378,ortholog_one2one
ENSG00000179002,ENSPTRG00000000254,ortholog_one2one
ENSG00000234171,,
ENSG00000166589,ENSPTRG00000008205,ortholog_one2one
ENSG00000134262,ENSPTRG00000001127,ortholog_one2one
ENSG00000104231,ENSPTRG00000020378,ortholog_one2one
ENSG00000252531,ENSPTRG00000036723,ortholog_one2one
ENSG00000237370,,
ENSG00000255275,,
ENSG00000188765,,
ENSG00000232718,,
ENSG00000164039,ENSPTRG00000016329,ortholog_one2many
ENSG00000164039,ENSPTRG00000042359,ortholog_one2many
ENSG00000224661,,
ENSG00000227363,,
ENSG00000132824,ENSPTRG00000013522,ortholog_one2one
ENSG00000065809,ENSPTRG00000002309,ortholog_one2one
ENSG00000177981,ENSPTRG00000004875,ortholog_one2one
ENSG00000170653,ENSPTRG00000005022,ortholog_one2many
ENSG00000237401,,
ENSG00000264071,ENSPTRG00000034220,ortholog_one2one
ENSG00000229550,,
ENSG00000215960,ENSPTRG00000035116,ortholog_one2many
ENSG00000231821,,
ENSG00000231532,,
ENSG00000252238,ENSPTRG00000036844,ortholog_one2one
ENSG00000207192,ENSPTRG00000032000,ortholog_one2one
ENSG00000228585,,
ENSG00000232835,,
ENSG00000224128,,
ENSG00000141258,ENSPTRG00000008548,ortholog_one2one
ENSG00000230090,,
ENSG00000262481,ENSPTRG00000030987,ortholog_one2many
ENSG00000155287,ENSPTRG00000002831,ortholog_one2one
ENSG00000183718,ENSPTRG00000029935,ortholog_one2one
ENSG00000127220,ENSPTRG00000010666,ortholog_one2one
ENSG00000242540,,
ENSG00000236106,,
ENSG00000159423,ENSPTRG00000000255,ortholog_one2one
ENSG00000168734,,
ENSG00000237266,,
ENSG00000140743,ENSPTRG00000007879,ortholog_one2one
ENSG00000232044,,
ENSG00000101986,,
ENSG00000268397,,
ENSG00000118655,ENSPTRG00000001128,ortholog_one2one
ENSG00000163902,ENSPTRG00000015358,ortholog_one2one
ENSG00000230178,ENSPTRG00000031387,ortholog_one2many
ENSG00000105428,ENSPTRG00000010331,ortholog_one2one
ENSG00000130312,ENSPTRG00000029090,ortholog_one2one
ENSG00000250020,,
ENSG00000144821,ENSPTRG00000015191,ortholog_one2one
ENSG00000249430,,
ENSG00000199540,ENSPTRG00000032879,ortholog_one2one
ENSG00000261434,,
ENSG00000234275,,
ENSG00000153015,ENSPTRG00000016925,ortholog_one2one
ENSG00000260774,,
ENSG00000227007,,
ENSG00000248925,,
ENSG00000231610,,
ENSG00000250848,,
ENSG00000226488,,
ENSG00000214278,,
ENSG00000166592,ENSPTRG00000008207,ortholog_one2one
ENSG00000129467,ENSPTRG00000006216,ortholog_one2one
ENSG00000205544,ENSPTRG00000030987,ortholog_one2many
ENSG00000130254,ENSPTRG00000010334,ortholog_one2one
ENSG00000140519,ENSPTRG00000007432,ortholog_one2one
ENSG00000236172,,
ENSG00000075785,ENSPTRG00000015359,ortholog_one2one
ENSG00000130311,ENSPTRG00000010668,ortholog_one2one
ENSG00000132692,ENSPTRG00000001467,ortholog_one2one
ENSG00000254184,ENSPTRG00000023076,ortholog_one2many
ENSG00000204520,ENSPTRG00000017957,ortholog_one2many
ENSG00000169992,ENSPTRG00000008684,ortholog_one2one
ENSG00000269605,,
ENSG00000166012,ENSPTRG00000032462,ortholog_one2one
ENSG00000198018,ENSPTRG00000002832,ortholog_one2one
ENSG00000074855,ENSPTRG00000010669,ortholog_one2one
ENSG00000250645,,
ENSG00000225138,,
ENSG00000196839,ENSPTRG00000013524,ortholog_one2one
ENSG00000132463,ENSPTRG00000016136,ortholog_one2one
ENSG00000250385,,
ENSG00000264233,,
ENSG00000249650,,
ENSG00000271781,,
ENSG00000249908,,
ENSG00000247872,,
ENSG00000100599,ENSPTRG00000006654,ortholog_one2one
ENSG00000248949,,
ENSG00000215246,,
ENSG00000166595,ENSPTRG00000008208,ortholog_one2one
ENSG00000203594,,
ENSG00000221244,ENSPTRG00000041088,ortholog_many2many
ENSG00000164600,ENSPTRG00000019050,ortholog_one2one
ENSG00000272347,,
ENSG00000263834,,
ENSG00000249201,,
ENSG00000204516,ENSPTRG00000017957,ortholog_one2many
ENSG00000263670,,
ENSG00000250584,,
ENSG00000268719,,
ENSG00000248951,,
ENSG00000169991,ENSPTRG00000000256,ortholog_one2one
ENSG00000196313,ENSPTRG00000019306,ortholog_one2many
ENSG00000243716,ENSPTRG00000023727,ortholog_many2many
ENSG00000243716,ENSPTRG00000041576,ortholog_many2many
ENSG00000181323,ENSPTRG00000008685,ortholog_one2one
ENSG00000177875,ENSPTRG00000029702,ortholog_one2one
ENSG00000172640,,
ENSG00000269514,,
ENSG00000172831,ENSPTRG00000008209,ortholog_one2one
ENSG00000184560,ENSPTRG00000008686,ortholog_one2one
ENSG00000140534,ENSPTRG00000007433,ortholog_one2one
ENSG00000174460,ENSPTRG00000022215,ortholog_one2one
ENSG00000187166,ENSPTRG00000004877,ortholog_one2one
ENSG00000091536,ENSPTRG00000008843,ortholog_one2one
ENSG00000070669,ENSPTRG00000019429,ortholog_one2one
ENSG00000180347,ENSPTRG00000019051,ortholog_one2one
ENSG00000178467,ENSPTRG00000014903,ortholog_one2one
ENSG00000064205,ENSPTRG00000013526,ortholog_one2one
ENSG00000167528,ENSPTRG00000004878,ortholog_one2one
ENSG00000132688,ENSPTRG00000001468,ortholog_one2one
ENSG00000268865,,
ENSG00000198753,,
