Ensembl Gene ID,Chimp Ensembl Gene ID,Homology Type
ENSMUSG00000087798,ENSPTRG00000036723,ortholog_many2many
ENSMUSG00000093033,,
ENSMUSG00000095418,,
ENSMUSG00000089584,ENSPTRG00000025705,ortholog_one2many
ENSMUSG00000089584,ENSPTRG00000027441,ortholog_one2many
ENSMUSG00000076407,,
ENSMUSG00000088626,,
ENSMUSG00000098268,,
ENSMUSG00000087722,,
ENSMUSG00000077794,ENSPTRG00000037954,ortholog_many2many
ENSMUSG00000095289,,
ENSMUSG00000095087,,
ENSMUSG00000099012,ENSPTRG00000035799,ortholog_one2one
ENSMUSG00000077881,,
ENSMUSG00000065260,ENSPTRG00000024819,ortholog_many2many
ENSMUSG00000088475,ENSPTRG00000035520,ortholog_many2many
ENSMUSG00000089377,ENSPTRG00000026672,ortholog_one2one
ENSMUSG00000077327,ENSPTRG00000025735,ortholog_one2one
ENSMUSG00000089369,ENSPTRG00000037351,ortholog_one2many
ENSMUSG00000088437,ENSPTRG00000025699,ortholog_one2one
ENSMUSG00000089345,ENSPTRG00000036858,ortholog_one2one
ENSMUSG00000098331,,
ENSMUSG00000093085,,
ENSMUSG00000077797,ENSPTRG00000032705,ortholog_one2one
ENSMUSG00000088480,ENSPTRG00000036818,ortholog_many2many
ENSMUSG00000065702,ENSPTRG00000032784,ortholog_many2many
ENSMUSG00000065702,ENSPTRG00000037333,ortholog_many2many
ENSMUSG00000065702,ENSPTRG00000031998,ortholog_many2many
ENSMUSG00000064394,ENSPTRG00000037735,ortholog_one2one
ENSMUSG00000080632,,
ENSMUSG00000065546,ENSPTRG00000031956,ortholog_one2one
ENSMUSG00000088669,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000088669,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000088669,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000088669,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000099144,,
ENSMUSG00000087806,,
ENSMUSG00000096196,,
ENSMUSG00000094654,ENSPTRG00000026236,ortholog_many2many
ENSMUSG00000094654,ENSPTRG00000027147,ortholog_many2many
ENSMUSG00000094654,ENSPTRG00000037949,ortholog_many2many
ENSMUSG00000065387,ENSPTRG00000025922,ortholog_one2one
ENSMUSG00000088216,ENSPTRG00000033002,ortholog_one2one
ENSMUSG00000098918,,
ENSMUSG00000065221,ENSPTRG00000038616,ortholog_many2many
ENSMUSG00000088615,ENSPTRG00000036704,ortholog_one2one
ENSMUSG00000077403,ENSPTRG00000033079,ortholog_many2many
ENSMUSG00000065439,ENSPTRG00000027565,ortholog_one2one
ENSMUSG00000099024,,
ENSMUSG00000096335,,
ENSMUSG00000076231,,
ENSMUSG00000065903,ENSPTRG00000026606,ortholog_many2many
ENSMUSG00000087942,,
ENSMUSG00000089529,,
ENSMUSG00000088240,ENSPTRG00000032834,ortholog_many2many
ENSMUSG00000084748,ENSPTRG00000037580,ortholog_many2many
ENSMUSG00000065935,ENSPTRG00000024621,ortholog_many2many
ENSMUSG00000080602,,
ENSMUSG00000098722,,
ENSMUSG00000077369,,
ENSMUSG00000093757,,
ENSMUSG00000089352,ENSPTRG00000024788,ortholog_one2many
ENSMUSG00000065567,ENSPTRG00000027641,ortholog_one2one
ENSMUSG00000064876,ENSPTRG00000025508,ortholog_many2many
ENSMUSG00000099121,,
ENSMUSG00000094901,,
ENSMUSG00000098848,,
ENSMUSG00000088581,,
ENSMUSG00000064532,ENSPTRG00000024632,ortholog_one2many
ENSMUSG00000078062,,
ENSMUSG00000087966,ENSPTRG00000025601,ortholog_one2one
ENSMUSG00000065894,ENSPTRG00000025064,ortholog_many2many
ENSMUSG00000077543,,
ENSMUSG00000065433,ENSPTRG00000027575,ortholog_one2one
ENSMUSG00000098860,,
ENSMUSG00000099109,,
ENSMUSG00000092833,,
ENSMUSG00000084590,,
ENSMUSG00000088195,ENSPTRG00000037155,ortholog_one2many
ENSMUSG00000088408,ENSPTRG00000027192,ortholog_one2one
ENSMUSG00000084663,,
ENSMUSG00000089359,,
ENSMUSG00000080518,ENSPTRG00000035013,ortholog_one2one
ENSMUSG00000065922,ENSPTRG00000027397,ortholog_one2one
ENSMUSG00000088591,ENSPTRG00000024939,ortholog_one2many
ENSMUSG00000088799,ENSPTRG00000025625,ortholog_many2many
ENSMUSG00000084453,ENSPTRG00000037010,ortholog_one2one
ENSMUSG00000094367,,
ENSMUSG00000077357,,
ENSMUSG00000095182,,
ENSMUSG00000077250,ENSPTRG00000033172,ortholog_one2many
ENSMUSG00000077235,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077235,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000077235,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000077235,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000096037,ENSPTRG00000031720,ortholog_one2one
ENSMUSG00000065523,ENSPTRG00000027790,ortholog_one2one
ENSMUSG00000089612,ENSPTRG00000025117,ortholog_one2many
ENSMUSG00000095939,ENSPTRG00000042582,ortholog_many2many
ENSMUSG00000088990,ENSPTRG00000037318,ortholog_one2one
ENSMUSG00000094020,ENSPTRG00000026974,ortholog_many2many
ENSMUSG00000088158,ENSPTRG00000036652,ortholog_one2many
ENSMUSG00000080610,ENSPTRG00000035227,ortholog_one2one
ENSMUSG00000094656,ENSPTRG00000033415,ortholog_many2many
ENSMUSG00000088208,ENSPTRG00000036861,ortholog_one2one
ENSMUSG00000095154,,
ENSMUSG00000065497,ENSPTRG00000027660,ortholog_one2one
ENSMUSG00000070192,ENSPTRG00000025521,ortholog_one2one
ENSMUSG00000088148,,
ENSMUSG00000084648,ENSPTRG00000027030,ortholog_one2one
ENSMUSG00000093349,,
ENSMUSG00000094397,,
ENSMUSG00000087915,ENSPTRG00000037768,ortholog_one2many
ENSMUSG00000065538,,
ENSMUSG00000065465,ENSPTRG00000027708,ortholog_one2one
ENSMUSG00000098651,,
ENSMUSG00000099011,,
ENSMUSG00000065837,ENSPTRG00000024428,ortholog_one2one
ENSMUSG00000077280,,
ENSMUSG00000096782,,
ENSMUSG00000088823,ENSPTRG00000037416,ortholog_many2many
ENSMUSG00000088823,ENSPTRG00000037128,ortholog_many2many
ENSMUSG00000092835,ENSPTRG00000027489,ortholog_one2many
ENSMUSG00000064624,ENSPTRG00000032054,ortholog_many2many
ENSMUSG00000096377,,
ENSMUSG00000088161,,
ENSMUSG00000087741,ENSPTRG00000036720,ortholog_many2many
ENSMUSG00000076949,,
ENSMUSG00000094359,,
ENSMUSG00000077597,ENSPTRG00000037277,ortholog_many2many
ENSMUSG00000084571,,
ENSMUSG00000095747,,
ENSMUSG00000084608,ENSPTRG00000037957,ortholog_one2one
ENSMUSG00000089287,ENSPTRG00000031771,ortholog_one2one
ENSMUSG00000088692,,
ENSMUSG00000065479,ENSPTRG00000032252,ortholog_one2one
ENSMUSG00000088525,,
ENSMUSG00000064626,,
ENSMUSG00000096048,,
ENSMUSG00000070072,ENSPTRG00000028112,ortholog_one2one
ENSMUSG00000064858,,
ENSMUSG00000093793,ENSPTRG00000040783,ortholog_many2many
ENSMUSG00000093793,ENSPTRG00000040889,ortholog_many2many
ENSMUSG00000098459,,
ENSMUSG00000077332,,
ENSMUSG00000065406,ENSPTRG00000027859,ortholog_one2one
ENSMUSG00000099069,,
ENSMUSG00000088994,ENSPTRG00000037267,ortholog_one2one
ENSMUSG00000093830,,
ENSMUSG00000095091,,
ENSMUSG00000098925,ENSPTRG00000039999,ortholog_many2many
ENSMUSG00000088732,ENSPTRG00000037058,ortholog_one2one
ENSMUSG00000080402,,
ENSMUSG00000077661,ENSPTRG00000031694,ortholog_many2many
ENSMUSG00000098827,,
ENSMUSG00000098865,,
ENSMUSG00000099218,,
ENSMUSG00000093185,,
ENSMUSG00000065330,ENSPTRG00000027399,ortholog_many2many
ENSMUSG00000088524,ENSPTRG00000037854,ortholog_one2one
ENSMUSG00000077004,,
ENSMUSG00000098787,,
ENSMUSG00000094815,ENSPTRG00000024815,ortholog_many2many
ENSMUSG00000094815,ENSPTRG00000024705,ortholog_many2many
ENSMUSG00000094815,ENSPTRG00000025610,ortholog_many2many
ENSMUSG00000065176,ENSPTRG00000033356,ortholog_one2one
ENSMUSG00000077404,,
ENSMUSG00000089538,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000089538,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000089538,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000089538,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000064909,ENSPTRG00000039029,ortholog_one2many
ENSMUSG00000088252,ENSPTRG00000038058,ortholog_one2many
ENSMUSG00000094527,,
ENSMUSG00000065483,ENSPTRG00000027666,ortholog_one2one
ENSMUSG00000089072,ENSPTRG00000026195,ortholog_many2many
ENSMUSG00000089072,ENSPTRG00000037014,ortholog_many2many
ENSMUSG00000089072,ENSPTRG00000027085,ortholog_many2many
ENSMUSG00000089072,ENSPTRG00000024586,ortholog_many2many
ENSMUSG00000089072,ENSPTRG00000026007,ortholog_many2many
ENSMUSG00000096710,ENSPTRG00000031847,ortholog_many2many
ENSMUSG00000064616,ENSPTRG00000038663,ortholog_many2many
ENSMUSG00000077254,ENSPTRG00000033135,ortholog_one2one
ENSMUSG00000089095,ENSPTRG00000033143,ortholog_one2one
ENSMUSG00000093105,,
ENSMUSG00000095697,,
ENSMUSG00000084705,ENSPTRG00000036116,ortholog_one2many
ENSMUSG00000093306,,
ENSMUSG00000093167,,
ENSMUSG00000093241,,
ENSMUSG00000077241,,
ENSMUSG00000093943,,
ENSMUSG00000088810,ENSPTRG00000036714,ortholog_one2one
ENSMUSG00000076272,,
ENSMUSG00000088764,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000088764,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000088764,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000088764,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000064467,ENSPTRG00000025197,ortholog_one2many
ENSMUSG00000064467,ENSPTRG00000024543,ortholog_one2many
ENSMUSG00000084517,,
ENSMUSG00000095184,ENSPTRG00000037556,ortholog_many2many
ENSMUSG00000095184,ENSPTRG00000033406,ortholog_many2many
ENSMUSG00000095184,ENSPTRG00000026651,ortholog_many2many
ENSMUSG00000095184,ENSPTRG00000037919,ortholog_many2many
ENSMUSG00000092643,,
ENSMUSG00000077494,,
ENSMUSG00000089125,ENSPTRG00000025025,ortholog_one2one
ENSMUSG00000089078,ENSPTRG00000037906,ortholog_one2one
ENSMUSG00000065462,ENSPTRG00000039790,ortholog_one2one
ENSMUSG00000077451,,
ENSMUSG00000077260,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077260,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000077260,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000077260,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000094101,,
ENSMUSG00000093829,ENSPTRG00000036872,ortholog_many2many
ENSMUSG00000093829,ENSPTRG00000026311,ortholog_many2many
ENSMUSG00000093829,ENSPTRG00000038507,ortholog_many2many
ENSMUSG00000093829,ENSPTRG00000025158,ortholog_many2many
ENSMUSG00000093829,ENSPTRG00000026966,ortholog_many2many
ENSMUSG00000093829,ENSPTRG00000038268,ortholog_many2many
ENSMUSG00000088735,ENSPTRG00000037629,ortholog_one2many
ENSMUSG00000096564,ENSPTRG00000032780,ortholog_one2one
ENSMUSG00000087979,,
ENSMUSG00000098574,,
ENSMUSG00000089141,,
ENSMUSG00000077858,ENSPTRG00000035033,ortholog_one2one
ENSMUSG00000093404,,
ENSMUSG00000088210,ENSPTRG00000026192,ortholog_many2many
ENSMUSG00000096599,ENSPTRG00000026321,ortholog_many2many
ENSMUSG00000098418,ENSPTRG00000037798,ortholog_many2many
ENSMUSG00000080544,ENSPTRG00000034719,ortholog_one2one
ENSMUSG00000065606,ENSPTRG00000032250,ortholog_one2one
ENSMUSG00000089451,ENSPTRG00000037498,ortholog_one2many
ENSMUSG00000089451,ENSPTRG00000037422,ortholog_one2many
ENSMUSG00000096309,,
ENSMUSG00000094467,,
ENSMUSG00000095805,,
ENSMUSG00000094402,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000094402,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000094402,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000094402,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000077470,,
ENSMUSG00000088746,,
ENSMUSG00000076232,,
ENSMUSG00000095740,ENSPTRG00000025612,ortholog_many2many
ENSMUSG00000065132,,
ENSMUSG00000098728,,
ENSMUSG00000084572,ENSPTRG00000035567,ortholog_many2many
ENSMUSG00000088794,,
ENSMUSG00000088076,ENSPTRG00000037415,ortholog_many2many
ENSMUSG00000070170,ENSPTRG00000032903,ortholog_many2many
ENSMUSG00000064579,ENSPTRG00000038863,ortholog_many2many
ENSMUSG00000098929,,
ENSMUSG00000070099,,
ENSMUSG00000092845,,
ENSMUSG00000094996,,
ENSMUSG00000093040,,
ENSMUSG00000077205,,
ENSMUSG00000065173,ENSPTRG00000027401,ortholog_many2many
ENSMUSG00000065173,ENSPTRG00000025080,ortholog_many2many
ENSMUSG00000098960,,
ENSMUSG00000096855,,
ENSMUSG00000094034,,
ENSMUSG00000095851,,
ENSMUSG00000098997,,
ENSMUSG00000099212,,
ENSMUSG00000077519,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077519,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000077519,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000077519,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000089145,,
ENSMUSG00000094431,,
ENSMUSG00000064519,ENSPTRG00000026996,ortholog_many2many
ENSMUSG00000095446,ENSPTRG00000024788,ortholog_one2many
ENSMUSG00000099131,,
ENSMUSG00000065445,ENSPTRG00000027572,ortholog_one2one
ENSMUSG00000096451,ENSPTRG00000038489,ortholog_one2many
ENSMUSG00000096451,ENSPTRG00000037363,ortholog_one2many
ENSMUSG00000096451,ENSPTRG00000025059,ortholog_one2many
ENSMUSG00000093067,,
ENSMUSG00000065582,ENSPTRG00000033469,ortholog_one2one
ENSMUSG00000064938,ENSPTRG00000026531,ortholog_many2many
ENSMUSG00000064938,ENSPTRG00000025423,ortholog_many2many
ENSMUSG00000065415,ENSPTRG00000032404,ortholog_one2many
ENSMUSG00000065415,ENSPTRG00000027795,ortholog_one2many
ENSMUSG00000065840,ENSPTRG00000027090,ortholog_one2one
ENSMUSG00000087766,,
ENSMUSG00000076241,,
ENSMUSG00000087808,ENSPTRG00000033197,ortholog_one2one
ENSMUSG00000094956,,
ENSMUSG00000076274,,
ENSMUSG00000094229,,
ENSMUSG00000096126,ENSPTRG00000027013,ortholog_many2many
ENSMUSG00000099185,,
ENSMUSG00000088429,ENSPTRG00000026884,ortholog_many2many
ENSMUSG00000098672,,
ENSMUSG00000064414,ENSPTRG00000027018,ortholog_one2one
ENSMUSG00000087784,ENSPTRG00000036394,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000037922,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000036826,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000037865,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000037516,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000036797,ortholog_one2many
ENSMUSG00000089255,ENSPTRG00000037692,ortholog_one2many
ENSMUSG00000093064,ENSPTRG00000041923,ortholog_one2many
ENSMUSG00000093064,ENSPTRG00000040371,ortholog_one2many
ENSMUSG00000099197,,
ENSMUSG00000077349,ENSPTRG00000033439,ortholog_one2one
ENSMUSG00000088283,ENSPTRG00000026009,ortholog_one2many
ENSMUSG00000089030,,
ENSMUSG00000099140,,
ENSMUSG00000077846,,
ENSMUSG00000088224,,
ENSMUSG00000065536,ENSPTRG00000027702,ortholog_one2one
ENSMUSG00000078006,,
ENSMUSG00000064697,ENSPTRG00000037141,ortholog_one2many
ENSMUSG00000088677,ENSPTRG00000027302,ortholog_many2many
ENSMUSG00000096642,ENSPTRG00000026833,ortholog_one2one
ENSMUSG00000098507,,
ENSMUSG00000064377,,
ENSMUSG00000084530,,
ENSMUSG00000089425,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000089425,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000089425,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000089425,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000094457,,
ENSMUSG00000088459,,
ENSMUSG00000065422,ENSPTRG00000027606,ortholog_one2one
ENSMUSG00000088710,ENSPTRG00000027489,ortholog_one2many
ENSMUSG00000065520,ENSPTRG00000027854,ortholog_one2one
ENSMUSG00000077517,ENSPTRG00000025768,ortholog_one2one
ENSMUSG00000089357,,
ENSMUSG00000064843,ENSPTRG00000027396,ortholog_one2one
ENSMUSG00000077221,ENSPTRG00000033374,ortholog_one2one
ENSMUSG00000094833,,
ENSMUSG00000077487,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077487,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000077487,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000077487,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000031964,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000024982,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000026897,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000025747,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000027096,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000031705,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000024762,ortholog_many2many
ENSMUSG00000094890,ENSPTRG00000025021,ortholog_many2many
ENSMUSG00000076036,,
ENSMUSG00000088335,ENSPTRG00000026014,ortholog_many2many
ENSMUSG00000077931,ENSPTRG00000033518,ortholog_one2one
ENSMUSG00000098483,,
ENSMUSG00000087941,ENSPTRG00000038142,ortholog_many2many
ENSMUSG00000088372,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000088372,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000088372,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000088372,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000078027,ENSPTRG00000032014,ortholog_one2many
ENSMUSG00000078027,ENSPTRG00000028037,ortholog_one2many
ENSMUSG00000088348,ENSPTRG00000038411,ortholog_one2one
ENSMUSG00000095705,ENSPTRG00000026236,ortholog_many2many
ENSMUSG00000095705,ENSPTRG00000027147,ortholog_many2many
ENSMUSG00000095705,ENSPTRG00000037949,ortholog_many2many
ENSMUSG00000087905,ENSPTRG00000037614,ortholog_one2many
ENSMUSG00000087905,ENSPTRG00000038076,ortholog_one2many
ENSMUSG00000088008,ENSPTRG00000038134,ortholog_one2many
ENSMUSG00000095732,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000095732,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000095732,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000095732,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000092638,,
ENSMUSG00000088086,,
ENSMUSG00000089446,ENSPTRG00000036980,ortholog_many2many
ENSMUSG00000093937,,
ENSMUSG00000088924,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000088924,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000088924,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000088924,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000098417,,
ENSMUSG00000098604,ENSPTRG00000024829,ortholog_many2many
ENSMUSG00000098604,ENSPTRG00000026907,ortholog_many2many
ENSMUSG00000098604,ENSPTRG00000037563,ortholog_many2many
ENSMUSG00000098604,ENSPTRG00000024986,ortholog_many2many
ENSMUSG00000089455,,
ENSMUSG00000089266,ENSPTRG00000024788,ortholog_one2many
ENSMUSG00000077318,ENSPTRG00000032776,ortholog_many2many
ENSMUSG00000095951,,
ENSMUSG00000084630,ENSPTRG00000038046,ortholog_one2one
ENSMUSG00000080540,ENSPTRG00000036930,ortholog_many2many
ENSMUSG00000065634,ENSPTRG00000024596,ortholog_one2one
ENSMUSG00000089431,ENSPTRG00000037133,ortholog_one2many
ENSMUSG00000089431,ENSPTRG00000037170,ortholog_one2many
ENSMUSG00000065158,ENSPTRG00000026190,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000031964,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000024982,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000026897,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000025747,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000027096,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000031705,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000024762,ortholog_many2many
ENSMUSG00000093802,ENSPTRG00000025021,ortholog_many2many
ENSMUSG00000088189,,
ENSMUSG00000064767,ENSPTRG00000025803,ortholog_one2one
ENSMUSG00000087892,,
ENSMUSG00000076038,,
ENSMUSG00000064606,ENSPTRG00000025084,ortholog_one2many
ENSMUSG00000064606,ENSPTRG00000036051,ortholog_one2many
ENSMUSG00000094998,,
ENSMUSG00000093784,ENSPTRG00000039411,ortholog_one2one
ENSMUSG00000087923,ENSPTRG00000040405,ortholog_many2many
ENSMUSG00000099047,,
ENSMUSG00000076052,ENSPTRG00000033596,ortholog_one2one
ENSMUSG00000064907,,
ENSMUSG00000095323,,
ENSMUSG00000099119,,
ENSMUSG00000064709,ENSPTRG00000026018,ortholog_one2one
ENSMUSG00000077585,,
ENSMUSG00000087887,,
ENSMUSG00000089003,ENSPTRG00000036131,ortholog_many2many
ENSMUSG00000077269,,
ENSMUSG00000088775,ENSPTRG00000036207,ortholog_many2many
ENSMUSG00000076140,,
ENSMUSG00000084746,ENSPTRG00000036060,ortholog_many2many
ENSMUSG00000095701,,
ENSMUSG00000080557,,
ENSMUSG00000098605,,
ENSMUSG00000077876,,
ENSMUSG00000077941,,
ENSMUSG00000092787,,
ENSMUSG00000076987,,
ENSMUSG00000080461,ENSPTRG00000035046,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000034940,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000034951,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000035004,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000035064,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000034846,ortholog_one2many
ENSMUSG00000080461,ENSPTRG00000034743,ortholog_one2many
ENSMUSG00000096893,,
ENSMUSG00000095447,,
ENSMUSG00000088922,ENSPTRG00000031882,ortholog_one2many
ENSMUSG00000088922,ENSPTRG00000025657,ortholog_one2many
ENSMUSG00000077553,,
ENSMUSG00000097826,,
ENSMUSG00000077928,ENSPTRG00000033598,ortholog_one2one
ENSMUSG00000088538,,
ENSMUSG00000065540,ENSPTRG00000027841,ortholog_one2one
ENSMUSG00000087875,ENSPTRG00000036688,ortholog_one2one
ENSMUSG00000084646,ENSPTRG00000037357,ortholog_one2one
ENSMUSG00000084439,ENSPTRG00000035407,ortholog_one2many
ENSMUSG00000080558,,
ENSMUSG00000084497,ENSPTRG00000025788,ortholog_one2many
ENSMUSG00000093156,,
ENSMUSG00000093292,,
ENSMUSG00000070109,ENSPTRG00000027699,ortholog_one2one
ENSMUSG00000095319,ENSPTRG00000037124,ortholog_many2many
ENSMUSG00000094677,,
ENSMUSG00000064481,ENSPTRG00000031872,ortholog_many2many
ENSMUSG00000064391,ENSPTRG00000025484,ortholog_one2one
ENSMUSG00000065115,ENSPTRG00000026465,ortholog_many2many
ENSMUSG00000093060,,
ENSMUSG00000087947,ENSPTRG00000036919,ortholog_many2many
ENSMUSG00000080538,ENSPTRG00000034591,ortholog_one2one
ENSMUSG00000077991,,
ENSMUSG00000095645,,
ENSMUSG00000089383,ENSPTRG00000038388,ortholog_many2many
ENSMUSG00000098954,,
ENSMUSG00000064679,ENSPTRG00000024411,ortholog_many2many
ENSMUSG00000065644,ENSPTRG00000024815,ortholog_many2many
ENSMUSG00000065644,ENSPTRG00000024705,ortholog_many2many
ENSMUSG00000065644,ENSPTRG00000025610,ortholog_many2many
ENSMUSG00000096015,ENSPTRG00000031847,ortholog_many2many
ENSMUSG00000065320,ENSPTRG00000038109,ortholog_one2one
ENSMUSG00000098602,,
ENSMUSG00000080454,,
ENSMUSG00000084611,ENSPTRG00000035546,ortholog_one2one
ENSMUSG00000098885,,
ENSMUSG00000064967,,
ENSMUSG00000084524,ENSPTRG00000037956,ortholog_one2one
ENSMUSG00000093140,,
ENSMUSG00000065797,ENSPTRG00000035518,ortholog_many2many
ENSMUSG00000098535,,
ENSMUSG00000076068,,
ENSMUSG00000097568,,
ENSMUSG00000099101,,
ENSMUSG00000077971,,
ENSMUSG00000088969,ENSPTRG00000033312,ortholog_one2one
ENSMUSG00000076281,,
ENSMUSG00000095299,ENSPTRG00000026621,ortholog_one2one
ENSMUSG00000077420,,
ENSMUSG00000088686,,
ENSMUSG00000088230,ENSPTRG00000026505,ortholog_one2one
ENSMUSG00000084511,ENSPTRG00000035954,ortholog_one2one
ENSMUSG00000095685,,
ENSMUSG00000087716,,
ENSMUSG00000064833,ENSPTRG00000025477,ortholog_one2one
ENSMUSG00000064728,ENSPTRG00000024767,ortholog_many2many
ENSMUSG00000095379,ENSPTRG00000031602,ortholog_many2many
ENSMUSG00000098749,,
ENSMUSG00000096473,ENSPTRG00000032793,ortholog_many2many
ENSMUSG00000096473,ENSPTRG00000024514,ortholog_many2many
ENSMUSG00000088118,ENSPTRG00000038452,ortholog_one2one
ENSMUSG00000099209,,
ENSMUSG00000094032,,
ENSMUSG00000089607,ENSPTRG00000025307,ortholog_one2one
ENSMUSG00000093480,,
ENSMUSG00000099285,,
ENSMUSG00000089229,,
ENSMUSG00000088803,,
ENSMUSG00000065336,ENSPTRG00000036232,ortholog_one2one
ENSMUSG00000098803,,
ENSMUSG00000089281,ENSPTRG00000038407,ortholog_one2one
ENSMUSG00000095333,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000095333,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000095333,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000095333,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000075832,ENSPTRG00000031622,ortholog_many2many
ENSMUSG00000077312,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077312,ENSPTRG00000033064,ortholog_many2many
ENSMUSG00000077312,ENSPTRG00000033000,ortholog_many2many
ENSMUSG00000077312,ENSPTRG00000033392,ortholog_many2many
ENSMUSG00000077776,,
ENSMUSG00000065534,ENSPTRG00000027615,ortholog_one2one
ENSMUSG00000089323,,
ENSMUSG00000099114,,
ENSMUSG00000077199,ENSPTRG00000026227,ortholog_many2many
ENSMUSG00000094723,,
ENSMUSG00000088860,,
ENSMUSG00000077789,ENSPTRG00000033275,ortholog_one2one
ENSMUSG00000065746,ENSPTRG00000039464,ortholog_many2many
ENSMUSG00000064644,ENSPTRG00000040444,ortholog_many2many
ENSMUSG00000088196,ENSPTRG00000040372,ortholog_many2many
ENSMUSG00000099143,,
ENSMUSG00000092880,,
ENSMUSG00000099130,,
ENSMUSG00000094896,ENSPTRG00000036680,ortholog_many2many
ENSMUSG00000077212,ENSPTRG00000033370,ortholog_one2one
ENSMUSG00000092762,,
ENSMUSG00000098634,,
ENSMUSG00000084507,,
ENSMUSG00000076294,,
ENSMUSG00000065669,,
ENSMUSG00000064597,ENSPTRG00000027302,ortholog_many2many
ENSMUSG00000077492,ENSPTRG00000032931,ortholog_many2many
ENSMUSG00000077492,ENSPTRG00000033064,ortholog_many2many
