Ensembl Gene ID,Rat Ensembl Gene ID,Homology Type
ENSMUSG00000070348,ENSRNOG00000020918,ortholog_one2one
ENSMUSG00000037638,ENSRNOG00000037562,ortholog_one2one
ENSMUSG00000021893,ENSRNOG00000019273,ortholog_one2one
ENSMUSG00000051611,ENSRNOG00000048714,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000049753,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000050769,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000048262,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000045530,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000048084,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000046030,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000050886,ortholog_one2many
ENSMUSG00000051611,ENSRNOG00000049102,ortholog_one2many
ENSMUSG00000028576,ENSRNOG00000008075,ortholog_one2one
ENSMUSG00000051313,ENSRNOG00000047981,ortholog_many2many
ENSMUSG00000051313,ENSRNOG00000034114,ortholog_many2many
ENSMUSG00000032921,ENSRNOG00000004225,ortholog_one2one
ENSMUSG00000096399,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000096399,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000051769,ENSRNOG00000026369,ortholog_one2one
ENSMUSG00000055322,ENSRNOG00000014182,ortholog_one2one
ENSMUSG00000005907,ENSRNOG00000025991,ortholog_one2one
ENSMUSG00000018211,ENSRNOG00000028779,ortholog_one2one
ENSMUSG00000001333,ENSRNOG00000008118,ortholog_one2one
ENSMUSG00000052131,ENSRNOG00000009875,ortholog_one2one
ENSMUSG00000079705,ENSRNOG00000027850,ortholog_one2many
ENSMUSG00000025754,ENSRNOG00000022610,ortholog_one2one
ENSMUSG00000031293,ENSRNOG00000030434,ortholog_one2one
ENSMUSG00000048677,ENSRNOG00000013387,ortholog_one2one
ENSMUSG00000092292,ENSRNOG00000050284,ortholog_many2many
ENSMUSG00000092292,ENSRNOG00000050354,ortholog_many2many
ENSMUSG00000092292,ENSRNOG00000049037,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000091651,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000022201,ENSRNOG00000011627,ortholog_one2one
ENSMUSG00000042873,ENSRNOG00000007727,ortholog_one2one
ENSMUSG00000062629,ENSRNOG00000050284,ortholog_many2many
ENSMUSG00000062629,ENSRNOG00000050354,ortholog_many2many
ENSMUSG00000062629,ENSRNOG00000049037,ortholog_many2many
ENSMUSG00000020401,ENSRNOG00000021425,ortholog_one2one
ENSMUSG00000092413,ENSRNOG00000050284,ortholog_many2many
ENSMUSG00000092413,ENSRNOG00000050354,ortholog_many2many
ENSMUSG00000092413,ENSRNOG00000049037,ortholog_many2many
ENSMUSG00000067225,ENSRNOG00000012896,ortholog_many2many
ENSMUSG00000059112,ENSRNOG00000047981,ortholog_many2many
ENSMUSG00000059112,ENSRNOG00000034114,ortholog_many2many
ENSMUSG00000096546,ENSRNOG00000047821,ortholog_one2one
ENSMUSG00000057236,ENSRNOG00000028052,ortholog_one2many
ENSMUSG00000057236,ENSRNOG00000021492,ortholog_one2many
ENSMUSG00000075069,ENSRNOG00000006771,ortholog_one2one
ENSMUSG00000049420,ENSRNOG00000047783,ortholog_one2one
ENSMUSG00000021668,ENSRNOG00000025373,ortholog_one2one
ENSMUSG00000040132,ENSRNOG00000013776,ortholog_one2one
ENSMUSG00000004054,ENSRNOG00000020773,ortholog_one2one
ENSMUSG00000059910,,
ENSMUSG00000039098,,
ENSMUSG00000090892,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000090892,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000031292,ENSRNOG00000003742,ortholog_one2one
ENSMUSG00000072825,ENSRNOG00000033688,ortholog_one2one
ENSMUSG00000061815,ENSRNOG00000032991,ortholog_one2one
ENSMUSG00000031070,ENSRNOG00000013426,ortholog_one2one
ENSMUSG00000061336,ENSRNOG00000050284,ortholog_many2many
ENSMUSG00000061336,ENSRNOG00000050354,ortholog_many2many
ENSMUSG00000061336,ENSRNOG00000049037,ortholog_many2many
ENSMUSG00000075068,ENSRNOG00000006819,ortholog_many2many
ENSMUSG00000055730,ENSRNOG00000012034,ortholog_one2many
ENSMUSG00000055730,ENSRNOG00000011330,ortholog_one2many
ENSMUSG00000055730,ENSRNOG00000029744,ortholog_one2many
ENSMUSG00000051354,ENSRNOG00000039955,ortholog_one2one
ENSMUSG00000095286,ENSRNOG00000050738,ortholog_many2many
ENSMUSG00000095286,ENSRNOG00000048314,ortholog_many2many
ENSMUSG00000095286,ENSRNOG00000048079,ortholog_many2many
ENSMUSG00000075067,,
ENSMUSG00000051207,ENSRNOG00000013448,ortholog_one2one
ENSMUSG00000059146,ENSRNOG00000018674,ortholog_one2one
ENSMUSG00000080990,,
ENSMUSG00000052921,ENSRNOG00000004566,ortholog_one2one
ENSMUSG00000061769,ENSRNOG00000031551,ortholog_one2many
ENSMUSG00000075066,ENSRNOG00000028267,ortholog_one2many
ENSMUSG00000020397,ENSRNOG00000007053,ortholog_one2one
ENSMUSG00000059964,ENSRNOG00000045845,ortholog_many2many
ENSMUSG00000059964,ENSRNOG00000050316,ortholog_many2many
ENSMUSG00000091703,,
ENSMUSG00000057572,ENSRNOG00000008226,ortholog_one2one
ENSMUSG00000075065,,
ENSMUSG00000079852,ENSRNOG00000048612,ortholog_one2many
ENSMUSG00000050383,ENSRNOG00000048418,ortholog_many2many
ENSMUSG00000050383,ENSRNOG00000049613,ortholog_many2many
ENSMUSG00000050383,ENSRNOG00000036782,ortholog_many2many
ENSMUSG00000050383,ENSRNOG00000013819,ortholog_many2many
ENSMUSG00000075064,ENSRNOG00000048155,ortholog_one2many
ENSMUSG00000030269,ENSRNOG00000007881,ortholog_one2one
ENSMUSG00000063994,,
ENSMUSG00000062949,ENSRNOG00000003472,ortholog_one2one
ENSMUSG00000047242,ENSRNOG00000002453,ortholog_one2one
ENSMUSG00000075063,ENSRNOG00000028267,ortholog_one2many
ENSMUSG00000016998,ENSRNOG00000046558,ortholog_one2many
ENSMUSG00000016998,ENSRNOG00000013796,ortholog_one2many
ENSMUSG00000026180,ENSRNOG00000014269,ortholog_one2one
ENSMUSG00000089727,ENSRNOG00000031551,ortholog_one2many
ENSMUSG00000052629,,
ENSMUSG00000024936,ENSRNOG00000020784,ortholog_one2one
ENSMUSG00000050097,ENSRNOG00000048039,ortholog_one2one
ENSMUSG00000039607,ENSRNOG00000025881,ortholog_one2one
ENSMUSG00000031600,ENSRNOG00000012001,ortholog_one2one
ENSMUSG00000030612,ENSRNOG00000018547,ortholog_one2one
ENSMUSG00000060017,ENSRNOG00000045845,ortholog_many2many
ENSMUSG00000060017,ENSRNOG00000050316,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000070844,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000048480,ENSRNOG00000048239,ortholog_one2one
ENSMUSG00000001376,ENSRNOG00000009894,ortholog_one2many
ENSMUSG00000001376,ENSRNOG00000050855,ortholog_one2many
ENSMUSG00000028807,ENSRNOG00000008300,ortholog_one2one
ENSMUSG00000038871,ENSRNOG00000010133,ortholog_one2one
ENSMUSG00000026875,ENSRNOG00000048914,ortholog_one2one
ENSMUSG00000017003,ENSRNOG00000048418,ortholog_many2many
ENSMUSG00000017003,ENSRNOG00000049613,ortholog_many2many
ENSMUSG00000017003,ENSRNOG00000036782,ortholog_many2many
ENSMUSG00000017003,ENSRNOG00000013819,ortholog_many2many
ENSMUSG00000039089,ENSRNOG00000011720,ortholog_one2one
ENSMUSG00000030611,ENSRNOG00000003080,ortholog_one2many
ENSMUSG00000030611,ENSRNOG00000018531,ortholog_one2many
ENSMUSG00000054827,ENSRNOG00000024016,ortholog_many2many
ENSMUSG00000022219,ENSRNOG00000020377,ortholog_one2one
ENSMUSG00000075062,ENSRNOG00000028267,ortholog_one2many
ENSMUSG00000073012,ENSRNOG00000002451,ortholog_one2many
ENSMUSG00000083947,ENSRNOG00000046355,ortholog_one2one
ENSMUSG00000048485,ENSRNOG00000026898,ortholog_one2one
ENSMUSG00000053870,ENSRNOG00000009548,ortholog_one2one
ENSMUSG00000045202,ENSRNOG00000000746,ortholog_one2one
ENSMUSG00000044985,ENSRNOG00000000747,ortholog_one2one
ENSMUSG00000075061,ENSRNOG00000028267,ortholog_one2many
ENSMUSG00000030610,ENSRNOG00000018515,ortholog_one2one
ENSMUSG00000053720,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000053720,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000024937,ENSRNOG00000020788,ortholog_one2one
ENSMUSG00000049799,ENSRNOG00000022225,ortholog_one2one
ENSMUSG00000050613,ENSRNOG00000000749,ortholog_one2one
ENSMUSG00000023165,ENSRNOG00000027850,ortholog_one2many
ENSMUSG00000089859,ENSRNOG00000048155,ortholog_one2many
ENSMUSG00000017000,ENSRNOG00000026346,ortholog_one2one
ENSMUSG00000040859,ENSRNOG00000008338,ortholog_one2one
ENSMUSG00000006304,ENSRNOG00000014289,ortholog_one2one
ENSMUSG00000035601,ENSRNOG00000012454,ortholog_one2one
ENSMUSG00000061777,ENSRNOG00000046933,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000048940,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000046733,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000046312,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000047094,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000050612,ortholog_many2many
ENSMUSG00000061777,ENSRNOG00000032716,ortholog_many2many
ENSMUSG00000028182,ENSRNOG00000009555,ortholog_one2one
ENSMUSG00000018809,ENSRNOG00000026783,ortholog_one2one
ENSMUSG00000039031,ENSRNOG00000011245,ortholog_one2one
ENSMUSG00000061825,ENSRNOG00000050702,ortholog_many2many
ENSMUSG00000061825,ENSRNOG00000047661,ortholog_many2many
ENSMUSG00000061825,ENSRNOG00000036571,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000046933,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000048940,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000046733,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000046312,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000047094,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000050612,ortholog_many2many
ENSMUSG00000058114,ENSRNOG00000032716,ortholog_many2many
ENSMUSG00000030609,ENSRNOG00000018421,ortholog_one2one
ENSMUSG00000094098,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000094098,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000021892,ENSRNOG00000019475,ortholog_one2one
ENSMUSG00000004151,ENSRNOG00000006867,ortholog_one2one
ENSMUSG00000059030,ENSRNOG00000046933,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000048940,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000046733,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000046312,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000047094,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000050612,ortholog_many2many
ENSMUSG00000059030,ENSRNOG00000032716,ortholog_many2many
ENSMUSG00000005625,ENSRNOG00000021042,ortholog_one2one
ENSMUSG00000062859,ENSRNOG00000000499,ortholog_one2one
ENSMUSG00000017004,ENSRNOG00000013834,ortholog_one2one
ENSMUSG00000000411,ENSRNOG00000008693,ortholog_one2one
ENSMUSG00000022665,ENSRNOG00000002052,ortholog_one2one
ENSMUSG00000039458,ENSRNOG00000022929,ortholog_one2one
ENSMUSG00000028963,ENSRNOG00000018393,ortholog_one2one
ENSMUSG00000078554,ENSRNOG00000042787,ortholog_one2one
ENSMUSG00000090662,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000090662,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000064272,,
ENSMUSG00000047945,ENSRNOG00000046423,ortholog_one2many
ENSMUSG00000047945,ENSRNOG00000009113,ortholog_one2many
ENSMUSG00000047945,ENSRNOG00000046775,ortholog_one2many
ENSMUSG00000020399,ENSRNOG00000031443,ortholog_one2one
ENSMUSG00000039236,ENSRNOG00000018151,ortholog_one2one
ENSMUSG00000040432,ENSRNOG00000020382,ortholog_one2one
ENSMUSG00000060613,ENSRNOG00000021924,ortholog_one2one
ENSMUSG00000062480,ENSRNOG00000001694,ortholog_many2many
ENSMUSG00000062480,ENSRNOG00000019189,ortholog_many2many
ENSMUSG00000062480,ENSRNOG00000013975,ortholog_many2many
ENSMUSG00000046908,ENSRNOG00000020399,ortholog_one2one
ENSMUSG00000029094,ENSRNOG00000007599,ortholog_one2one
ENSMUSG00000078924,ENSRNOG00000043422,ortholog_one2one
ENSMUSG00000028800,ENSRNOG00000009568,ortholog_many2many
ENSMUSG00000028800,ENSRNOG00000013695,ortholog_many2many
ENSMUSG00000028800,ENSRNOG00000011878,ortholog_many2many
ENSMUSG00000028800,ENSRNOG00000025467,ortholog_many2many
ENSMUSG00000006299,ENSRNOG00000014399,ortholog_one2one
ENSMUSG00000000753,ENSRNOG00000003172,ortholog_one2one
ENSMUSG00000028957,ENSRNOG00000018413,ortholog_one2one
ENSMUSG00000032443,ENSRNOG00000037117,ortholog_one2one
ENSMUSG00000020225,ENSRNOG00000004312,ortholog_one2one
ENSMUSG00000046974,ENSRNOG00000042265,ortholog_one2one
ENSMUSG00000090864,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000090864,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000030607,ENSRNOG00000028992,ortholog_one2one
ENSMUSG00000045518,ENSRNOG00000033869,ortholog_one2one
ENSMUSG00000018740,ENSRNOG00000004668,ortholog_one2one
ENSMUSG00000023832,ENSRNOG00000001694,ortholog_many2many
ENSMUSG00000023832,ENSRNOG00000019189,ortholog_many2many
ENSMUSG00000023832,ENSRNOG00000013975,ortholog_many2many
ENSMUSG00000025314,ENSRNOG00000034025,ortholog_one2one
ENSMUSG00000033737,ENSRNOG00000002451,ortholog_one2many
ENSMUSG00000027353,ENSRNOG00000021272,ortholog_one2one
ENSMUSG00000030606,ENSRNOG00000022321,ortholog_one2one
ENSMUSG00000006386,ENSRNOG00000008587,ortholog_one2one
ENSMUSG00000071084,ENSRNOG00000046933,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000048940,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000046733,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000046312,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000047094,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000050612,ortholog_many2many
ENSMUSG00000071084,ENSRNOG00000032716,ortholog_many2many
ENSMUSG00000034520,ENSRNOG00000048838,ortholog_one2one
ENSMUSG00000079704,ENSRNOG00000027850,ortholog_one2many
ENSMUSG00000064010,ENSRNOG00000043293,ortholog_one2one
ENSMUSG00000096658,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000096658,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000081724,ENSRNOG00000046708,ortholog_one2one
ENSMUSG00000079702,ENSRNOG00000027850,ortholog_one2many
ENSMUSG00000039431,ENSRNOG00000011420,ortholog_one2one
ENSMUSG00000003341,ENSRNOG00000024975,ortholog_one2one
ENSMUSG00000021891,ENSRNOG00000019520,ortholog_one2one
ENSMUSG00000094878,ENSRNOG00000050738,ortholog_many2many
ENSMUSG00000094878,ENSRNOG00000048314,ortholog_many2many
ENSMUSG00000094878,ENSRNOG00000048079,ortholog_many2many
ENSMUSG00000055691,,
ENSMUSG00000032892,ENSRNOG00000004980,ortholog_one2many
ENSMUSG00000030605,ENSRNOG00000017510,ortholog_one2one
ENSMUSG00000028134,ENSRNOG00000010827,ortholog_one2one
ENSMUSG00000046159,ENSRNOG00000049410,ortholog_one2one
ENSMUSG00000017002,ENSRNOG00000046699,ortholog_one2many
ENSMUSG00000017002,ENSRNOG00000049280,ortholog_one2many
ENSMUSG00000017002,ENSRNOG00000046350,ortholog_one2many
ENSMUSG00000017002,ENSRNOG00000029508,ortholog_one2many
ENSMUSG00000095773,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000095773,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000024939,ENSRNOG00000024239,ortholog_one2one
ENSMUSG00000032988,ENSRNOG00000012090,ortholog_one2one
ENSMUSG00000000409,ENSRNOG00000009705,ortholog_one2one
ENSMUSG00000097221,,
ENSMUSG00000043312,,
ENSMUSG00000038224,ENSRNOG00000003233,ortholog_one2one
ENSMUSG00000030270,ENSRNOG00000023077,ortholog_one2one
ENSMUSG00000039285,ENSRNOG00000010096,ortholog_one2one
ENSMUSG00000022200,ENSRNOG00000012186,ortholog_one2one
ENSMUSG00000033024,ENSRNOG00000031551,ortholog_one2many
ENSMUSG00000066828,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000066828,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000067186,ENSRNOG00000040183,ortholog_one2one
ENSMUSG00000039202,ENSRNOG00000017120,ortholog_one2one
ENSMUSG00000031884,ENSRNOG00000050702,ortholog_many2many
ENSMUSG00000031884,ENSRNOG00000047661,ortholog_many2many
ENSMUSG00000031884,ENSRNOG00000036571,ortholog_many2many
ENSMUSG00000022664,ENSRNOG00000002069,ortholog_one2one
ENSMUSG00000063240,ENSRNOG00000050537,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000050513,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000049903,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000047267,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000048731,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000047702,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000050389,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000049000,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000031800,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000047925,ortholog_many2many
ENSMUSG00000063240,ENSRNOG00000046412,ortholog_many2many
ENSMUSG00000052821,ENSRNOG00000037845,ortholog_one2one
ENSMUSG00000026874,ENSRNOG00000018899,ortholog_one2one
ENSMUSG00000052160,ENSRNOG00000028566,ortholog_one2one
ENSMUSG00000026179,ENSRNOG00000014806,ortholog_one2one
ENSMUSG00000028133,ENSRNOG00000029893,ortholog_one2one
ENSMUSG00000040413,ENSRNOG00000021345,ortholog_one2one
ENSMUSG00000031886,ENSRNOG00000011635,ortholog_one2one
ENSMUSG00000050493,ENSRNOG00000049425,ortholog_one2one
ENSMUSG00000096294,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000096294,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000040037,ENSRNOG00000021410,ortholog_one2one
ENSMUSG00000039194,ENSRNOG00000016897,ortholog_one2one
ENSMUSG00000079583,ENSRNOG00000037399,ortholog_one2one
ENSMUSG00000079701,ENSRNOG00000027850,ortholog_one2many
ENSMUSG00000022197,ENSRNOG00000013140,ortholog_one2one
ENSMUSG00000045179,,
ENSMUSG00000022220,ENSRNOG00000020401,ortholog_one2one
ENSMUSG00000039163,ENSRNOG00000010149,ortholog_one2one
ENSMUSG00000062826,ENSRNOG00000048823,ortholog_one2one
ENSMUSG00000028798,ENSRNOG00000047185,ortholog_one2one
ENSMUSG00000090342,ENSRNOG00000002628,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000031562,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000050380,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000046339,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000002641,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000038479,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000022955,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000025168,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000038497,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000009146,ortholog_many2many
ENSMUSG00000090342,ENSRNOG00000015707,ortholog_many2many
ENSMUSG00000090546,,
ENSMUSG00000020224,ENSRNOG00000004316,ortholog_one2one
ENSMUSG00000037573,ENSRNOG00000002828,ortholog_one2one
ENSMUSG00000057615,ENSRNOG00000003409,ortholog_one2one
ENSMUSG00000046723,ENSRNOG00000038671,ortholog_one2one
ENSMUSG00000055044,ENSRNOG00000016166,ortholog_one2one
ENSMUSG00000031877,ENSRNOG00000013808,ortholog_one2one
ENSMUSG00000079478,ENSRNOG00000012736,ortholog_one2one
