Ensembl Gene ID,Cow Ensembl Gene ID,Homology Type
ENSMUSG00000020219,ENSBTAG00000013623,ortholog_one2one
ENSMUSG00000056529,ENSBTAG00000027051,ortholog_one2one
ENSMUSG00000031367,ENSBTAG00000020420,ortholog_one2one
ENSMUSG00000024069,ENSBTAG00000010898,ortholog_one2one
ENSMUSG00000074364,ENSBTAG00000021191,ortholog_one2one
ENSMUSG00000061549,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000032528,ENSBTAG00000006567,ortholog_one2one
ENSMUSG00000049396,ENSBTAG00000013393,ortholog_one2one
ENSMUSG00000074771,ENSBTAG00000019726,ortholog_one2one
ENSMUSG00000045538,ENSBTAG00000004290,ortholog_one2one
ENSMUSG00000014763,ENSBTAG00000003884,ortholog_one2one
ENSMUSG00000020168,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000025527,ENSBTAG00000013077,ortholog_one2one
ENSMUSG00000037661,ENSBTAG00000048011,ortholog_one2one
ENSMUSG00000062878,,
ENSMUSG00000038057,ENSBTAG00000013395,ortholog_one2one
ENSMUSG00000020102,ENSBTAG00000021287,ortholog_one2one
ENSMUSG00000057067,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000031902,ENSBTAG00000004368,ortholog_one2one
ENSMUSG00000029127,ENSBTAG00000014680,ortholog_one2one
ENSMUSG00000025528,,
ENSMUSG00000059319,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000078590,,
ENSMUSG00000020890,ENSBTAG00000008773,ortholog_one2one
ENSMUSG00000054091,ENSBTAG00000048273,ortholog_one2one
ENSMUSG00000021913,ENSBTAG00000021728,ortholog_one2one
ENSMUSG00000062042,,
ENSMUSG00000063760,ENSBTAG00000033961,ortholog_one2one
ENSMUSG00000062075,ENSBTAG00000013624,ortholog_one2one
ENSMUSG00000050424,,
ENSMUSG00000063394,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000062252,ENSBTAG00000016834,ortholog_one2one
ENSMUSG00000069671,ENSBTAG00000033195,ortholog_one2many
ENSMUSG00000069671,ENSBTAG00000021667,ortholog_one2many
ENSMUSG00000070704,,
ENSMUSG00000060688,ENSBTAG00000046787,ortholog_one2many
ENSMUSG00000069670,,
ENSMUSG00000046287,ENSBTAG00000047917,ortholog_one2one
ENSMUSG00000039096,ENSBTAG00000021303,ortholog_one2one
ENSMUSG00000039701,ENSBTAG00000010350,ortholog_one2one
ENSMUSG00000032652,ENSBTAG00000011957,ortholog_one2one
ENSMUSG00000070808,ENSBTAG00000004138,ortholog_one2one
ENSMUSG00000061536,ENSBTAG00000006570,ortholog_one2one
ENSMUSG00000019787,ENSBTAG00000038849,ortholog_one2one
ENSMUSG00000079845,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000034255,ENSBTAG00000000571,ortholog_one2one
ENSMUSG00000072419,ENSBTAG00000020460,ortholog_one2many
ENSMUSG00000072419,ENSBTAG00000047159,ortholog_one2many
ENSMUSG00000084128,ENSBTAG00000004375,ortholog_one2one
ENSMUSG00000046110,ENSBTAG00000017211,ortholog_one2one
ENSMUSG00000001773,ENSBTAG00000007397,ortholog_one2one
ENSMUSG00000032526,,
ENSMUSG00000039849,ENSBTAG00000010126,ortholog_one2one
ENSMUSG00000002588,ENSBTAG00000015654,ortholog_one2one
ENSMUSG00000038046,ENSBTAG00000019162,ortholog_one2one
ENSMUSG00000026880,ENSBTAG00000038375,ortholog_one2one
ENSMUSG00000025529,ENSBTAG00000002668,ortholog_one2one
ENSMUSG00000027582,ENSBTAG00000007498,ortholog_one2one
ENSMUSG00000032641,ENSBTAG00000011959,ortholog_one2one
ENSMUSG00000039585,ENSBTAG00000007433,ortholog_one2one
ENSMUSG00000028886,ENSBTAG00000043989,ortholog_one2one
ENSMUSG00000026975,ENSBTAG00000038691,ortholog_one2one
ENSMUSG00000078796,ENSBTAG00000012606,ortholog_one2one
ENSMUSG00000000325,ENSBTAG00000001473,ortholog_one2one
ENSMUSG00000014769,ENSBTAG00000007685,ortholog_one2one
ENSMUSG00000020105,ENSBTAG00000002227,ortholog_one2one
ENSMUSG00000031903,ENSBTAG00000007512,ortholog_one2one
ENSMUSG00000090949,,
ENSMUSG00000076435,ENSBTAG00000021301,ortholog_one2one
ENSMUSG00000078302,,
ENSMUSG00000025154,ENSBTAG00000040427,ortholog_one2one
ENSMUSG00000031904,ENSBTAG00000012112,ortholog_one2one
ENSMUSG00000057836,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000092116,,
ENSMUSG00000091962,,
ENSMUSG00000025436,ENSBTAG00000017543,ortholog_one2one
ENSMUSG00000054630,,
ENSMUSG00000046082,ENSBTAG00000003377,ortholog_one2one
ENSMUSG00000004865,ENSBTAG00000016838,ortholog_one2one
ENSMUSG00000006024,ENSBTAG00000013084,ortholog_one2one
ENSMUSG00000090362,,
ENSMUSG00000015711,ENSBTAG00000015336,ortholog_one2one
ENSMUSG00000057425,,
ENSMUSG00000020952,ENSBTAG00000017565,ortholog_one2one
ENSMUSG00000033106,ENSBTAG00000009636,ortholog_one2one
ENSMUSG00000029759,ENSBTAG00000034645,ortholog_one2one
ENSMUSG00000039193,ENSBTAG00000008223,ortholog_one2one
ENSMUSG00000034607,ENSBTAG00000014485,ortholog_one2one
ENSMUSG00000014767,ENSBTAG00000046809,ortholog_one2one
ENSMUSG00000008035,ENSBTAG00000011463,ortholog_one2one
ENSMUSG00000052485,ENSBTAG00000008494,ortholog_one2one
ENSMUSG00000033021,ENSBTAG00000002995,ortholog_one2one
ENSMUSG00000067367,ENSBTAG00000003653,ortholog_one2one
ENSMUSG00000035780,ENSBTAG00000004040,ortholog_one2one
ENSMUSG00000020844,ENSBTAG00000000855,ortholog_one2one
ENSMUSG00000078429,ENSBTAG00000016508,ortholog_one2one
ENSMUSG00000060098,ENSBTAG00000009638,ortholog_one2one
ENSMUSG00000024072,ENSBTAG00000033041,ortholog_one2one
ENSMUSG00000006021,ENSBTAG00000030769,ortholog_one2one
ENSMUSG00000028116,ENSBTAG00000002574,ortholog_one2one
ENSMUSG00000024784,ENSBTAG00000007063,ortholog_one2one
ENSMUSG00000040123,ENSBTAG00000007167,ortholog_one2one
ENSMUSG00000022652,ENSBTAG00000015475,ortholog_one2one
ENSMUSG00000037752,ENSBTAG00000008800,ortholog_one2one
ENSMUSG00000031370,ENSBTAG00000020419,ortholog_many2many
ENSMUSG00000032525,ENSBTAG00000002795,ortholog_one2one
ENSMUSG00000072473,ENSBTAG00000045949,ortholog_one2one
ENSMUSG00000030562,ENSBTAG00000018540,ortholog_one2one
ENSMUSG00000022240,ENSBTAG00000017222,ortholog_one2one
ENSMUSG00000029436,ENSBTAG00000002145,ortholog_one2one
ENSMUSG00000095208,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000021919,ENSBTAG00000016814,ortholog_one2one
ENSMUSG00000096121,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000028885,ENSBTAG00000012997,ortholog_one2one
ENSMUSG00000024777,ENSBTAG00000007061,ortholog_one2one
ENSMUSG00000058328,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000030775,ENSBTAG00000000183,ortholog_one2one
ENSMUSG00000040464,ENSBTAG00000032166,ortholog_one2one
ENSMUSG00000041685,ENSBTAG00000017545,ortholog_one2one
ENSMUSG00000096097,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000057244,,
ENSMUSG00000039084,ENSBTAG00000021302,ortholog_one2one
ENSMUSG00000054051,ENSBTAG00000032527,ortholog_one2one
ENSMUSG00000087166,,
ENSMUSG00000025432,ENSBTAG00000016913,ortholog_one2one
ENSMUSG00000030376,ENSBTAG00000010856,ortholog_one2one
ENSMUSG00000033007,ENSBTAG00000020537,ortholog_one2one
ENSMUSG00000028884,ENSBTAG00000006225,ortholog_one2one
ENSMUSG00000067771,ENSBTAG00000023820,ortholog_one2many
ENSMUSG00000051034,ENSBTAG00000037699,ortholog_one2many
ENSMUSG00000051034,ENSBTAG00000038755,ortholog_one2many
ENSMUSG00000051034,ENSBTAG00000045581,ortholog_one2many
ENSMUSG00000051034,ENSBTAG00000033642,ortholog_one2many
ENSMUSG00000020381,ENSBTAG00000015602,ortholog_one2one
ENSMUSG00000020869,ENSBTAG00000006072,ortholog_one2one
ENSMUSG00000037652,ENSBTAG00000013938,ortholog_one2one
ENSMUSG00000074884,ENSBTAG00000046486,ortholog_one2many
ENSMUSG00000074884,ENSBTAG00000047694,ortholog_one2many
ENSMUSG00000021945,ENSBTAG00000020403,ortholog_one2one
ENSMUSG00000020843,ENSBTAG00000008423,ortholog_one2one
ENSMUSG00000035407,ENSBTAG00000014382,ortholog_one2one
ENSMUSG00000032782,ENSBTAG00000047756,ortholog_one2one
ENSMUSG00000013419,ENSBTAG00000017365,ortholog_one2one
ENSMUSG00000004651,ENSBTAG00000011813,ortholog_one2one
ENSMUSG00000034219,ENSBTAG00000009327,ortholog_one2one
ENSMUSG00000041730,ENSBTAG00000011991,ortholog_one2one
ENSMUSG00000003031,ENSBTAG00000018254,ortholog_one2one
ENSMUSG00000073794,,
ENSMUSG00000039055,ENSBTAG00000021723,ortholog_one2one
ENSMUSG00000071745,ENSBTAG00000023820,ortholog_one2many
ENSMUSG00000074001,ENSBTAG00000006563,ortholog_one2one
ENSMUSG00000096144,,
ENSMUSG00000014771,ENSBTAG00000011179,ortholog_one2one
ENSMUSG00000037731,ENSBTAG00000006223,ortholog_one2one
ENSMUSG00000015837,ENSBTAG00000015591,ortholog_one2one
ENSMUSG00000090698,ENSBTAG00000002362,ortholog_one2one
ENSMUSG00000031906,ENSBTAG00000009639,ortholog_one2one
ENSMUSG00000009585,ENSBTAG00000007755,ortholog_one2one
ENSMUSG00000048582,ENSBTAG00000020400,ortholog_one2one
ENSMUSG00000032997,ENSBTAG00000020539,ortholog_one2one
ENSMUSG00000094904,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000072479,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000095413,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000027245,ENSBTAG00000017212,ortholog_one2one
ENSMUSG00000047604,ENSBTAG00000046701,ortholog_one2one
ENSMUSG00000032523,ENSBTAG00000033422,ortholog_one2one
ENSMUSG00000041420,ENSBTAG00000006862,ortholog_one2one
ENSMUSG00000019785,ENSBTAG00000021099,ortholog_one2one
ENSMUSG00000038712,ENSBTAG00000015329,ortholog_one2one
ENSMUSG00000028882,ENSBTAG00000003866,ortholog_one2one
ENSMUSG00000025531,ENSBTAG00000009598,ortholog_one2one
ENSMUSG00000034211,ENSBTAG00000023186,ortholog_one2many
ENSMUSG00000034211,ENSBTAG00000007934,ortholog_one2many
ENSMUSG00000028560,ENSBTAG00000020451,ortholog_one2one
ENSMUSG00000050315,ENSBTAG00000006434,ortholog_one2one
ENSMUSG00000049583,ENSBTAG00000048061,ortholog_one2one
ENSMUSG00000071540,ENSBTAG00000047155,ortholog_one2one
ENSMUSG00000035049,ENSBTAG00000002191,ortholog_one2one
ENSMUSG00000030204,ENSBTAG00000019608,ortholog_one2one
ENSMUSG00000041707,ENSBTAG00000006042,ortholog_one2one
ENSMUSG00000078127,ENSBTAG00000047402,ortholog_one2one
ENSMUSG00000021303,ENSBTAG00000002908,ortholog_one2one
ENSMUSG00000032667,ENSBTAG00000008361,ortholog_one2one
ENSMUSG00000020953,ENSBTAG00000021844,ortholog_one2one
ENSMUSG00000022650,,
ENSMUSG00000050666,ENSBTAG00000006288,ortholog_one2one
ENSMUSG00000030560,ENSBTAG00000011100,ortholog_one2one
ENSMUSG00000095655,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000039242,ENSBTAG00000013750,ortholog_one2one
ENSMUSG00000061100,,
ENSMUSG00000024414,ENSBTAG00000021720,ortholog_one2one
ENSMUSG00000031907,ENSBTAG00000007488,ortholog_one2one
ENSMUSG00000046352,ENSBTAG00000017425,ortholog_one2one
ENSMUSG00000095662,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000054069,,
ENSMUSG00000079235,ENSBTAG00000013015,ortholog_one2one
ENSMUSG00000028879,ENSBTAG00000001192,ortholog_one2one
ENSMUSG00000024773,ENSBTAG00000007058,ortholog_one2one
ENSMUSG00000017914,,
ENSMUSG00000022651,,
ENSMUSG00000030559,ENSBTAG00000015793,ortholog_one2one
ENSMUSG00000039168,ENSBTAG00000006346,ortholog_one2one
ENSMUSG00000095810,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000033963,ENSBTAG00000010094,ortholog_one2one
ENSMUSG00000090298,ENSBTAG00000026672,ortholog_one2many
ENSMUSG00000029432,ENSBTAG00000031598,ortholog_one2one
ENSMUSG00000020954,ENSBTAG00000021845,ortholog_one2one
ENSMUSG00000033940,ENSBTAG00000016098,ortholog_one2one
ENSMUSG00000061048,ENSBTAG00000033248,ortholog_one2one
ENSMUSG00000069668,ENSBTAG00000026672,ortholog_one2many
ENSMUSG00000026882,ENSBTAG00000039201,ortholog_one2one
ENSMUSG00000027273,ENSBTAG00000008323,ortholog_one2one
ENSMUSG00000048222,ENSBTAG00000017213,ortholog_one2many
ENSMUSG00000015312,ENSBTAG00000025462,ortholog_one2one
ENSMUSG00000023942,ENSBTAG00000015131,ortholog_one2one
ENSMUSG00000038412,ENSBTAG00000033218,ortholog_many2many
ENSMUSG00000038412,ENSBTAG00000045592,ortholog_many2many
ENSMUSG00000038412,ENSBTAG00000034676,ortholog_many2many
ENSMUSG00000038412,ENSBTAG00000038640,ortholog_many2many
ENSMUSG00000038412,ENSBTAG00000039950,ortholog_many2many
ENSMUSG00000038412,ENSBTAG00000031731,ortholog_many2many
ENSMUSG00000004085,ENSBTAG00000001083,ortholog_one2one
ENSMUSG00000039428,ENSBTAG00000005482,ortholog_one2one
ENSMUSG00000031373,ENSBTAG00000020418,ortholog_one2one
ENSMUSG00000060019,ENSBTAG00000039728,ortholog_one2many
ENSMUSG00000033933,ENSBTAG00000016101,ortholog_one2one
ENSMUSG00000039552,ENSBTAG00000011890,ortholog_one2one
ENSMUSG00000020868,ENSBTAG00000009298,ortholog_one2one
ENSMUSG00000089840,,
ENSMUSG00000017631,ENSBTAG00000008424,ortholog_one2one
ENSMUSG00000036850,ENSBTAG00000039138,ortholog_one2many
ENSMUSG00000044534,ENSBTAG00000014162,ortholog_one2one
ENSMUSG00000040055,ENSBTAG00000038662,ortholog_one2one
ENSMUSG00000048240,ENSBTAG00000007644,ortholog_one2one
ENSMUSG00000032292,ENSBTAG00000014236,ortholog_one2one
ENSMUSG00000028878,ENSBTAG00000019614,ortholog_one2one
ENSMUSG00000039531,ENSBTAG00000003878,ortholog_one2one
ENSMUSG00000050445,ENSBTAG00000034106,ortholog_one2one
ENSMUSG00000073234,,
ENSMUSG00000051977,ENSBTAG00000004538,ortholog_one2many
ENSMUSG00000051977,ENSBTAG00000002158,ortholog_one2many
ENSMUSG00000000303,ENSBTAG00000015991,ortholog_one2one
ENSMUSG00000034247,ENSBTAG00000020359,ortholog_one2one
ENSMUSG00000064061,ENSBTAG00000006158,ortholog_one2one
ENSMUSG00000055416,ENSBTAG00000030533,ortholog_many2many
ENSMUSG00000055416,ENSBTAG00000003676,ortholog_many2many
ENSMUSG00000055416,ENSBTAG00000008674,ortholog_many2many
ENSMUSG00000043773,,
ENSMUSG00000036620,ENSBTAG00000009738,ortholog_one2one
ENSMUSG00000026211,ENSBTAG00000040338,ortholog_one2one
ENSMUSG00000079421,ENSBTAG00000039186,ortholog_one2one
ENSMUSG00000049791,ENSBTAG00000040128,ortholog_one2one
ENSMUSG00000038233,,
ENSMUSG00000020955,ENSBTAG00000017201,ortholog_one2one
ENSMUSG00000022237,ENSBTAG00000011337,ortholog_one2one
ENSMUSG00000039405,ENSBTAG00000015177,ortholog_one2one
ENSMUSG00000092071,,
ENSMUSG00000043670,ENSBTAG00000045981,ortholog_one2one
ENSMUSG00000040749,ENSBTAG00000032923,ortholog_many2many
ENSMUSG00000029446,ENSBTAG00000013081,ortholog_one2one
ENSMUSG00000066235,ENSBTAG00000000459,ortholog_one2one
ENSMUSG00000022236,ENSBTAG00000003539,ortholog_one2one
ENSMUSG00000030621,ENSBTAG00000000246,ortholog_one2one
ENSMUSG00000079566,ENSBTAG00000013260,ortholog_one2many
ENSMUSG00000039234,ENSBTAG00000003619,ortholog_one2one
ENSMUSG00000040473,ENSBTAG00000003508,ortholog_one2one
ENSMUSG00000046822,ENSBTAG00000017706,ortholog_one2one
ENSMUSG00000028874,ENSBTAG00000011784,ortholog_one2one
ENSMUSG00000000326,ENSBTAG00000019516,ortholog_one2one
ENSMUSG00000073125,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000095445,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000042607,ENSBTAG00000018185,ortholog_one2one
ENSMUSG00000069038,ENSBTAG00000037416,ortholog_one2many
ENSMUSG00000020377,ENSBTAG00000009737,ortholog_one2one
ENSMUSG00000019577,ENSBTAG00000014069,ortholog_one2one
ENSMUSG00000039391,ENSBTAG00000020009,ortholog_one2one
ENSMUSG00000051703,ENSBTAG00000020540,ortholog_one2one
ENSMUSG00000006019,ENSBTAG00000006848,ortholog_one2one
ENSMUSG00000036833,ENSBTAG00000012126,ortholog_one2one
ENSMUSG00000039834,ENSBTAG00000010130,ortholog_one2one
ENSMUSG00000025592,ENSBTAG00000044037,ortholog_one2one
ENSMUSG00000050567,ENSBTAG00000047633,ortholog_one2one
ENSMUSG00000067768,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000036196,ENSBTAG00000017251,ortholog_one2one
ENSMUSG00000032968,ENSBTAG00000009972,ortholog_one2one
ENSMUSG00000051506,ENSBTAG00000023028,ortholog_one2one
ENSMUSG00000035247,ENSBTAG00000032477,ortholog_one2one
ENSMUSG00000038145,ENSBTAG00000003325,ortholog_one2one
ENSMUSG00000062797,ENSBTAG00000019995,ortholog_one2one
ENSMUSG00000028114,ENSBTAG00000014080,ortholog_one2one
ENSMUSG00000035778,ENSBTAG00000012090,ortholog_one2one
ENSMUSG00000074361,ENSBTAG00000037735,ortholog_one2one
ENSMUSG00000021947,ENSBTAG00000011726,ortholog_one2one
ENSMUSG00000032289,ENSBTAG00000011644,ortholog_one2one
ENSMUSG00000078317,ENSBTAG00000023978,ortholog_one2many
ENSMUSG00000078317,ENSBTAG00000033167,ortholog_one2many
ENSMUSG00000039100,ENSBTAG00000003536,ortholog_one2one
ENSMUSG00000049130,ENSBTAG00000020872,ortholog_one2one
ENSMUSG00000067365,ENSBTAG00000003652,ortholog_one2one
ENSMUSG00000037692,ENSBTAG00000037456,ortholog_one2one
ENSMUSG00000030619,ENSBTAG00000007847,ortholog_one2one
ENSMUSG00000091811,,
ENSMUSG00000037949,ENSBTAG00000008893,ortholog_one2one
ENSMUSG00000040040,ENSBTAG00000014286,ortholog_one2one
ENSMUSG00000031362,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000028556,ENSBTAG00000019877,ortholog_one2one
ENSMUSG00000053411,ENSBTAG00000007228,ortholog_one2one
ENSMUSG00000056008,,
ENSMUSG00000024073,ENSBTAG00000027932,ortholog_one2one
ENSMUSG00000051596,ENSBTAG00000003651,ortholog_one2one
ENSMUSG00000020870,,
ENSMUSG00000097585,,
ENSMUSG00000039358,ENSBTAG00000038606,ortholog_one2one
ENSMUSG00000058147,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000029447,ENSBTAG00000008184,ortholog_one2one
ENSMUSG00000075704,ENSBTAG00000043581,ortholog_one2one
ENSMUSG00000075610,ENSBTAG00000040316,ortholog_one2one
ENSMUSG00000044243,ENSBTAG00000048216,ortholog_one2one
ENSMUSG00000026213,ENSBTAG00000038992,ortholog_one2one
ENSMUSG00000028868,ENSBTAG00000018374,ortholog_one2one
ENSMUSG00000039361,ENSBTAG00000001657,ortholog_one2one
ENSMUSG00000032540,ENSBTAG00000008416,ortholog_one2one
ENSMUSG00000067764,ENSBTAG00000002492,ortholog_one2many
ENSMUSG00000009470,ENSBTAG00000007979,ortholog_one2one
ENSMUSG00000060477,ENSBTAG00000006193,ortholog_one2one
ENSMUSG00000029757,ENSBTAG00000027134,ortholog_one2one
ENSMUSG00000025538,ENSBTAG00000008190,ortholog_one2one
ENSMUSG00000041375,ENSBTAG00000014117,ortholog_one2one
ENSMUSG00000046275,ENSBTAG00000019379,ortholog_one2one
ENSMUSG00000022235,ENSBTAG00000010801,ortholog_one2one
ENSMUSG00000078632,ENSBTAG00000027274,ortholog_one2many
ENSMUSG00000040363,ENSBTAG00000047339,ortholog_one2one
ENSMUSG00000096192,ENSBTAG00000021512,ortholog_one2many
ENSMUSG00000010392,ENSBTAG00000004961,ortholog_one2one
ENSMUSG00000015401,ENSBTAG00000048296,ortholog_one2many
ENSMUSG00000015401,ENSBTAG00000047861,ortholog_one2many
ENSMUSG00000049649,ENSBTAG00000002505,ortholog_one2one
ENSMUSG00000005107,ENSBTAG00000039197,ortholog_one2one
ENSMUSG00000028865,ENSBTAG00000019728,ortholog_one2one
ENSMUSG00000039233,ENSBTAG00000013735,ortholog_one2one
ENSMUSG00000025537,ENSBTAG00000008195,ortholog_one2one
ENSMUSG00000053436,ENSBTAG00000020783,ortholog_one2one
ENSMUSG00000068479,ENSBTAG00000017213,ortholog_one2many
ENSMUSG00000094985,ENSBTAG00000044167,ortholog_one2one
ENSMUSG00000031365,,
ENSMUSG00000002083,,
ENSMUSG00000001506,ENSBTAG00000013103,ortholog_one2one
ENSMUSG00000020368,ENSBTAG00000048107,ortholog_one2one
ENSMUSG00000028862,ENSBTAG00000010254,ortholog_one2one
ENSMUSG00000034239,ENSBTAG00000027274,ortholog_one2many
ENSMUSG00000004937,ENSBTAG00000015090,ortholog_one2one
ENSMUSG00000052833,ENSBTAG00000002676,ortholog_one2one
ENSMUSG00000090666,,
ENSMUSG00000046603,ENSBTAG00000016622,ortholog_one2one
ENSMUSG00000040521,ENSBTAG00000016912,ortholog_one2one
ENSMUSG00000031374,,
ENSMUSG00000041949,ENSBTAG00000013941,ortholog_one2one
ENSMUSG00000019782,ENSBTAG00000009689,ortholog_one2one
ENSMUSG00000030617,ENSBTAG00000011132,ortholog_one2one
ENSMUSG00000011752,ENSBTAG00000012697,ortholog_one2many
ENSMUSG00000011752,ENSBTAG00000014988,ortholog_one2many
ENSMUSG00000017737,ENSBTAG00000020676,ortholog_one2one
ENSMUSG00000031372,,
ENSMUSG00000027242,ENSBTAG00000017215,ortholog_one2one
ENSMUSG00000028940,ENSBTAG00000021210,ortholog_one2one
ENSMUSG00000034321,ENSBTAG00000012699,ortholog_one2one
ENSMUSG00000004929,ENSBTAG00000020446,ortholog_one2one
ENSMUSG00000027978,ENSBTAG00000020705,ortholog_one2one
ENSMUSG00000024772,ENSBTAG00000007361,ortholog_one2one
ENSMUSG00000046733,ENSBTAG00000039509,ortholog_one2one
ENSMUSG00000090077,ENSBTAG00000007501,ortholog_one2one
ENSMUSG00000031371,ENSBTAG00000014095,ortholog_one2one
ENSMUSG00000080115,ENSBTAG00000016910,ortholog_one2one
ENSMUSG00000059273,ENSBTAG00000009286,ortholog_one2one
ENSMUSG00000025157,ENSBTAG00000012702,ortholog_one2one
ENSMUSG00000047036,ENSBTAG00000046301,ortholog_one2one
ENSMUSG00000095920,ENSBTAG00000024378,ortholog_one2many
ENSMUSG00000031910,ENSBTAG00000007992,ortholog_one2one
ENSMUSG00000015405,ENSBTAG00000034402,ortholog_one2one
ENSMUSG00000019158,ENSBTAG00000015579,ortholog_one2one
ENSMUSG00000006576,ENSBTAG00000014975,ortholog_one2one
ENSMUSG00000027274,ENSBTAG00000034987,ortholog_one2one
ENSMUSG00000063488,ENSBTAG00000003622,ortholog_one2one
ENSMUSG00000028937,ENSBTAG00000021202,ortholog_one2one
ENSMUSG00000005103,ENSBTAG00000013607,ortholog_one2one
ENSMUSG00000061906,,
ENSMUSG00000028860,ENSBTAG00000010253,ortholog_one2one
ENSMUSG00000001988,ENSBTAG00000015576,ortholog_one2one
ENSMUSG00000024769,ENSBTAG00000009736,ortholog_one2one
ENSMUSG00000030205,ENSBTAG00000014288,ortholog_one2one
ENSMUSG00000046691,ENSBTAG00000001698,ortholog_one2one
ENSMUSG00000057895,ENSBTAG00000034005,ortholog_one2one
ENSMUSG00000020841,ENSBTAG00000012371,ortholog_one2one
ENSMUSG00000029268,ENSBTAG00000047198,ortholog_one2one
ENSMUSG00000071340,ENSBTAG00000033554,ortholog_one2one
ENSMUSG00000042770,ENSBTAG00000016876,ortholog_one2many
ENSMUSG00000042770,ENSBTAG00000005868,ortholog_one2many
ENSMUSG00000030616,ENSBTAG00000000460,ortholog_one2one
ENSMUSG00000039508,ENSBTAG00000033535,ortholog_one2one
ENSMUSG00000032551,ENSBTAG00000016725,ortholog_one2one
ENSMUSG00000049872,ENSBTAG00000045879,ortholog_one2one
ENSMUSG00000020945,ENSBTAG00000000029,ortholog_one2one
ENSMUSG00000027977,ENSBTAG00000007316,ortholog_one2one
ENSMUSG00000046031,ENSBTAG00000006549,ortholog_one2one
ENSMUSG00000017740,ENSBTAG00000014179,ortholog_one2one
ENSMUSG00000025597,,
ENSMUSG00000041438,ENSBTAG00000006347,ortholog_one2one
ENSMUSG00000039497,ENSBTAG00000005205,ortholog_one2one
ENSMUSG00000028857,ENSBTAG00000010249,ortholog_one2one
ENSMUSG00000023852,ENSBTAG00000020860,ortholog_one2one
ENSMUSG00000050087,ENSBTAG00000046663,ortholog_one2one
ENSMUSG00000030207,ENSBTAG00000014322,ortholog_one2one
ENSMUSG00000047514,ENSBTAG00000010885,ortholog_one2one
ENSMUSG00000027583,ENSBTAG00000016667,ortholog_one2one
ENSMUSG00000044362,ENSBTAG00000000457,ortholog_one2one
ENSMUSG00000041308,ENSBTAG00000001654,ortholog_one2one
ENSMUSG00000035181,ENSBTAG00000022847,ortholog_one2one
ENSMUSG00000036768,ENSBTAG00000016726,ortholog_one2one
ENSMUSG00000058230,ENSBTAG00000015543,ortholog_one2one
ENSMUSG00000047766,ENSBTAG00000010944,ortholog_one2one
ENSMUSG00000051451,ENSBTAG00000000455,ortholog_one2one
ENSMUSG00000031375,ENSBTAG00000005250,ortholog_one2one
ENSMUSG00000006732,ENSBTAG00000016908,ortholog_one2one
ENSMUSG00000026235,ENSBTAG00000010030,ortholog_one2one
ENSMUSG00000037643,ENSBTAG00000001403,ortholog_one2one
ENSMUSG00000078795,,
ENSMUSG00000029269,ENSBTAG00000001249,ortholog_one2one
ENSMUSG00000031913,ENSBTAG00000001659,ortholog_one2one
ENSMUSG00000030615,ENSBTAG00000000451,ortholog_one2many
ENSMUSG00000030615,ENSBTAG00000046432,ortholog_one2many
ENSMUSG00000022234,ENSBTAG00000017889,ortholog_one2one
ENSMUSG00000066233,ENSBTAG00000016731,ortholog_one2one
ENSMUSG00000007209,,
ENSMUSG00000007850,ENSBTAG00000009389,ortholog_one2one
ENSMUSG00000037622,,
ENSMUSG00000030614,ENSBTAG00000020596,ortholog_one2one
ENSMUSG00000008036,ENSBTAG00000010584,ortholog_one2one
ENSMUSG00000055882,ENSBTAG00000031906,ortholog_one2one
ENSMUSG00000046215,ENSBTAG00000024942,ortholog_one2one
ENSMUSG00000027281,ENSBTAG00000034991,ortholog_one2one
ENSMUSG00000078931,ENSBTAG00000001663,ortholog_one2one
ENSMUSG00000055612,ENSBTAG00000003458,ortholog_one2one
ENSMUSG00000029273,ENSBTAG00000038214,ortholog_one2one
ENSMUSG00000020946,ENSBTAG00000015958,ortholog_one2one
ENSMUSG00000025787,,
ENSMUSG00000050435,,
ENSMUSG00000020839,ENSBTAG00000002609,ortholog_one2one
ENSMUSG00000047079,,
ENSMUSG00000031916,ENSBTAG00000001665,ortholog_one2one
