Ensembl Gene ID,Frog Ensembl Gene ID,Homology Type
ENSMUSG00000048481,ENSXETG00000019099,ortholog_one2one
ENSMUSG00000020872,,
ENSMUSG00000074003,ENSXETG00000030113,ortholog_one2one
ENSMUSG00000027236,ENSXETG00000007840,ortholog_one2many
ENSMUSG00000091091,ENSXETG00000007254,ortholog_one2one
ENSMUSG00000090958,ENSXETG00000019430,ortholog_one2one
ENSMUSG00000039033,ENSXETG00000008080,ortholog_one2one
ENSMUSG00000001672,ENSXETG00000031429,ortholog_one2one
ENSMUSG00000044030,,
ENSMUSG00000055446,,
ENSMUSG00000004939,ENSXETG00000022049,ortholog_one2one
ENSMUSG00000032254,ENSXETG00000007829,ortholog_one2one
ENSMUSG00000091491,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000091491,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000040891,ENSXETG00000026171,ortholog_many2many
ENSMUSG00000001670,ENSXETG00000023416,ortholog_one2one
ENSMUSG00000038496,ENSXETG00000014773,ortholog_one2many
ENSMUSG00000038496,ENSXETG00000030969,ortholog_one2many
ENSMUSG00000038496,ENSXETG00000008390,ortholog_one2many
ENSMUSG00000038496,ENSXETG00000014772,ortholog_one2many
ENSMUSG00000038496,ENSXETG00000026822,ortholog_one2many
ENSMUSG00000026889,ENSXETG00000016328,ortholog_one2one
ENSMUSG00000060961,ENSXETG00000020880,ortholog_one2one
ENSMUSG00000035401,ENSXETG00000019422,ortholog_one2one
ENSMUSG00000051736,,
ENSMUSG00000096717,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000096717,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000037366,,
ENSMUSG00000047757,ENSXETG00000033137,ortholog_one2one
ENSMUSG00000031010,ENSXETG00000015489,ortholog_one2many
ENSMUSG00000041215,ENSXETG00000013847,ortholog_one2one
ENSMUSG00000026166,,
ENSMUSG00000025409,ENSXETG00000006239,ortholog_many2many
ENSMUSG00000035930,ENSXETG00000034141,ortholog_many2many
ENSMUSG00000035930,ENSXETG00000003576,ortholog_many2many
ENSMUSG00000032278,ENSXETG00000007827,ortholog_one2one
ENSMUSG00000034958,ENSXETG00000006394,ortholog_one2one
ENSMUSG00000030753,ENSXETG00000019230,ortholog_one2one
ENSMUSG00000044676,,
ENSMUSG00000027667,ENSXETG00000007256,ortholog_one2one
ENSMUSG00000091041,,
ENSMUSG00000042638,ENSXETG00000013430,ortholog_one2one
ENSMUSG00000095941,,
ENSMUSG00000003657,,
ENSMUSG00000052014,,
ENSMUSG00000033396,ENSXETG00000025297,ortholog_one2one
ENSMUSG00000015957,ENSXETG00000019408,ortholog_one2one
ENSMUSG00000026887,ENSXETG00000016327,ortholog_one2one
ENSMUSG00000038909,ENSXETG00000021908,ortholog_one2one
ENSMUSG00000028832,ENSXETG00000009198,ortholog_one2one
ENSMUSG00000046441,ENSXETG00000015884,ortholog_one2one
ENSMUSG00000023118,ENSXETG00000024453,ortholog_one2one
ENSMUSG00000018822,ENSXETG00000024699,ortholog_one2one
ENSMUSG00000053161,ENSXETG00000012678,ortholog_one2many
ENSMUSG00000053161,ENSXETG00000026821,ortholog_one2many
ENSMUSG00000027668,ENSXETG00000007258,ortholog_one2one
ENSMUSG00000021963,ENSXETG00000009598,ortholog_one2many
ENSMUSG00000035354,ENSXETG00000015063,ortholog_one2one
ENSMUSG00000042532,,
ENSMUSG00000020359,,
ENSMUSG00000034949,,
ENSMUSG00000034040,ENSXETG00000010109,ortholog_one2one
ENSMUSG00000090304,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000090304,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000050685,,
ENSMUSG00000030747,ENSXETG00000025317,ortholog_one2one
ENSMUSG00000022639,,
ENSMUSG00000042292,ENSXETG00000022963,ortholog_one2one
ENSMUSG00000048337,ENSXETG00000033678,ortholog_one2one
ENSMUSG00000037348,,
ENSMUSG00000052396,ENSXETG00000015062,ortholog_many2many
ENSMUSG00000043286,ENSXETG00000030824,ortholog_one2one
ENSMUSG00000091859,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000091859,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000024077,ENSXETG00000022546,ortholog_one2one
ENSMUSG00000041324,ENSXETG00000001861,ortholog_one2one
ENSMUSG00000022637,ENSXETG00000016127,ortholog_one2one
ENSMUSG00000021965,ENSXETG00000009595,ortholog_one2one
ENSMUSG00000078126,ENSXETG00000026189,ortholog_one2many
ENSMUSG00000078521,,
ENSMUSG00000055137,ENSXETG00000015599,ortholog_one2one
ENSMUSG00000071531,ENSXETG00000018377,ortholog_one2one
ENSMUSG00000022330,ENSXETG00000017850,ortholog_one2one
ENSMUSG00000021967,,
ENSMUSG00000059854,ENSXETG00000015878,ortholog_one2one
ENSMUSG00000096010,ENSXETG00000033857,ortholog_one2many
ENSMUSG00000096010,ENSXETG00000033998,ortholog_one2many
ENSMUSG00000096010,ENSXETG00000031353,ortholog_one2many
ENSMUSG00000096010,ENSXETG00000029970,ortholog_one2many
ENSMUSG00000096010,ENSXETG00000033694,ortholog_one2many
ENSMUSG00000096010,ENSXETG00000030676,ortholog_one2many
ENSMUSG00000055407,ENSXETG00000015061,ortholog_one2one
ENSMUSG00000012429,ENSXETG00000024875,ortholog_one2many
ENSMUSG00000071203,ENSXETG00000034019,ortholog_many2many
ENSMUSG00000071203,ENSXETG00000030367,ortholog_many2many
ENSMUSG00000032252,ENSXETG00000007825,ortholog_one2one
ENSMUSG00000020358,ENSXETG00000003836,ortholog_one2one
ENSMUSG00000021969,ENSXETG00000031810,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000026762,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000027185,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000026080,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000007136,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000011316,ortholog_one2many
ENSMUSG00000021969,ENSXETG00000026107,ortholog_one2many
ENSMUSG00000046846,,
ENSMUSG00000070436,ENSXETG00000010725,ortholog_one2one
ENSMUSG00000041479,ENSXETG00000008157,ortholog_one2one
ENSMUSG00000041297,ENSXETG00000013107,ortholog_one2one
ENSMUSG00000042401,ENSXETG00000030508,ortholog_one2one
ENSMUSG00000046671,ENSXETG00000003694,ortholog_one2one
ENSMUSG00000001056,ENSXETG00000006731,ortholog_one2one
ENSMUSG00000039414,ENSXETG00000019350,ortholog_one2one
ENSMUSG00000060032,,
ENSMUSG00000041205,,
ENSMUSG00000035314,ENSXETG00000015053,ortholog_one2one
ENSMUSG00000040866,,
ENSMUSG00000037646,ENSXETG00000017855,ortholog_one2one
ENSMUSG00000026163,ENSXETG00000008247,ortholog_one2one
ENSMUSG00000047250,ENSXETG00000016336,ortholog_one2one
ENSMUSG00000019845,ENSXETG00000011177,ortholog_one2many
ENSMUSG00000019845,ENSXETG00000007335,ortholog_one2many
ENSMUSG00000030216,ENSXETG00000002770,ortholog_one2one
ENSMUSG00000003934,ENSXETG00000031645,ortholog_one2one
ENSMUSG00000094892,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000094892,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000033918,ENSXETG00000034042,ortholog_one2one
ENSMUSG00000050989,ENSXETG00000010686,ortholog_one2one
ENSMUSG00000062074,ENSXETG00000023462,ortholog_many2many
ENSMUSG00000032249,ENSXETG00000007821,ortholog_one2one
ENSMUSG00000014313,ENSXETG00000025937,ortholog_one2one
ENSMUSG00000095961,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000095961,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000035298,ENSXETG00000015058,ortholog_one2one
ENSMUSG00000045794,,
ENSMUSG00000041346,ENSXETG00000014943,ortholog_one2one
ENSMUSG00000020687,ENSXETG00000003238,ortholog_one2one
ENSMUSG00000091771,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000091771,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000028527,ENSXETG00000020392,ortholog_one2one
ENSMUSG00000028111,ENSXETG00000008929,ortholog_one2one
ENSMUSG00000030410,,
ENSMUSG00000048905,,
ENSMUSG00000030744,ENSXETG00000010729,ortholog_one2one
ENSMUSG00000090315,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000004917,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000031170,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000004935,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000024908,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000026081,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000034024,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000016356,ortholog_many2many
ENSMUSG00000090315,ENSXETG00000033288,ortholog_many2many
ENSMUSG00000001054,,
ENSMUSG00000045658,ENSXETG00000014759,ortholog_one2one
ENSMUSG00000045378,,
ENSMUSG00000038642,ENSXETG00000008914,ortholog_one2one
ENSMUSG00000037306,ENSXETG00000003692,ortholog_one2one
ENSMUSG00000045624,ENSXETG00000008079,ortholog_one2one
ENSMUSG00000025184,,
ENSMUSG00000027584,ENSXETG00000011546,ortholog_one2one
ENSMUSG00000079600,,
ENSMUSG00000030315,ENSXETG00000007712,ortholog_one2one
ENSMUSG00000018589,ENSXETG00000011875,ortholog_one2one
ENSMUSG00000031256,ENSXETG00000009642,ortholog_one2many
ENSMUSG00000036766,ENSXETG00000014758,ortholog_one2one
ENSMUSG00000032648,ENSXETG00000034136,ortholog_one2one
ENSMUSG00000037295,ENSXETG00000003693,ortholog_one2one
ENSMUSG00000094103,ENSXETG00000032787,ortholog_one2many
ENSMUSG00000071276,,
ENSMUSG00000019843,ENSXETG00000021344,ortholog_one2one
ENSMUSG00000018909,ENSXETG00000009605,ortholog_one2one
ENSMUSG00000050668,ENSXETG00000018544,ortholog_one2one
ENSMUSG00000021020,ENSXETG00000012290,ortholog_one2many
ENSMUSG00000071275,,
ENSMUSG00000029673,ENSXETG00000003588,ortholog_one2one
ENSMUSG00000024079,ENSXETG00000025302,ortholog_one2many
ENSMUSG00000024079,ENSXETG00000031872,ortholog_one2many
ENSMUSG00000024079,ENSXETG00000009025,ortholog_one2many
ENSMUSG00000091670,ENSXETG00000032636,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000026920,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000003195,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000025945,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000004920,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000022325,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000030805,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000033879,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000032135,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000026470,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000016366,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000034349,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000032082,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000004925,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000016367,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000020958,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000018380,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000032624,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000003168,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000020545,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000027101,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000003183,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000026068,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000007171,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000020465,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000016362,ortholog_many2many
ENSMUSG00000091670,ENSXETG00000004917,ortholog_many2many
