Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSMUSG00000020978	ENSMUSG00000051890	Vertebrata
ENSMUSG00000020986	ENSMUSG00000027429	Vertebrata
ENSMUSG00000021009	ENSMUSG00000026604	Vertebrata
ENSMUSG00000021027	ENSMUSG00000037110	Vertebrata
ENSMUSG00000021036	ENSMUSG00000039092	Vertebrata
ENSMUSG00000021047	ENSMUSG00000030411	Vertebrata
ENSMUSG00000021062	ENSMUSG00000027935	Vertebrata
ENSMUSG00000021072	ENSMUSG00000034723	Vertebrata
ENSMUSG00000021108	ENSMUSG00000045038	Vertebrata
ENSMUSG00000021136	ENSMUSG00000023886	Vertebrata
ENSMUSG00000021143	ENSMUSG00000024855	Vertebrata
ENSMUSG00000021144	ENSMUSG00000055817	Vertebrata
ENSMUSG00000021180	ENSMUSG00000024952	Vertebrata
ENSMUSG00000021215	ENSMUSG00000021895	Vertebrata
ENSMUSG00000021219	ENSMUSG00000026527	Vertebrata
ENSMUSG00000021234	ENSMUSG00000049811	Vertebrata
ENSMUSG00000021254	ENSMUSG00000039210	Vertebrata
ENSMUSG00000021256	ENSMUSG00000037568	Vertebrata
ENSMUSG00000021257	ENSMUSG00000026634	Vertebrata
ENSMUSG00000021270	ENSMUSG00000023944	Vertebrata
ENSMUSG00000021319	ENSMUSG00000027004	Vertebrata
ENSMUSG00000021360	ENSMUSG00000074569	Vertebrata
ENSMUSG00000021362	ENSMUSG00000023333	Vertebrata
ENSMUSG00000021364	ENSMUSG00000032349	Vertebrata
ENSMUSG00000021373	ENSMUSG00000028656	Vertebrata
ENSMUSG00000021456	ENSMUSG00000069805	Vertebrata
ENSMUSG00000021464	ENSMUSG00000035305	Vertebrata
ENSMUSG00000021474	ENSMUSG00000025212	Vertebrata
ENSMUSG00000021476	ENSMUSG00000036371	Vertebrata
ENSMUSG00000021478	ENSMUSG00000039358	Vertebrata
ENSMUSG00000021495	ENSMUSG00000037210	Vertebrata
ENSMUSG00000021532	ENSMUSG00000028959	Vertebrata
ENSMUSG00000021557	ENSMUSG00000025754	Vertebrata
ENSMUSG00000021565	ENSMUSG00000021612	Vertebrata
ENSMUSG00000021597	ENSMUSG00000026196	Vertebrata
ENSMUSG00000021620	ENSMUSG00000034853	Vertebrata
ENSMUSG00000021660	ENSMUSG00000028568	Vertebrata
ENSMUSG00000021686	ENSMUSG00000062444	Vertebrata
ENSMUSG00000021703	ENSMUSG00000046110	Vertebrata
ENSMUSG00000021745	ENSMUSG00000068748	Vertebrata
ENSMUSG00000021750	ENSMUSG00000026655	Vertebrata
ENSMUSG00000021763	ENSMUSG00000032911	Vertebrata
ENSMUSG00000021768	ENSMUSG00000003518	Vertebrata
ENSMUSG00000021799	ENSMUSG00000026525	Vertebrata
ENSMUSG00000021948	ENSMUSG00000026778	Vertebrata
ENSMUSG00000021973	ENSMUSG00000039478	Vertebrata
ENSMUSG00000022041	ENSMUSG00000027577	Vertebrata
ENSMUSG00000022094	ENSMUSG00000053897	Vertebrata
ENSMUSG00000022100	ENSMUSG00000040594	Vertebrata
ENSMUSG00000022119	ENSMUSG00000024491	Vertebrata
ENSMUSG00000022150	ENSMUSG00000028519	Vertebrata
ENSMUSG00000022180	ENSMUSG00000030495	Vertebrata
ENSMUSG00000022200	ENSMUSG00000046519	Vertebrata
ENSMUSG00000022218	ENSMUSG00000039109	Vertebrata
ENSMUSG00000022231	ENSMUSG00000052133	Vertebrata
ENSMUSG00000022306	ENSMUSG00000049577	Vertebrata
ENSMUSG00000022314	ENSMUSG00000074704	Vertebrata
ENSMUSG00000022330	ENSMUSG00000048387	Vertebrata
ENSMUSG00000022353	ENSMUSG00000033763	Vertebrata
ENSMUSG00000022360	ENSMUSG00000052812	Vertebrata
ENSMUSG00000022377	ENSMUSG00000025422	Vertebrata
ENSMUSG00000022388	ENSMUSG00000030276	Vertebrata
ENSMUSG00000022394	ENSMUSG00000059474	Vertebrata
ENSMUSG00000022432	ENSMUSG00000041133	Vertebrata
ENSMUSG00000022434	ENSMUSG00000050471	Vertebrata
ENSMUSG00000022453	ENSMUSG00000031266	Vertebrata
ENSMUSG00000022455	ENSMUSG00000034341	Vertebrata
ENSMUSG00000022474	ENSMUSG00000022711	Vertebrata
ENSMUSG00000022488	ENSMUSG00000027002	Vertebrata
ENSMUSG00000022517	ENSMUSG00000052949	Vertebrata
ENSMUSG00000022560	ENSMUSG00000027463	Vertebrata
ENSMUSG00000022568	ENSMUSG00000032352	Vertebrata
ENSMUSG00000022580	ENSMUSG00000030494	Vertebrata
ENSMUSG00000022607	ENSMUSG00000059456	Vertebrata
ENSMUSG00000022617	ENSMUSG00000024843	Vertebrata
ENSMUSG00000022629	ENSMUSG00000041642	Vertebrata
ENSMUSG00000022750	ENSMUSG00000090799	Vertebrata
ENSMUSG00000022807	ENSMUSG00000040875	Vertebrata
ENSMUSG00000022822	ENSMUSG00000036872	Vertebrata
ENSMUSG00000022867	ENSMUSG00000032267	Vertebrata
ENSMUSG00000022899	ENSMUSG00000025557	Vertebrata
ENSMUSG00000022973	ENSMUSG00000023805	Vertebrata
ENSMUSG00000022983	ENSMUSG00000046201	Vertebrata
ENSMUSG00000022992	ENSMUSG00000040865	Vertebrata
ENSMUSG00000023019	ENSMUSG00000050627	Vertebrata
ENSMUSG00000023021	ENSMUSG00000027035	Vertebrata
ENSMUSG00000023025	ENSMUSG00000033499	Vertebrata
ENSMUSG00000023030	ENSMUSG00000026177	Vertebrata
ENSMUSG00000023044	ENSMUSG00000056880	Vertebrata
ENSMUSG00000023045	ENSMUSG00000026600	Vertebrata
ENSMUSG00000023047	ENSMUSG00000067336	Vertebrata
ENSMUSG00000023074	ENSMUSG00000037221	Vertebrata
ENSMUSG00000023272	ENSMUSG00000030284	Vertebrata
ENSMUSG00000023348	ENSMUSG00000033306	Vertebrata
ENSMUSG00000023353	ENSMUSG00000055013	Vertebrata
ENSMUSG00000023755	ENSMUSG00000028945	Vertebrata
ENSMUSG00000023852	ENSMUSG00000078671	Vertebrata
ENSMUSG00000023885	ENSMUSG00000040152	Vertebrata
ENSMUSG00000023914	ENSMUSG00000024313	Vertebrata
ENSMUSG00000023942	ENSMUSG00000024891	Vertebrata
ENSMUSG00000023964	ENSMUSG00000059588	Vertebrata
ENSMUSG00000023979	ENSMUSG00000023982	Vertebrata
ENSMUSG00000024012	ENSMUSG00000027282	Vertebrata
ENSMUSG00000024036	ENSMUSG00000032122	Vertebrata
ENSMUSG00000024085	ENSMUSG00000038886	Vertebrata
ENSMUSG00000024143	ENSMUSG00000046768	Vertebrata
ENSMUSG00000024184	ENSMUSG00000025130	Vertebrata
ENSMUSG00000024212	ENSMUSG00000028496	Vertebrata
ENSMUSG00000024238	ENSMUSG00000026872	Vertebrata
ENSMUSG00000024240	ENSMUSG00000069495	Vertebrata
ENSMUSG00000024246	ENSMUSG00000030264	Vertebrata
ENSMUSG00000024286	ENSMUSG00000070871	Vertebrata
ENSMUSG00000024354	ENSMUSG00000027340	Vertebrata
ENSMUSG00000024403	ENSMUSG00000026394	Vertebrata
ENSMUSG00000024481	ENSMUSG00000039062	Vertebrata
ENSMUSG00000024511	ENSMUSG00000032202	Vertebrata
ENSMUSG00000024516	ENSMUSG00000025724	Vertebrata
ENSMUSG00000024525	ENSMUSG00000027531	Vertebrata
ENSMUSG00000024558	ENSMUSG00000042688	Vertebrata
ENSMUSG00000024563	ENSMUSG00000032402	Vertebrata
ENSMUSG00000024579	ENSMUSG00000029998	Vertebrata
ENSMUSG00000024580	ENSMUSG00000029198	Vertebrata
ENSMUSG00000024589	ENSMUSG00000032216	Vertebrata
ENSMUSG00000024598	ENSMUSG00000027204	Vertebrata
ENSMUSG00000024646	ENSMUSG00000031924	Vertebrata
ENSMUSG00000024647	ENSMUSG00000058914	Vertebrata
ENSMUSG00000024663	ENSMUSG00000064181	Vertebrata
ENSMUSG00000024734	ENSMUSG00000030911	Vertebrata
ENSMUSG00000024750	ENSMUSG00000030629	Vertebrata
ENSMUSG00000024773	ENSMUSG00000041341	Vertebrata
ENSMUSG00000024811	ENSMUSG00000031529	Vertebrata
ENSMUSG00000024851	ENSMUSG00000029406	Vertebrata
ENSMUSG00000024875	ENSMUSG00000030588	Vertebrata
ENSMUSG00000024912	ENSMUSG00000029135	Vertebrata
ENSMUSG00000024921	ENSMUSG00000032187	Vertebrata
ENSMUSG00000024978	ENSMUSG00000046338	Vertebrata
ENSMUSG00000024979	ENSMUSG00000064310	Vertebrata
ENSMUSG00000025010	ENSMUSG00000044707	Vertebrata
ENSMUSG00000025017	ENSMUSG00000037922	Vertebrata
ENSMUSG00000025092	ENSMUSG00000074793	Vertebrata
ENSMUSG00000025094	ENSMUSG00000036330	Vertebrata
ENSMUSG00000025105	ENSMUSG00000028487	Vertebrata
ENSMUSG00000025178	ENSMUSG00000029186	Vertebrata
ENSMUSG00000025190	ENSMUSG00000039720	Vertebrata
ENSMUSG00000025199	ENSMUSG00000031537	Vertebrata
ENSMUSG00000025241	ENSMUSG00000061815	Vertebrata
ENSMUSG00000025266	ENSMUSG00000042354	Vertebrata
ENSMUSG00000025270	ENSMUSG00000032786	Vertebrata
ENSMUSG00000025278	ENSMUSG00000031328	Vertebrata
ENSMUSG00000025324	ENSMUSG00000055415	Vertebrata
ENSMUSG00000025358	ENSMUSG00000092300	Vertebrata
ENSMUSG00000025369	ENSMUSG00000032481	Vertebrata
ENSMUSG00000025381	ENSMUSG00000044681	Vertebrata
ENSMUSG00000025409	ENSMUSG00000036792	Vertebrata
ENSMUSG00000025423	ENSMUSG00000004934	Vertebrata
ENSMUSG00000025427	ENSMUSG00000032217	Vertebrata
ENSMUSG00000025437	ENSMUSG00000026854	Vertebrata
ENSMUSG00000025464	ENSMUSG00000027333	Vertebrata
ENSMUSG00000025485	ENSMUSG00000035620	Vertebrata
ENSMUSG00000025510	ENSMUSG00000030351	Vertebrata
ENSMUSG00000025537	ENSMUSG00000030815	Vertebrata
ENSMUSG00000025544	ENSMUSG00000079584	Vertebrata
ENSMUSG00000025555	ENSMUSG00000034066	Vertebrata
ENSMUSG00000025572	ENSMUSG00000030650	Vertebrata
ENSMUSG00000025612	ENSMUSG00000040270	Vertebrata
ENSMUSG00000025651	ENSMUSG00000029017	Vertebrata
ENSMUSG00000025702	ENSMUSG00000036469	Vertebrata
ENSMUSG00000025716	ENSMUSG00000042064	Vertebrata
ENSMUSG00000025762	ENSMUSG00000037331	Vertebrata
ENSMUSG00000025810	ENSMUSG00000025969	Vertebrata
ENSMUSG00000025812	ENSMUSG00000052062	Vertebrata
ENSMUSG00000025816	ENSMUSG00000030082	Vertebrata
ENSMUSG00000025880	ENSMUSG00000036867	Vertebrata
ENSMUSG00000025900	ENSMUSG00000046049	Vertebrata
ENSMUSG00000025903	ENSMUSG00000028670	Vertebrata
ENSMUSG00000025920	ENSMUSG00000039536	Vertebrata
ENSMUSG00000025946	ENSMUSG00000032492	Vertebrata
ENSMUSG00000026014	ENSMUSG00000026786	Vertebrata
ENSMUSG00000026018	ENSMUSG00000062995	Vertebrata
ENSMUSG00000026023	ENSMUSG00000028926	Vertebrata
ENSMUSG00000026024	ENSMUSG00000044037	Vertebrata
ENSMUSG00000026047	ENSMUSG00000034487	Vertebrata
ENSMUSG00000026113	ENSMUSG00000037940	Vertebrata
ENSMUSG00000026135	ENSMUSG00000043059	Vertebrata
ENSMUSG00000026153	ENSMUSG00000036800	Vertebrata
ENSMUSG00000026158	ENSMUSG00000049401	Vertebrata
ENSMUSG00000026181	ENSMUSG00000046442	Vertebrata
ENSMUSG00000026200	ENSMUSG00000045594	Vertebrata
ENSMUSG00000026255	ENSMUSG00000040659	Vertebrata
ENSMUSG00000026305	ENSMUSG00000032497	Vertebrata
ENSMUSG00000026357	ENSMUSG00000059810	Vertebrata
ENSMUSG00000026383	ENSMUSG00000028434	Vertebrata
ENSMUSG00000026384	ENSMUSG00000038764	Vertebrata
ENSMUSG00000026457	ENSMUSG00000030168	Vertebrata
ENSMUSG00000026480	ENSMUSG00000036805	Vertebrata
ENSMUSG00000026589	ENSMUSG00000026924	Vertebrata
ENSMUSG00000026603	ENSMUSG00000055067	Vertebrata
ENSMUSG00000026641	ENSMUSG00000058239	Vertebrata
ENSMUSG00000026718	ENSMUSG00000055371	Vertebrata
ENSMUSG00000026721	ENSMUSG00000035437	Vertebrata
ENSMUSG00000026743	ENSMUSG00000038437	Vertebrata
ENSMUSG00000026765	ENSMUSG00000050447	Vertebrata
ENSMUSG00000026781	ENSMUSG00000056938	Vertebrata
ENSMUSG00000026875	ENSMUSG00000026942	Vertebrata
ENSMUSG00000026883	ENSMUSG00000052142	Vertebrata
ENSMUSG00000026915	ENSMUSG00000032178	Vertebrata
ENSMUSG00000026950	ENSMUSG00000049134	Vertebrata
ENSMUSG00000026987	ENSMUSG00000040054	Vertebrata
ENSMUSG00000027009	ENSMUSG00000039115	Vertebrata
ENSMUSG00000027030	ENSMUSG00000036737	Vertebrata
ENSMUSG00000027075	ENSMUSG00000038178	Vertebrata
ENSMUSG00000027078	ENSMUSG00000038965	Vertebrata
ENSMUSG00000027104	ENSMUSG00000053007	Vertebrata
ENSMUSG00000027198	ENSMUSG00000027963	Vertebrata
ENSMUSG00000027217	ENSMUSG00000028699	Vertebrata
ENSMUSG00000027238	ENSMUSG00000049122	Vertebrata
ENSMUSG00000027247	ENSMUSG00000078954	Vertebrata
ENSMUSG00000027255	ENSMUSG00000054277	Vertebrata
ENSMUSG00000027273	ENSMUSG00000027287	Vertebrata
ENSMUSG00000027288	ENSMUSG00000055235	Vertebrata
ENSMUSG00000027297	ENSMUSG00000055471	Vertebrata
ENSMUSG00000027303	ENSMUSG00000041836	Vertebrata
ENSMUSG00000027376	ENSMUSG00000029086	Vertebrata
ENSMUSG00000027379	ENSMUSG00000040084	Vertebrata
ENSMUSG00000027397	ENSMUSG00000037656	Vertebrata
ENSMUSG00000027506	ENSMUSG00000000296	Vertebrata
ENSMUSG00000027519	ENSMUSG00000056515	Vertebrata
ENSMUSG00000027641	ENSMUSG00000031666	Vertebrata
ENSMUSG00000027671	ENSMUSG00000029712	Vertebrata
ENSMUSG00000027684	ENSMUSG00000039410	Vertebrata
ENSMUSG00000027750	ENSMUSG00000035493	Vertebrata
ENSMUSG00000027799	ENSMUSG00000028080	Vertebrata
ENSMUSG00000027803	ENSMUSG00000053110	Vertebrata
ENSMUSG00000027820	ENSMUSG00000058183	Vertebrata
ENSMUSG00000027869	ENSMUSG00000042289	Vertebrata
ENSMUSG00000027931	ENSMUSG00000028469	Vertebrata
ENSMUSG00000028007	ENSMUSG00000028385	Vertebrata
ENSMUSG00000028057	ENSMUSG00000057455	Vertebrata
ENSMUSG00000028070	ENSMUSG00000048967	Vertebrata
ENSMUSG00000028098	ENSMUSG00000035890	Vertebrata
ENSMUSG00000028102	ENSMUSG00000030545	Vertebrata
ENSMUSG00000028121	ENSMUSG00000059013	Vertebrata
ENSMUSG00000028165	ENSMUSG00000037710	Vertebrata
ENSMUSG00000028174	ENSMUSG00000032066	Vertebrata
ENSMUSG00000028218	ENSMUSG00000042269	Vertebrata
ENSMUSG00000028289	ENSMUSG00000026235	Vertebrata
ENSMUSG00000028327	ENSMUSG00000032327	Vertebrata
ENSMUSG00000028337	ENSMUSG00000041729	Vertebrata
ENSMUSG00000028354	ENSMUSG00000044042	Vertebrata
ENSMUSG00000028370	ENSMUSG00000073530	Vertebrata
ENSMUSG00000028386	ENSMUSG00000029650	Vertebrata
ENSMUSG00000028405	ENSMUSG00000032293	Vertebrata
ENSMUSG00000028410	ENSMUSG00000032285	Vertebrata
ENSMUSG00000028412	ENSMUSG00000039865	Vertebrata
ENSMUSG00000028458	ENSMUSG00000033985	Vertebrata
ENSMUSG00000028492	ENSMUSG00000038570	Vertebrata
ENSMUSG00000028497	ENSMUSG00000033629	Vertebrata
ENSMUSG00000028521	ENSMUSG00000033114	Vertebrata
ENSMUSG00000028544	ENSMUSG00000042371	Vertebrata
ENSMUSG00000028747	ENSMUSG00000034987	Vertebrata
ENSMUSG00000028776	ENSMUSG00000032357	Vertebrata
ENSMUSG00000028780	ENSMUSG00000034684	Vertebrata
ENSMUSG00000028803	ENSMUSG00000038879	Vertebrata
ENSMUSG00000028838	ENSMUSG00000061731	Vertebrata
ENSMUSG00000028847	ENSMUSG00000071340	Vertebrata
ENSMUSG00000028860	ENSMUSG00000030616	Vertebrata
ENSMUSG00000028936	ENSMUSG00000039221	Vertebrata
ENSMUSG00000028938	ENSMUSG00000038072	Vertebrata
ENSMUSG00000028958	ENSMUSG00000034757	Vertebrata
ENSMUSG00000028979	ENSMUSG00000022887	Vertebrata
ENSMUSG00000028982	ENSMUSG00000032449	Vertebrata
ENSMUSG00000028992	ENSMUSG00000032456	Vertebrata
ENSMUSG00000028995	ENSMUSG00000038174	Vertebrata
ENSMUSG00000029004	ENSMUSG00000034269	Vertebrata
ENSMUSG00000029030	ENSMUSG00000048399	Vertebrata
ENSMUSG00000029055	ENSMUSG00000036834	Vertebrata
ENSMUSG00000029148	ENSMUSG00000075590	Vertebrata
ENSMUSG00000029171	ENSMUSG00000030729	Vertebrata
ENSMUSG00000029174	ENSMUSG00000033083	Vertebrata
ENSMUSG00000029202	ENSMUSG00000034021	Vertebrata
ENSMUSG00000029314	ENSMUSG00000031545	Vertebrata
ENSMUSG00000029330	ENSMUSG00000058793	Vertebrata
ENSMUSG00000029423	ENSMUSG00000036912	Vertebrata
ENSMUSG00000029552	ENSMUSG00000057604	Vertebrata
ENSMUSG00000029596	ENSMUSG00000029597	Vertebrata
ENSMUSG00000029621	ENSMUSG00000029622	Vertebrata
ENSMUSG00000029632	ENSMUSG00000040280	Vertebrata
ENSMUSG00000029684	ENSMUSG00000031165	Vertebrata
ENSMUSG00000029700	ENSMUSG00000029843	Vertebrata
ENSMUSG00000029714	ENSMUSG00000048000	Vertebrata
ENSMUSG00000029833	ENSMUSG00000005566	Vertebrata
ENSMUSG00000030004	ENSMUSG00000048142	Vertebrata
ENSMUSG00000030035	ENSMUSG00000047731	Vertebrata
ENSMUSG00000030046	ENSMUSG00000072625	Vertebrata
ENSMUSG00000030103	ENSMUSG00000030256	Vertebrata
ENSMUSG00000030172	ENSMUSG00000040640	Vertebrata
ENSMUSG00000030249	ENSMUSG00000040136	Vertebrata
ENSMUSG00000030259	ENSMUSG00000038618	Vertebrata
ENSMUSG00000030313	ENSMUSG00000035901	Vertebrata
ENSMUSG00000030322	ENSMUSG00000031393	Vertebrata
ENSMUSG00000030350	ENSMUSG00000052429	Vertebrata
ENSMUSG00000030471	ENSMUSG00000035798	Vertebrata
ENSMUSG00000030498	ENSMUSG00000074802	Vertebrata
ENSMUSG00000030659	ENSMUSG00000030824	Vertebrata
ENSMUSG00000030703	ENSMUSG00000061666	Vertebrata
ENSMUSG00000030881	ENSMUSG00000074513	Vertebrata
ENSMUSG00000031075	ENSMUSG00000038115	Vertebrata
ENSMUSG00000031099	ENSMUSG00000031715	Vertebrata
ENSMUSG00000031133	ENSMUSG00000031511	Vertebrata
ENSMUSG00000031139	ENSMUSG00000031442	Vertebrata
ENSMUSG00000031149	ENSMUSG00000035199	Vertebrata
ENSMUSG00000031158	ENSMUSG00000062580	Vertebrata
ENSMUSG00000031278	ENSMUSG00000032883	Vertebrata
ENSMUSG00000031382	ENSMUSG00000033781	Vertebrata
ENSMUSG00000031434	ENSMUSG00000039456	Vertebrata
ENSMUSG00000031549	ENSMUSG00000031551	Vertebrata
ENSMUSG00000031557	ENSMUSG00000040268	Vertebrata
ENSMUSG00000031586	ENSMUSG00000032387	Vertebrata
ENSMUSG00000031622	ENSMUSG00000042557	Vertebrata
ENSMUSG00000031660	ENSMUSG00000057649	Vertebrata
ENSMUSG00000031723	ENSMUSG00000057130	Vertebrata
ENSMUSG00000031732	ENSMUSG00000044340	Vertebrata
ENSMUSG00000031813	ENSMUSG00000038740	Vertebrata
ENSMUSG00000031861	ENSMUSG00000038668	Vertebrata
ENSMUSG00000031903	ENSMUSG00000035237	Vertebrata
ENSMUSG00000032010	ENSMUSG00000053483	Vertebrata
ENSMUSG00000032020	ENSMUSG00000042345	Vertebrata
ENSMUSG00000032046	ENSMUSG00000090121	Vertebrata
ENSMUSG00000032086	ENSMUSG00000040605	Vertebrata
ENSMUSG00000032218	ENSMUSG00000041431	Vertebrata
ENSMUSG00000032294	ENSMUSG00000041237	Vertebrata
ENSMUSG00000032340	ENSMUSG00000060534	Vertebrata
ENSMUSG00000032363	ENSMUSG00000047497	Vertebrata
ENSMUSG00000032382	ENSMUSG00000034484	Vertebrata
ENSMUSG00000032435	ENSMUSG00000035770	Vertebrata
ENSMUSG00000032462	ENSMUSG00000039936	Vertebrata
ENSMUSG00000032487	ENSMUSG00000047250	Vertebrata
ENSMUSG00000032514	ENSMUSG00000034848	Vertebrata
ENSMUSG00000032525	ENSMUSG00000042133	Vertebrata
ENSMUSG00000032534	ENSMUSG00000039977	Vertebrata
ENSMUSG00000032540	ENSMUSG00000040997	Vertebrata
ENSMUSG00000032570	ENSMUSG00000034112	Vertebrata
ENSMUSG00000032575	ENSMUSG00000039496	Vertebrata
ENSMUSG00000032589	ENSMUSG00000061601	Vertebrata
ENSMUSG00000032625	ENSMUSG00000042581	Vertebrata
ENSMUSG00000032637	ENSMUSG00000042605	Vertebrata
ENSMUSG00000032727	ENSMUSG00000042570	Vertebrata
ENSMUSG00000032733	ENSMUSG00000042364	Vertebrata
ENSMUSG00000032827	ENSMUSG00000038976	Vertebrata
ENSMUSG00000033124	ENSMUSG00000038295	Vertebrata
ENSMUSG00000033392	ENSMUSG00000064302	Vertebrata
ENSMUSG00000033419	ENSMUSG00000039361	Vertebrata
ENSMUSG00000033526	ENSMUSG00000040648	Vertebrata
ENSMUSG00000033530	ENSMUSG00000036918	Vertebrata
ENSMUSG00000033545	ENSMUSG00000058446	Vertebrata
ENSMUSG00000033728	ENSMUSG00000021579	Vertebrata
ENSMUSG00000033760	ENSMUSG00000006456	Vertebrata
ENSMUSG00000033769	ENSMUSG00000053799	Vertebrata
ENSMUSG00000033788	ENSMUSG00000048612	Vertebrata
ENSMUSG00000033805	ENSMUSG00000037577	Vertebrata
ENSMUSG00000033819	ENSMUSG00000037754	Vertebrata
ENSMUSG00000034009	ENSMUSG00000053368	Vertebrata
ENSMUSG00000034161	ENSMUSG00000068079	Vertebrata
ENSMUSG00000034226	ENSMUSG00000039960	Vertebrata
ENSMUSG00000034235	ENSMUSG00000039701	Vertebrata
ENSMUSG00000034258	ENSMUSG00000066595	Vertebrata
ENSMUSG00000034275	ENSMUSG00000037995	Vertebrata
ENSMUSG00000034320	ENSMUSG00000046959	Vertebrata
ENSMUSG00000034334	ENSMUSG00000034871	Vertebrata
ENSMUSG00000034402	ENSMUSG00000058248	Vertebrata
ENSMUSG00000034427	ENSMUSG00000042678	Vertebrata
ENSMUSG00000034522	ENSMUSG00000040209	Vertebrata
ENSMUSG00000034574	ENSMUSG00000040260	Vertebrata
ENSMUSG00000034579	ENSMUSG00000044122	Vertebrata
ENSMUSG00000034647	ENSMUSG00000035569	Vertebrata
ENSMUSG00000034663	ENSMUSG00000057230	Vertebrata
ENSMUSG00000034701	ENSMUSG00000048015	Vertebrata
ENSMUSG00000034820	ENSMUSG00000055531	Vertebrata
ENSMUSG00000034889	ENSMUSG00000074252	Vertebrata
ENSMUSG00000034910	ENSMUSG00000047824	Vertebrata
ENSMUSG00000034930	ENSMUSG00000037846	Vertebrata
ENSMUSG00000034957	ENSMUSG00000056216	Vertebrata
ENSMUSG00000034993	ENSMUSG00000046844	Vertebrata
ENSMUSG00000034998	ENSMUSG00000033713	Vertebrata
ENSMUSG00000035093	ENSMUSG00000035139	Vertebrata
ENSMUSG00000035151	ENSMUSG00000041986	Vertebrata
ENSMUSG00000035168	ENSMUSG00000053580	Vertebrata
ENSMUSG00000035181	ENSMUSG00000039414	Vertebrata
ENSMUSG00000035258	ENSMUSG00000071984	Vertebrata
ENSMUSG00000035284	ENSMUSG00000046230	Vertebrata
ENSMUSG00000035298	ENSMUSG00000062901	Vertebrata
ENSMUSG00000035325	ENSMUSG00000051984	Vertebrata
ENSMUSG00000035356	ENSMUSG00000036931	Vertebrata
ENSMUSG00000035456	ENSMUSG00000044519	Vertebrata
ENSMUSG00000035478	ENSMUSG00000024513	Vertebrata
ENSMUSG00000035513	ENSMUSG00000059857	Vertebrata
ENSMUSG00000035517	ENSMUSG00000041912	Vertebrata
ENSMUSG00000035529	ENSMUSG00000075028	Vertebrata
ENSMUSG00000035614	ENSMUSG00000045761	Vertebrata
ENSMUSG00000035673	ENSMUSG00000038095	Vertebrata
ENSMUSG00000035713	ENSMUSG00000038250	Vertebrata
ENSMUSG00000035835	ENSMUSG00000044667	Vertebrata
ENSMUSG00000035954	ENSMUSG00000039716	Vertebrata
ENSMUSG00000036180	ENSMUSG00000042390	Vertebrata
ENSMUSG00000036181	ENSMUSG00000096210	Vertebrata
ENSMUSG00000036206	ENSMUSG00000041886	Vertebrata
ENSMUSG00000036368	ENSMUSG00000070730	Vertebrata
ENSMUSG00000036403	ENSMUSG00000060771	Vertebrata
ENSMUSG00000036523	ENSMUSG00000042942	Vertebrata
ENSMUSG00000036529	ENSMUSG00000038371	Vertebrata
ENSMUSG00000036533	ENSMUSG00000045664	Vertebrata
ENSMUSG00000036568	ENSMUSG00000070808	Vertebrata
ENSMUSG00000036591	ENSMUSG00000049807	Vertebrata
ENSMUSG00000036815	ENSMUSG00000061576	Vertebrata
ENSMUSG00000036902	ENSMUSG00000050321	Vertebrata
ENSMUSG00000037104	ENSMUSG00000048379	Vertebrata
ENSMUSG00000037190	ENSMUSG00000048796	Vertebrata
ENSMUSG00000037358	ENSMUSG00000045414	Vertebrata
ENSMUSG00000037415	ENSMUSG00000038546	Vertebrata
ENSMUSG00000037443	ENSMUSG00000038594	Vertebrata
ENSMUSG00000037493	ENSMUSG00000074240	Vertebrata
ENSMUSG00000037499	ENSMUSG00000057778	Vertebrata
ENSMUSG00000037752	ENSMUSG00000067813	Vertebrata
ENSMUSG00000037759	ENSMUSG00000039942	Vertebrata
ENSMUSG00000037784	ENSMUSG00000042156	Vertebrata
ENSMUSG00000038013	ENSMUSG00000075284	Vertebrata
ENSMUSG00000038025	ENSMUSG00000042599	Vertebrata
ENSMUSG00000038116	ENSMUSG00000072501	Vertebrata
ENSMUSG00000038170	ENSMUSG00000039298	Vertebrata
ENSMUSG00000038212	ENSMUSG00000089911	Vertebrata
ENSMUSG00000038256	ENSMUSG00000063382	Vertebrata
ENSMUSG00000038366	ENSMUSG00000053702	Vertebrata
ENSMUSG00000038384	ENSMUSG00000042308	Vertebrata
ENSMUSG00000038387	ENSMUSG00000055723	Vertebrata
ENSMUSG00000038429	ENSMUSG00000056900	Vertebrata
ENSMUSG00000038538	ENSMUSG00000039473	Vertebrata
ENSMUSG00000038602	ENSMUSG00000042195	Vertebrata
ENSMUSG00000038605	ENSMUSG00000058656	Vertebrata
ENSMUSG00000038665	ENSMUSG00000040479	Vertebrata
ENSMUSG00000038702	ENSMUSG00000039497	Vertebrata
ENSMUSG00000039055	ENSMUSG00000073436	Vertebrata
ENSMUSG00000039065	ENSMUSG00000057411	Vertebrata
ENSMUSG00000039117	ENSMUSG00000054321	Vertebrata
ENSMUSG00000039137	ENSMUSG00000074818	Vertebrata
ENSMUSG00000039157	ENSMUSG00000040339	Vertebrata
ENSMUSG00000039219	ENSMUSG00000048118	Vertebrata
ENSMUSG00000039234	ENSMUSG00000039367	Vertebrata
ENSMUSG00000039275	ENSMUSG00000056493	Vertebrata
ENSMUSG00000039328	ENSMUSG00000048911	Vertebrata
ENSMUSG00000039599	ENSMUSG00000070044	Vertebrata
