Ensembl Gene ID,Fly Ensembl Gene ID,Homology Type
ENSMUSG00000001056,FBgn0029148,ortholog_one2one
ENSMUSG00000039414,FBgn0037541,ortholog_one2many
ENSMUSG00000060032,,
ENSMUSG00000041205,,
ENSMUSG00000035314,,
ENSMUSG00000040866,FBgn0034957,ortholog_one2many
ENSMUSG00000037646,FBgn0039727,ortholog_one2one
ENSMUSG00000026163,,
ENSMUSG00000047250,,
ENSMUSG00000019845,FBgn0052396,ortholog_one2one
ENSMUSG00000030216,FBgn0024998,ortholog_one2one
ENSMUSG00000003934,FBgn0040324,ortholog_one2many
ENSMUSG00000094892,,
ENSMUSG00000033918,FBgn0033672,ortholog_one2one
ENSMUSG00000050989,,
ENSMUSG00000062074,FBgn0052183,ortholog_one2many
ENSMUSG00000032249,FBgn0034282,ortholog_one2many
ENSMUSG00000014313,,
ENSMUSG00000095961,,
ENSMUSG00000035298,,
ENSMUSG00000045794,,
ENSMUSG00000041346,FBgn0031782,ortholog_one2one
ENSMUSG00000020687,FBgn0012058,ortholog_one2one
ENSMUSG00000091771,,
ENSMUSG00000028527,FBgn0042094,ortholog_one2many
ENSMUSG00000028111,,
ENSMUSG00000030410,FBgn0039451,ortholog_one2many
ENSMUSG00000048905,,
ENSMUSG00000030744,FBgn0002622,ortholog_one2one
ENSMUSG00000090315,,
ENSMUSG00000001054,FBgn0034573,ortholog_one2many
ENSMUSG00000045658,,
ENSMUSG00000045378,,
ENSMUSG00000038642,,
ENSMUSG00000037306,FBgn0259170,ortholog_many2many
ENSMUSG00000037306,FBgn0051202,ortholog_many2many
ENSMUSG00000045624,FBgn0024364,ortholog_one2one
ENSMUSG00000025184,FBgn0035388,ortholog_one2many
ENSMUSG00000027584,,
ENSMUSG00000079600,,
ENSMUSG00000030315,,
ENSMUSG00000018589,,
ENSMUSG00000031256,FBgn0027841,ortholog_one2many
ENSMUSG00000036766,FBgn0051665,ortholog_one2many
ENSMUSG00000032648,FBgn0004507,ortholog_one2many
ENSMUSG00000037295,,
ENSMUSG00000094103,,
ENSMUSG00000071276,,
ENSMUSG00000019843,,
ENSMUSG00000018909,FBgn0000121,ortholog_many2many
ENSMUSG00000018909,FBgn0052683,ortholog_many2many
ENSMUSG00000018909,FBgn0040206,ortholog_many2many
ENSMUSG00000018909,FBgn0000120,ortholog_many2many
ENSMUSG00000050668,FBgn0037490,ortholog_one2one
ENSMUSG00000021020,FBgn0010747,ortholog_one2many
ENSMUSG00000071275,,
ENSMUSG00000029673,,
ENSMUSG00000024079,,
ENSMUSG00000091670,,
ENSMUSG00000001053,,
ENSMUSG00000022636,,
ENSMUSG00000005936,FBgn0035107,ortholog_one2many
ENSMUSG00000028826,FBgn0050389,ortholog_one2one
ENSMUSG00000040621,,
ENSMUSG00000027233,,
ENSMUSG00000004933,FBgn0262081,ortholog_one2many
ENSMUSG00000022818,FBgn0001992,ortholog_one2many
ENSMUSG00000022818,FBgn0038095,ortholog_one2many
ENSMUSG00000022818,FBgn0036910,ortholog_one2many
ENSMUSG00000022818,FBgn0010383,ortholog_one2many
ENSMUSG00000022818,FBgn0004959,ortholog_one2many
ENSMUSG00000026219,FBgn0260794,ortholog_one2one
ENSMUSG00000008859,FBgn0015286,ortholog_one2many
ENSMUSG00000021022,,
ENSMUSG00000028825,FBgn0028699,ortholog_one2many
ENSMUSG00000021973,FBgn0038735,ortholog_one2many
ENSMUSG00000052563,,
ENSMUSG00000096606,,
ENSMUSG00000041471,,
ENSMUSG00000030409,FBgn0023081,ortholog_one2many
ENSMUSG00000028528,FBgn0037218,ortholog_one2many
ENSMUSG00000037627,,
ENSMUSG00000007777,FBgn0263604,ortholog_one2many
ENSMUSG00000021974,,
ENSMUSG00000073633,,
ENSMUSG00000028822,FBgn0035528,ortholog_one2many
ENSMUSG00000059835,FBgn0011272,ortholog_one2many
ENSMUSG00000047515,,
ENSMUSG00000078197,,
ENSMUSG00000026220,,
ENSMUSG00000030316,FBgn0067628,ortholog_one2one
ENSMUSG00000037266,,
ENSMUSG00000038893,,
ENSMUSG00000021023,FBgn0029858,ortholog_one2one
ENSMUSG00000041729,FBgn0033109,ortholog_one2many
ENSMUSG00000021977,,
ENSMUSG00000039577,,
ENSMUSG00000078942,FBgn0260635,ortholog_many2many
ENSMUSG00000078942,FBgn0015247,ortholog_many2many
ENSMUSG00000059552,,
ENSMUSG00000030737,,
ENSMUSG00000010936,FBgn0038058,ortholog_one2one
ENSMUSG00000028821,FBgn0033556,ortholog_one2one
ENSMUSG00000048230,,
ENSMUSG00000091656,,
ENSMUSG00000094671,,
ENSMUSG00000045996,FBgn0262954,ortholog_one2one
ENSMUSG00000098133,,
ENSMUSG00000027384,FBgn0033891,ortholog_one2one
ENSMUSG00000040841,FBgn0027364,ortholog_one2many
ENSMUSG00000036391,FBgn0033460,ortholog_one2many
ENSMUSG00000052477,,
ENSMUSG00000021794,FBgn0001098,ortholog_one2one
ENSMUSG00000070691,FBgn0003300,ortholog_many2many
ENSMUSG00000070691,FBgn0259162,ortholog_many2many
ENSMUSG00000070691,FBgn0002576,ortholog_many2many
ENSMUSG00000070691,FBgn0083981,ortholog_many2many
ENSMUSG00000015944,,
ENSMUSG00000085601,,
ENSMUSG00000073998,,
ENSMUSG00000028109,,
ENSMUSG00000010505,FBgn0263772,ortholog_one2many
ENSMUSG00000073997,,
ENSMUSG00000033763,FBgn0053558,ortholog_one2many
ENSMUSG00000053360,,
ENSMUSG00000037242,FBgn0030529,ortholog_one2many
ENSMUSG00000035239,,
ENSMUSG00000037617,FBgn0039463,ortholog_many2many
ENSMUSG00000035227,FBgn0030306,ortholog_one2one
ENSMUSG00000027669,FBgn0001105,ortholog_one2many
ENSMUSG00000043298,,
ENSMUSG00000056910,,
ENSMUSG00000030217,,
ENSMUSG00000091151,,
ENSMUSG00000035211,,
ENSMUSG00000089844,,
ENSMUSG00000061979,FBgn0031286,ortholog_one2one
ENSMUSG00000021640,FBgn0260635,ortholog_many2many
ENSMUSG00000021640,FBgn0015247,ortholog_many2many
ENSMUSG00000091805,,
ENSMUSG00000075054,,
ENSMUSG00000058761,,
ENSMUSG00000031750,,
ENSMUSG00000075053,FBgn0069354,ortholog_many2many
ENSMUSG00000075053,FBgn0260453,ortholog_many2many
ENSMUSG00000075053,FBgn0004363,ortholog_many2many
ENSMUSG00000075053,FBgn0260454,ortholog_many2many
ENSMUSG00000020873,FBgn0250820,ortholog_one2one
ENSMUSG00000060802,,
ENSMUSG00000068950,,
ENSMUSG00000073631,,
ENSMUSG00000025185,,
ENSMUSG00000024006,FBgn0003744,ortholog_one2many
ENSMUSG00000094127,,
ENSMUSG00000030732,FBgn0003463,ortholog_one2many
ENSMUSG00000009394,FBgn0004575,ortholog_one2many
ENSMUSG00000035212,FBgn0050423,ortholog_one2many
ENSMUSG00000031342,FBgn0037092,ortholog_one2many
ENSMUSG00000043537,,
ENSMUSG00000009734,FBgn0261588,ortholog_one2one
ENSMUSG00000030218,,
ENSMUSG00000070034,,
ENSMUSG00000022280,,
ENSMUSG00000000787,FBgn0263231,ortholog_one2many
ENSMUSG00000038045,,
ENSMUSG00000030219,FBgn0014002,ortholog_one2many
ENSMUSG00000033368,,
ENSMUSG00000021639,FBgn0037202,ortholog_one2one
ENSMUSG00000030726,,
ENSMUSG00000022822,FBgn0028675,ortholog_one2many
ENSMUSG00000053868,,
ENSMUSG00000033732,FBgn0035162,ortholog_one2one
ENSMUSG00000032243,,
ENSMUSG00000062691,,
ENSMUSG00000090572,,
ENSMUSG00000028809,FBgn0036340,ortholog_one2one
ENSMUSG00000027671,FBgn0025716,ortholog_one2many
ENSMUSG00000043681,,
ENSMUSG00000035540,,
ENSMUSG00000071273,FBgn0003449,ortholog_one2many
ENSMUSG00000031257,,
ENSMUSG00000030725,FBgn0037251,ortholog_one2one
ENSMUSG00000060224,,
ENSMUSG00000091259,,
ENSMUSG00000094464,,
ENSMUSG00000050164,FBgn0036790,ortholog_one2many
ENSMUSG00000050164,FBgn0036789,ortholog_one2many
ENSMUSG00000024081,FBgn0036124,ortholog_one2one
ENSMUSG00000035469,FBgn0000247,ortholog_one2many
ENSMUSG00000094266,,
ENSMUSG00000035165,,
ENSMUSG00000022404,FBgn0052250,ortholog_one2one
ENSMUSG00000075387,,
ENSMUSG00000023064,,
ENSMUSG00000061305,,
ENSMUSG00000097678,,
ENSMUSG00000070031,,
ENSMUSG00000060701,,
ENSMUSG00000096822,,
ENSMUSG00000041236,FBgn0002566,ortholog_one2one
ENSMUSG00000035528,FBgn0038880,ortholog_one2many
ENSMUSG00000042848,,
ENSMUSG00000064310,,
ENSMUSG00000027229,,
ENSMUSG00000030729,FBgn0033969,ortholog_many2many
ENSMUSG00000030729,FBgn0033377,ortholog_many2many
ENSMUSG00000092004,,
ENSMUSG00000061086,FBgn0004687,ortholog_one2many
ENSMUSG00000039546,,
ENSMUSG00000030317,,
ENSMUSG00000030220,FBgn0036921,ortholog_one2many
ENSMUSG00000057522,FBgn0264493,ortholog_one2many
ENSMUSG00000051228,FBgn0031100,ortholog_one2many
ENSMUSG00000060245,,
ENSMUSG00000043924,,
ENSMUSG00000061150,,
ENSMUSG00000021314,FBgn0027356,ortholog_one2many
ENSMUSG00000015942,,
ENSMUSG00000051048,FBgn0039783,ortholog_many2many
ENSMUSG00000051048,FBgn0051015,ortholog_many2many
ENSMUSG00000051048,FBgn0051017,ortholog_many2many
ENSMUSG00000051048,FBgn0085374,ortholog_many2many
ENSMUSG00000051048,FBgn0039616,ortholog_many2many
ENSMUSG00000051048,FBgn0051016,ortholog_many2many
ENSMUSG00000051048,FBgn0042182,ortholog_many2many
ENSMUSG00000051048,FBgn0051013,ortholog_many2many
ENSMUSG00000051048,FBgn0051014,ortholog_many2many
ENSMUSG00000051048,FBgn0036793,ortholog_many2many
ENSMUSG00000051048,FBgn0039784,ortholog_many2many
ENSMUSG00000051048,FBgn0026190,ortholog_many2many
ENSMUSG00000051048,FBgn0036794,ortholog_many2many
ENSMUSG00000051048,FBgn0051371,ortholog_many2many
ENSMUSG00000051048,FBgn0051524,ortholog_many2many
ENSMUSG00000051048,FBgn0052199,ortholog_many2many
ENSMUSG00000051048,FBgn0039782,ortholog_many2many
ENSMUSG00000051048,FBgn0052201,ortholog_many2many
ENSMUSG00000051048,FBgn0039779,ortholog_many2many
ENSMUSG00000051048,FBgn0036796,ortholog_many2many
ENSMUSG00000051048,FBgn0040528,ortholog_many2many
ENSMUSG00000051048,FBgn0036795,ortholog_many2many
ENSMUSG00000051048,FBgn0039780,ortholog_many2many
ENSMUSG00000043635,,
ENSMUSG00000046519,FBgn0010704,ortholog_one2many
ENSMUSG00000041445,,
ENSMUSG00000059713,FBgn0086370,ortholog_one2many
ENSMUSG00000068579,FBgn0014026,ortholog_one2many
ENSMUSG00000074764,FBgn0028475,ortholog_one2many
ENSMUSG00000019842,,
ENSMUSG00000048307,,
ENSMUSG00000030718,FBgn0035951,ortholog_one2one
ENSMUSG00000032946,,
ENSMUSG00000032826,FBgn0011747,ortholog_many2many
ENSMUSG00000032826,FBgn0261788,ortholog_many2many
ENSMUSG00000000440,,
ENSMUSG00000059251,,
ENSMUSG00000022403,FBgn0260484,ortholog_one2many
ENSMUSG00000022403,FBgn0029676,ortholog_one2many
ENSMUSG00000024082,FBgn0037880,ortholog_one2one
ENSMUSG00000094764,,
ENSMUSG00000057351,,
ENSMUSG00000057722,,
ENSMUSG00000045417,,
ENSMUSG00000013611,FBgn0032191,ortholog_one2many
ENSMUSG00000064330,,
ENSMUSG00000049315,,
ENSMUSG00000047613,,
ENSMUSG00000050933,,
ENSMUSG00000032244,FBgn0034542,ortholog_one2one
ENSMUSG00000094949,,
ENSMUSG00000062165,,
ENSMUSG00000028803,FBgn0032451,ortholog_one2many
ENSMUSG00000075384,,
ENSMUSG00000030222,FBgn0031906,ortholog_one2one
ENSMUSG00000035356,,
ENSMUSG00000050015,,
ENSMUSG00000075383,,
ENSMUSG00000021024,FBgn0050382,ortholog_one2many
ENSMUSG00000021024,FBgn0263121,ortholog_one2many
ENSMUSG00000032245,,
ENSMUSG00000031258,,
ENSMUSG00000053146,,
ENSMUSG00000007564,FBgn0260439,ortholog_one2many
ENSMUSG00000020386,FBgn0038947,ortholog_one2many
ENSMUSG00000075382,,
ENSMUSG00000091682,,
ENSMUSG00000055088,,
ENSMUSG00000075380,,
ENSMUSG00000021025,FBgn0000250,ortholog_one2many
ENSMUSG00000028801,,
ENSMUSG00000037531,FBgn0014023,ortholog_one2one
ENSMUSG00000071172,,
ENSMUSG00000034932,FBgn0034579,ortholog_one2one
ENSMUSG00000022283,,
ENSMUSG00000003235,FBgn0023512,ortholog_one2one
ENSMUSG00000070943,,
ENSMUSG00000020689,,
ENSMUSG00000027227,FBgn0022359,ortholog_one2many
ENSMUSG00000027227,FBgn0024289,ortholog_one2many
ENSMUSG00000027227,FBgn0038762,ortholog_one2many
ENSMUSG00000055838,,
ENSMUSG00000037188,FBgn0259211,ortholog_one2many
ENSMUSG00000075379,,
ENSMUSG00000024070,,
ENSMUSG00000083361,,
ENSMUSG00000063129,FBgn0000064,ortholog_many2many
ENSMUSG00000063129,FBgn0039425,ortholog_many2many
ENSMUSG00000052549,FBgn0038915,ortholog_one2many
ENSMUSG00000004931,FBgn0026313,ortholog_many2many
ENSMUSG00000004931,FBgn0052677,ortholog_many2many
ENSMUSG00000045440,FBgn0041105,ortholog_many2many
ENSMUSG00000045440,FBgn0028999,ortholog_many2many
ENSMUSG00000062157,,
ENSMUSG00000047248,FBgn0052425,ortholog_one2one
ENSMUSG00000046719,,
ENSMUSG00000021796,FBgn0003716,ortholog_one2many
ENSMUSG00000060438,FBgn0261593,ortholog_many2many
ENSMUSG00000060438,FBgn0027494,ortholog_many2many
ENSMUSG00000075378,,
ENSMUSG00000037157,,
ENSMUSG00000038619,FBgn0061515,ortholog_one2many
ENSMUSG00000020387,FBgn0035106,ortholog_one2many
ENSMUSG00000068205,,
ENSMUSG00000000120,,
ENSMUSG00000015950,,
ENSMUSG00000035505,FBgn0035960,ortholog_one2one
ENSMUSG00000075377,,
ENSMUSG00000078198,,
ENSMUSG00000026222,,
ENSMUSG00000037139,FBgn0086906,ortholog_many2many
ENSMUSG00000037139,FBgn0035410,ortholog_many2many
ENSMUSG00000042389,FBgn0051812,ortholog_one2one
ENSMUSG00000038612,,
ENSMUSG00000031753,FBgn0032258,ortholog_one2one
ENSMUSG00000059429,,
ENSMUSG00000019841,FBgn0002891,ortholog_one2one
ENSMUSG00000025188,FBgn0033973,ortholog_one2one
ENSMUSG00000032246,FBgn0050378,ortholog_many2many
ENSMUSG00000068452,FBgn0031464,ortholog_one2many
ENSMUSG00000003233,FBgn0000499,ortholog_one2many
ENSMUSG00000021027,FBgn0039466,ortholog_one2many
ENSMUSG00000032942,,
ENSMUSG00000067369,FBgn0036838,ortholog_one2many
ENSMUSG00000021638,,
ENSMUSG00000032405,FBgn0003612,ortholog_one2many
ENSMUSG00000021797,,
ENSMUSG00000028676,FBgn0040286,ortholog_one2many
ENSMUSG00000029027,FBgn0028406,ortholog_one2one
ENSMUSG00000033703,,
ENSMUSG00000068011,FBgn0031413,ortholog_one2one
ENSMUSG00000062995,FBgn0037050,ortholog_one2many
ENSMUSG00000033685,FBgn0038797,ortholog_many2many
ENSMUSG00000068947,,
ENSMUSG00000030223,FBgn0004370,ortholog_many2many
ENSMUSG00000030223,FBgn0004368,ortholog_many2many
ENSMUSG00000055204,FBgn0043884,ortholog_one2many
ENSMUSG00000034917,FBgn0262614,ortholog_one2many
ENSMUSG00000030708,FBgn0035273,ortholog_one2one
ENSMUSG00000052760,,
ENSMUSG00000038845,FBgn0002031,ortholog_one2one
ENSMUSG00000035201,,
ENSMUSG00000028675,,
ENSMUSG00000046133,,
ENSMUSG00000044881,,
ENSMUSG00000036813,,
ENSMUSG00000037028,,
ENSMUSG00000049018,,
ENSMUSG00000062585,,
ENSMUSG00000070890,,
ENSMUSG00000030706,FBgn0031357,ortholog_one2one
ENSMUSG00000078626,,
ENSMUSG00000023067,,
ENSMUSG00000028673,FBgn0036169,ortholog_one2many
ENSMUSG00000022245,FBgn0039932,ortholog_one2many
ENSMUSG00000078625,,
ENSMUSG00000021798,FBgn0083919,ortholog_one2many
ENSMUSG00000036707,FBgn0017572,ortholog_one2many
ENSMUSG00000027589,,
ENSMUSG00000022401,FBgn0260481,ortholog_one2many
ENSMUSG00000022401,FBgn0031093,ortholog_one2many
ENSMUSG00000022285,FBgn0004907,ortholog_one2many
ENSMUSG00000090881,,
ENSMUSG00000015850,FBgn0032252,ortholog_one2many
ENSMUSG00000044703,,
ENSMUSG00000031749,,
ENSMUSG00000003062,FBgn0035028,ortholog_one2many
ENSMUSG00000052467,,
ENSMUSG00000028672,FBgn0031877,ortholog_one2many
ENSMUSG00000045075,,
ENSMUSG00000064147,,
ENSMUSG00000026223,FBgn0031285,ortholog_one2many
ENSMUSG00000033768,FBgn0038975,ortholog_one2many
ENSMUSG00000024084,FBgn0052412,ortholog_many2many
ENSMUSG00000024084,FBgn0052413,ortholog_many2many
ENSMUSG00000045575,,
ENSMUSG00000030704,FBgn0015797,ortholog_one2many
ENSMUSG00000040838,,
ENSMUSG00000027673,FBgn0011455,ortholog_one2one
ENSMUSG00000036533,,
ENSMUSG00000091649,,
ENSMUSG00000041762,FBgn0036741,ortholog_one2one
ENSMUSG00000009030,FBgn0036519,ortholog_one2many
ENSMUSG00000026224,,
ENSMUSG00000000439,FBgn0036809,ortholog_many2many
ENSMUSG00000000439,FBgn0030577,ortholog_many2many
ENSMUSG00000000439,FBgn0030578,ortholog_many2many
ENSMUSG00000000439,FBgn0029152,ortholog_many2many
ENSMUSG00000036368,,
ENSMUSG00000075595,,
ENSMUSG00000067942,,
ENSMUSG00000049608,,
ENSMUSG00000066944,,
ENSMUSG00000002808,,
ENSMUSG00000024087,FBgn0003486,ortholog_many2many
ENSMUSG00000024087,FBgn0086917,ortholog_many2many
ENSMUSG00000028671,FBgn0035147,ortholog_one2one
ENSMUSG00000020690,,
ENSMUSG00000027225,FBgn0086711,ortholog_one2many
ENSMUSG00000075596,,
ENSMUSG00000024008,,
ENSMUSG00000050860,FBgn0031045,ortholog_many2many
ENSMUSG00000050860,FBgn0031048,ortholog_many2many
ENSMUSG00000031012,FBgn0013759,ortholog_one2one
ENSMUSG00000059811,FBgn0039213,ortholog_one2many
ENSMUSG00000020691,FBgn0035247,ortholog_one2many
ENSMUSG00000039523,FBgn0032800,ortholog_one2one
ENSMUSG00000018381,FBgn0020510,ortholog_one2many
ENSMUSG00000038628,FBgn0061362,ortholog_one2one
ENSMUSG00000028670,FBgn0042138,ortholog_one2many
ENSMUSG00000022841,FBgn0263351,ortholog_one2one
ENSMUSG00000068245,,
ENSMUSG00000075376,FBgn0036621,ortholog_one2many
ENSMUSG00000047108,FBgn0034091,ortholog_one2many
ENSMUSG00000054945,,
ENSMUSG00000026226,,
ENSMUSG00000028525,,
ENSMUSG00000000441,FBgn0003079,ortholog_one2many
ENSMUSG00000022400,FBgn0025638,ortholog_one2one
ENSMUSG00000029368,,
ENSMUSG00000025408,,
ENSMUSG00000091198,FBgn0016726,ortholog_one2many
ENSMUSG00000072618,,
ENSMUSG00000062397,FBgn0036537,ortholog_one2many
ENSMUSG00000062397,FBgn0036538,ortholog_one2many
ENSMUSG00000030701,,
ENSMUSG00000053277,,
ENSMUSG00000021319,FBgn0027342,ortholog_one2many
ENSMUSG00000054932,,
ENSMUSG00000055024,FBgn0261617,ortholog_one2many
ENSMUSG00000051379,,
ENSMUSG00000028669,FBgn0032445,ortholog_one2one
ENSMUSG00000091550,,
ENSMUSG00000022286,FBgn0259211,ortholog_one2many
ENSMUSG00000079021,,
ENSMUSG00000026227,,
ENSMUSG00000020392,FBgn0051301,ortholog_one2many
ENSMUSG00000096857,,
ENSMUSG00000094582,,
ENSMUSG00000041138,FBgn0030573,ortholog_one2many
ENSMUSG00000040354,FBgn0034401,ortholog_one2one
ENSMUSG00000040586,,
ENSMUSG00000095963,,
ENSMUSG00000020390,FBgn0004436,ortholog_one2many
ENSMUSG00000021636,FBgn0014037,ortholog_one2many
ENSMUSG00000057203,,
ENSMUSG00000028668,FBgn0039066,ortholog_one2one
ENSMUSG00000038844,FBgn0004387,ortholog_one2one
ENSMUSG00000041329,FBgn0032946,ortholog_many2many
ENSMUSG00000041329,FBgn0015776,ortholog_many2many
ENSMUSG00000041329,FBgn0015777,ortholog_many2many
ENSMUSG00000033578,FBgn0025712,ortholog_one2one
ENSMUSG00000029461,,
ENSMUSG00000024095,FBgn0003435,ortholog_one2many
ENSMUSG00000075485,,
ENSMUSG00000027224,FBgn0086711,ortholog_one2many
ENSMUSG00000026229,FBgn0028692,ortholog_one2many
ENSMUSG00000059291,FBgn0013325,ortholog_one2many
ENSMUSG00000005202,,
ENSMUSG00000046178,,
ENSMUSG00000050102,,
ENSMUSG00000029632,FBgn0052230,ortholog_one2many
ENSMUSG00000008318,,
ENSMUSG00000054142,,
ENSMUSG00000058030,,
ENSMUSG00000007872,FBgn0000575,ortholog_one2many
ENSMUSG00000069835,FBgn0038302,ortholog_one2many
ENSMUSG00000029369,,
ENSMUSG00000031262,,
ENSMUSG00000056900,FBgn0035402,ortholog_one2many
ENSMUSG00000062743,FBgn0038047,ortholog_many2many
ENSMUSG00000018983,FBgn0011766,ortholog_one2many
ENSMUSG00000026228,FBgn0087012,ortholog_many2many
ENSMUSG00000026228,FBgn0261929,ortholog_many2many
ENSMUSG00000026228,FBgn0004168,ortholog_many2many
ENSMUSG00000026228,FBgn0038541,ortholog_many2many
ENSMUSG00000026228,FBgn0263116,ortholog_many2many
ENSMUSG00000026228,FBgn0038542,ortholog_many2many
ENSMUSG00000032875,FBgn0262562,ortholog_one2one
ENSMUSG00000023882,FBgn0038047,ortholog_many2many
ENSMUSG00000094638,FBgn0028692,ortholog_one2many
ENSMUSG00000018765,FBgn0028734,ortholog_one2many
ENSMUSG00000034902,FBgn0016984,ortholog_many2many
ENSMUSG00000034902,FBgn0034789,ortholog_many2many
ENSMUSG00000036995,FBgn0050372,ortholog_one2many
ENSMUSG00000029629,FBgn0031606,ortholog_one2one
ENSMUSG00000036805,,
ENSMUSG00000015766,FBgn0038466,ortholog_many2many
ENSMUSG00000015766,FBgn0029095,ortholog_many2many
ENSMUSG00000048779,,
ENSMUSG00000070690,,
ENSMUSG00000033268,FBgn0031464,ortholog_one2many
ENSMUSG00000032860,,
ENSMUSG00000038811,,
ENSMUSG00000029370,FBgn0039055,ortholog_one2many
ENSMUSG00000075033,,
ENSMUSG00000020694,FBgn0086899,ortholog_one2many
ENSMUSG00000047462,,
ENSMUSG00000001604,FBgn0030663,ortholog_many2many
ENSMUSG00000001604,FBgn0010422,ortholog_many2many
ENSMUSG00000035473,FBgn0030525,ortholog_one2many
ENSMUSG00000035473,FBgn0032372,ortholog_one2many
ENSMUSG00000035473,FBgn0035679,ortholog_one2many
ENSMUSG00000035473,FBgn0043783,ortholog_one2many
ENSMUSG00000035473,FBgn0052445,ortholog_one2many
ENSMUSG00000040345,,
ENSMUSG00000053101,,
ENSMUSG00000020389,FBgn0031730,ortholog_one2many
ENSMUSG00000030691,FBgn0263456,ortholog_one2many
ENSMUSG00000023892,,
ENSMUSG00000094226,,
ENSMUSG00000029371,,
ENSMUSG00000057409,FBgn0033491,ortholog_many2many
ENSMUSG00000029372,,
ENSMUSG00000051351,,
ENSMUSG00000051341,,
ENSMUSG00000029373,,
ENSMUSG00000055396,,
ENSMUSG00000041112,FBgn0032409,ortholog_one2many
ENSMUSG00000051359,,
ENSMUSG00000021635,FBgn0025808,ortholog_one2one
ENSMUSG00000022604,FBgn0031575,ortholog_one2one
ENSMUSG00000024097,FBgn0260944,ortholog_one2many
ENSMUSG00000024097,FBgn0028554,ortholog_one2many
ENSMUSG00000024097,FBgn0030479,ortholog_one2many
ENSMUSG00000002297,,
ENSMUSG00000075284,,
ENSMUSG00000029379,,
ENSMUSG00000059900,,
ENSMUSG00000029375,,
ENSMUSG00000013418,,
ENSMUSG00000029380,,
ENSMUSG00000003234,FBgn0036888,ortholog_one2one
ENSMUSG00000024007,FBgn0035141,ortholog_one2one
ENSMUSG00000074852,,
ENSMUSG00000067931,FBgn0038047,ortholog_many2many
ENSMUSG00000058427,,
ENSMUSG00000029028,,
ENSMUSG00000066037,FBgn0038826,ortholog_one2many
ENSMUSG00000062590,,
ENSMUSG00000025407,FBgn0004859,ortholog_one2many
ENSMUSG00000013415,FBgn0262735,ortholog_one2many
ENSMUSG00000025189,FBgn0262124,ortholog_one2many
ENSMUSG00000035868,,
ENSMUSG00000057223,FBgn0039835,ortholog_one2many
ENSMUSG00000029376,FBgn0010222,ortholog_one2many
ENSMUSG00000091144,,
ENSMUSG00000028108,,
ENSMUSG00000073448,,
ENSMUSG00000047767,FBgn0039705,ortholog_one2many
ENSMUSG00000067929,,
ENSMUSG00000067928,FBgn0038047,ortholog_many2many
ENSMUSG00000041287,FBgn0029123,ortholog_one2many
ENSMUSG00000096687,,
ENSMUSG00000046196,,
ENSMUSG00000022394,FBgn0032475,ortholog_one2many
ENSMUSG00000035020,,
ENSMUSG00000022288,,
ENSMUSG00000061742,,
ENSMUSG00000052712,,
ENSMUSG00000061544,FBgn0038047,ortholog_many2many
ENSMUSG00000078941,FBgn0033754,ortholog_one2one
ENSMUSG00000055760,,
ENSMUSG00000070687,,
ENSMUSG00000018761,FBgn0031662,ortholog_one2one
ENSMUSG00000052293,FBgn0000617,ortholog_one2many
ENSMUSG00000066178,,
ENSMUSG00000022292,FBgn0011704,ortholog_one2many
ENSMUSG00000029377,,
ENSMUSG00000048924,,
ENSMUSG00000024952,FBgn0020412,ortholog_one2many
ENSMUSG00000032625,FBgn0050203,ortholog_many2many
ENSMUSG00000032625,FBgn0026721,ortholog_many2many
ENSMUSG00000032625,FBgn0033710,ortholog_many2many
ENSMUSG00000032625,FBgn0050046,ortholog_many2many
ENSMUSG00000079317,FBgn0263604,ortholog_one2many
ENSMUSG00000014351,,
ENSMUSG00000030688,,
ENSMUSG00000069089,FBgn0263237,ortholog_one2one
ENSMUSG00000071350,FBgn0030486,ortholog_many2many
ENSMUSG00000027674,FBgn0023516,ortholog_one2many
ENSMUSG00000025190,FBgn0001124,ortholog_one2many
ENSMUSG00000033256,FBgn0264542,ortholog_one2many
ENSMUSG00000079445,,
ENSMUSG00000001089,FBgn0034308,ortholog_one2many
ENSMUSG00000091806,FBgn0029785,ortholog_one2many
ENSMUSG00000012076,FBgn0030434,ortholog_one2many
ENSMUSG00000035051,FBgn0030246,ortholog_one2one
ENSMUSG00000047492,FBgn0024913,ortholog_one2many
ENSMUSG00000040229,,
ENSMUSG00000079316,FBgn0032782,ortholog_one2many
ENSMUSG00000025405,FBgn0024913,ortholog_one2many
ENSMUSG00000026234,,
ENSMUSG00000021799,FBgn0019940,ortholog_many2many
ENSMUSG00000021799,FBgn0002940,ortholog_many2many
ENSMUSG00000021799,FBgn0003249,ortholog_many2many
ENSMUSG00000021799,FBgn0003248,ortholog_many2many
ENSMUSG00000021799,FBgn0003250,ortholog_many2many
ENSMUSG00000021799,FBgn0036260,ortholog_many2many
ENSMUSG00000021799,FBgn0014019,ortholog_many2many
ENSMUSG00000021028,,
ENSMUSG00000029378,,
ENSMUSG00000044220,FBgn0004110,ortholog_one2many
ENSMUSG00000039339,,
ENSMUSG00000069743,,
ENSMUSG00000040414,FBgn0039561,ortholog_one2many
ENSMUSG00000054099,FBgn0031039,ortholog_many2many
ENSMUSG00000054099,FBgn0031038,ortholog_many2many
ENSMUSG00000054099,FBgn0037512,ortholog_many2many
ENSMUSG00000082361,,
ENSMUSG00000046613,,
ENSMUSG00000071335,,
