Ensembl Gene ID,Platypus Ensembl Gene ID,Homology Type
ENSMUSG00000039701,ENSOANG00000003314,ortholog_one2one
ENSMUSG00000032652,ENSOANG00000000735,ortholog_one2one
ENSMUSG00000070808,,
ENSMUSG00000061536,ENSOANG00000008947,ortholog_one2one
ENSMUSG00000019787,ENSOANG00000013791,ortholog_one2one
ENSMUSG00000079845,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000079845,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000034255,,
ENSMUSG00000072419,,
ENSMUSG00000084128,ENSOANG00000010972,ortholog_one2one
ENSMUSG00000046110,ENSOANG00000001951,ortholog_one2one
ENSMUSG00000001773,ENSOANG00000004606,ortholog_one2one
ENSMUSG00000032526,ENSOANG00000009580,ortholog_one2one
ENSMUSG00000039849,,
ENSMUSG00000002588,,
ENSMUSG00000038046,ENSOANG00000009926,ortholog_one2one
ENSMUSG00000026880,ENSOANG00000030257,ortholog_one2many
ENSMUSG00000026880,ENSOANG00000031046,ortholog_one2many
ENSMUSG00000025529,ENSOANG00000014693,ortholog_one2one
ENSMUSG00000027582,ENSOANG00000004932,ortholog_one2one
ENSMUSG00000032641,,
ENSMUSG00000039585,ENSOANG00000014869,ortholog_one2one
ENSMUSG00000028886,ENSOANG00000011248,ortholog_one2one
ENSMUSG00000026975,ENSOANG00000002731,ortholog_one2one
ENSMUSG00000078796,,
ENSMUSG00000000325,,
ENSMUSG00000014769,ENSOANG00000001704,ortholog_one2one
ENSMUSG00000020105,ENSOANG00000007758,ortholog_one2one
ENSMUSG00000031903,ENSOANG00000010974,ortholog_one2one
ENSMUSG00000090949,ENSOANG00000003620,ortholog_one2many
ENSMUSG00000076435,ENSOANG00000020863,ortholog_one2many
ENSMUSG00000076435,ENSOANG00000006650,ortholog_one2many
ENSMUSG00000078302,,
ENSMUSG00000025154,ENSOANG00000006559,ortholog_one2one
ENSMUSG00000031904,ENSOANG00000010975,ortholog_one2one
ENSMUSG00000057836,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000057836,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000092116,,
ENSMUSG00000091962,ENSOANG00000003620,ortholog_one2many
ENSMUSG00000025436,ENSOANG00000012385,ortholog_one2one
ENSMUSG00000054630,,
ENSMUSG00000046082,,
ENSMUSG00000004865,ENSOANG00000031303,ortholog_one2many
ENSMUSG00000004865,ENSOANG00000000448,ortholog_one2many
ENSMUSG00000006024,,
ENSMUSG00000090362,ENSOANG00000003620,ortholog_one2many
ENSMUSG00000015711,ENSOANG00000013582,ortholog_one2one
ENSMUSG00000057425,,
ENSMUSG00000020952,ENSOANG00000014020,ortholog_one2one
ENSMUSG00000033106,ENSOANG00000022474,ortholog_one2one
ENSMUSG00000029759,,
ENSMUSG00000039193,,
ENSMUSG00000034607,ENSOANG00000014692,ortholog_one2one
ENSMUSG00000014767,ENSOANG00000012858,ortholog_one2one
ENSMUSG00000008035,,
ENSMUSG00000052485,ENSOANG00000015783,ortholog_one2one
ENSMUSG00000033021,ENSOANG00000020026,ortholog_one2one
ENSMUSG00000067367,ENSOANG00000012997,ortholog_one2one
ENSMUSG00000035780,ENSOANG00000014399,ortholog_one2one
ENSMUSG00000020844,ENSOANG00000009925,ortholog_one2one
ENSMUSG00000078429,ENSOANG00000002186,ortholog_one2one
ENSMUSG00000060098,ENSOANG00000010979,ortholog_one2one
ENSMUSG00000024072,ENSOANG00000004756,ortholog_one2one
ENSMUSG00000006021,ENSOANG00000021752,ortholog_one2one
ENSMUSG00000028116,ENSOANG00000003313,ortholog_one2one
ENSMUSG00000024784,,
ENSMUSG00000040123,ENSOANG00000030944,ortholog_many2many
ENSMUSG00000022652,ENSOANG00000014250,ortholog_many2many
ENSMUSG00000037752,,
ENSMUSG00000031370,ENSOANG00000002571,ortholog_one2many
ENSMUSG00000032525,ENSOANG00000008946,ortholog_one2many
ENSMUSG00000032525,ENSOANG00000000622,ortholog_one2many
ENSMUSG00000072473,ENSOANG00000013227,ortholog_one2one
ENSMUSG00000030562,ENSOANG00000008867,ortholog_one2one
ENSMUSG00000022240,ENSOANG00000011600,ortholog_one2one
ENSMUSG00000029436,,
ENSMUSG00000095208,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000021919,ENSOANG00000013226,ortholog_one2one
ENSMUSG00000096121,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000028885,ENSOANG00000011249,ortholog_one2one
ENSMUSG00000024777,,
ENSMUSG00000058328,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000058328,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000030775,ENSOANG00000021867,ortholog_one2one
ENSMUSG00000040464,ENSOANG00000012753,ortholog_one2many
ENSMUSG00000040464,ENSOANG00000011375,ortholog_one2many
ENSMUSG00000040464,ENSOANG00000014455,ortholog_one2many
ENSMUSG00000041685,ENSOANG00000006856,ortholog_many2many
ENSMUSG00000096097,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000057244,ENSOANG00000001894,ortholog_one2many
ENSMUSG00000039084,,
ENSMUSG00000054051,ENSOANG00000008091,ortholog_one2one
ENSMUSG00000087166,,
ENSMUSG00000025432,,
ENSMUSG00000030376,ENSOANG00000009779,ortholog_many2many
ENSMUSG00000033007,ENSOANG00000028426,ortholog_one2one
ENSMUSG00000028884,ENSOANG00000003828,ortholog_one2one
ENSMUSG00000067771,ENSOANG00000012284,ortholog_one2many
ENSMUSG00000051034,ENSOANG00000004265,ortholog_one2many
ENSMUSG00000020381,,
ENSMUSG00000020869,,
ENSMUSG00000037652,ENSOANG00000030499,ortholog_one2many
ENSMUSG00000037652,ENSOANG00000022037,ortholog_one2many
ENSMUSG00000037652,ENSOANG00000021899,ortholog_one2many
ENSMUSG00000037652,ENSOANG00000004735,ortholog_one2many
ENSMUSG00000074884,ENSOANG00000022495,ortholog_one2one
ENSMUSG00000021945,ENSOANG00000009018,ortholog_one2one
ENSMUSG00000020843,ENSOANG00000012675,ortholog_one2one
ENSMUSG00000035407,ENSOANG00000011380,ortholog_one2one
ENSMUSG00000032782,ENSOANG00000029746,ortholog_one2one
ENSMUSG00000013419,ENSOANG00000010793,ortholog_one2one
ENSMUSG00000004651,ENSOANG00000008868,ortholog_one2one
ENSMUSG00000034219,,
ENSMUSG00000041730,ENSOANG00000008093,ortholog_one2one
ENSMUSG00000003031,ENSOANG00000022630,ortholog_one2one
ENSMUSG00000073794,,
ENSMUSG00000039055,ENSOANG00000003023,ortholog_one2one
ENSMUSG00000071745,ENSOANG00000012284,ortholog_one2many
ENSMUSG00000074001,ENSOANG00000010791,ortholog_one2one
ENSMUSG00000096144,,
ENSMUSG00000014771,ENSOANG00000012859,ortholog_one2one
ENSMUSG00000037731,ENSOANG00000003829,ortholog_one2one
ENSMUSG00000015837,ENSOANG00000014851,ortholog_one2one
ENSMUSG00000090698,,
ENSMUSG00000031906,ENSOANG00000010981,ortholog_one2one
ENSMUSG00000009585,,
ENSMUSG00000048582,ENSOANG00000009020,ortholog_one2one
ENSMUSG00000032997,ENSOANG00000030506,ortholog_many2many
ENSMUSG00000094904,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000072479,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000072479,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000095413,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000027245,,
ENSMUSG00000047604,,
ENSMUSG00000032523,ENSOANG00000004353,ortholog_one2one
ENSMUSG00000041420,ENSOANG00000014794,ortholog_many2many
ENSMUSG00000019785,ENSOANG00000013790,ortholog_one2one
ENSMUSG00000038712,ENSOANG00000012310,ortholog_many2many
ENSMUSG00000028882,ENSOANG00000008315,ortholog_one2one
ENSMUSG00000025531,ENSOANG00000028485,ortholog_many2many
ENSMUSG00000025531,ENSOANG00000007635,ortholog_many2many
ENSMUSG00000034211,,
ENSMUSG00000028560,ENSOANG00000030551,ortholog_one2one
ENSMUSG00000050315,ENSOANG00000003312,ortholog_one2one
ENSMUSG00000049583,ENSOANG00000008870,ortholog_one2one
ENSMUSG00000071540,ENSOANG00000002289,ortholog_one2many
ENSMUSG00000071540,ENSOANG00000002288,ortholog_one2many
ENSMUSG00000035049,ENSOANG00000006560,ortholog_one2one
ENSMUSG00000030204,ENSOANG00000003026,ortholog_one2one
ENSMUSG00000041707,,
ENSMUSG00000078127,ENSOANG00000011805,ortholog_one2one
ENSMUSG00000021303,,
ENSMUSG00000032667,,
ENSMUSG00000020953,ENSOANG00000014025,ortholog_one2one
ENSMUSG00000022650,ENSOANG00000007858,ortholog_one2many
ENSMUSG00000050666,ENSOANG00000011804,ortholog_one2many
ENSMUSG00000050666,ENSOANG00000021604,ortholog_one2many
ENSMUSG00000030560,ENSOANG00000008871,ortholog_one2one
ENSMUSG00000095655,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000039242,ENSOANG00000001215,ortholog_one2one
ENSMUSG00000061100,ENSOANG00000007858,ortholog_one2many
ENSMUSG00000024414,ENSOANG00000030806,ortholog_one2one
ENSMUSG00000031907,,
ENSMUSG00000046352,ENSOANG00000009021,ortholog_one2one
ENSMUSG00000095662,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000054069,,
ENSMUSG00000079235,ENSOANG00000022142,ortholog_one2one
ENSMUSG00000028879,ENSOANG00000008316,ortholog_one2one
ENSMUSG00000024773,ENSOANG00000029961,ortholog_one2one
ENSMUSG00000017914,,
ENSMUSG00000022651,ENSOANG00000007858,ortholog_one2many
ENSMUSG00000030559,ENSOANG00000008872,ortholog_one2one
ENSMUSG00000039168,ENSOANG00000011599,ortholog_one2one
ENSMUSG00000095810,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000033963,ENSOANG00000001507,ortholog_one2one
ENSMUSG00000090298,ENSOANG00000012469,ortholog_many2many
ENSMUSG00000090298,ENSOANG00000002853,ortholog_many2many
ENSMUSG00000029432,ENSOANG00000001841,ortholog_one2one
ENSMUSG00000020954,ENSOANG00000014029,ortholog_one2one
ENSMUSG00000033940,,
ENSMUSG00000061048,ENSOANG00000002354,ortholog_one2one
ENSMUSG00000069668,ENSOANG00000012469,ortholog_many2many
ENSMUSG00000069668,ENSOANG00000002853,ortholog_many2many
ENSMUSG00000026882,,
ENSMUSG00000027273,ENSOANG00000008422,ortholog_one2one
ENSMUSG00000048222,ENSOANG00000032124,ortholog_one2many
ENSMUSG00000015312,ENSOANG00000013858,ortholog_one2one
ENSMUSG00000023942,ENSOANG00000007211,ortholog_one2one
ENSMUSG00000038412,ENSOANG00000006341,ortholog_one2many
ENSMUSG00000004085,ENSOANG00000008595,ortholog_one2one
ENSMUSG00000039428,ENSOANG00000008873,ortholog_one2one
ENSMUSG00000031373,ENSOANG00000002572,ortholog_one2one
ENSMUSG00000060019,,
ENSMUSG00000033933,,
ENSMUSG00000039552,ENSOANG00000012472,ortholog_one2one
ENSMUSG00000020868,ENSOANG00000030358,ortholog_one2one
ENSMUSG00000089840,,
ENSMUSG00000017631,ENSOANG00000012671,ortholog_one2one
ENSMUSG00000036850,,
ENSMUSG00000044534,,
ENSMUSG00000040055,ENSOANG00000009023,ortholog_one2one
ENSMUSG00000048240,ENSOANG00000002969,ortholog_one2one
ENSMUSG00000032292,ENSOANG00000003155,ortholog_one2one
ENSMUSG00000028878,ENSOANG00000009599,ortholog_one2one
ENSMUSG00000039531,ENSOANG00000021341,ortholog_one2one
ENSMUSG00000050445,,
ENSMUSG00000073234,ENSOANG00000007991,ortholog_one2one
ENSMUSG00000051977,,
ENSMUSG00000000303,ENSOANG00000002356,ortholog_one2one
ENSMUSG00000034247,ENSOANG00000010790,ortholog_one2one
ENSMUSG00000064061,ENSOANG00000029927,ortholog_many2many
ENSMUSG00000055416,ENSOANG00000010216,ortholog_one2many
ENSMUSG00000043773,,
ENSMUSG00000036620,ENSOANG00000013588,ortholog_one2one
ENSMUSG00000026211,ENSOANG00000029945,ortholog_one2one
ENSMUSG00000079421,,
ENSMUSG00000049791,ENSOANG00000008874,ortholog_one2one
ENSMUSG00000038233,ENSOANG00000010086,ortholog_one2one
ENSMUSG00000020955,ENSOANG00000014031,ortholog_one2one
ENSMUSG00000022237,ENSOANG00000011598,ortholog_one2one
ENSMUSG00000039405,ENSOANG00000008876,ortholog_one2one
ENSMUSG00000092071,,
ENSMUSG00000043670,ENSOANG00000015272,ortholog_one2one
ENSMUSG00000040749,,
ENSMUSG00000029446,ENSOANG00000001839,ortholog_one2one
ENSMUSG00000066235,ENSOANG00000010085,ortholog_one2one
ENSMUSG00000022236,ENSOANG00000011597,ortholog_one2one
ENSMUSG00000030621,ENSOANG00000008877,ortholog_one2one
ENSMUSG00000079566,,
ENSMUSG00000039234,ENSOANG00000003310,ortholog_one2one
ENSMUSG00000040473,ENSOANG00000006303,ortholog_one2one
ENSMUSG00000046822,ENSOANG00000015273,ortholog_one2one
ENSMUSG00000028874,ENSOANG00000010074,ortholog_one2one
ENSMUSG00000000326,ENSOANG00000014591,ortholog_one2one
ENSMUSG00000073125,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000073125,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000095445,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000042607,,
ENSMUSG00000069038,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000020377,,
ENSMUSG00000019577,ENSOANG00000014566,ortholog_one2one
ENSMUSG00000039391,ENSOANG00000008880,ortholog_one2one
ENSMUSG00000051703,,
ENSMUSG00000006019,ENSOANG00000000569,ortholog_one2one
ENSMUSG00000036833,ENSOANG00000001172,ortholog_one2one
ENSMUSG00000039834,,
ENSMUSG00000025592,ENSOANG00000004328,ortholog_one2one
ENSMUSG00000050567,ENSOANG00000013589,ortholog_one2one
ENSMUSG00000067768,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000067768,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000036196,ENSOANG00000009985,ortholog_one2one
ENSMUSG00000032968,ENSOANG00000022497,ortholog_one2one
ENSMUSG00000051506,ENSOANG00000029636,ortholog_one2one
ENSMUSG00000035247,ENSOANG00000014033,ortholog_one2one
ENSMUSG00000038145,ENSOANG00000010084,ortholog_one2one
ENSMUSG00000062797,ENSOANG00000008883,ortholog_one2one
ENSMUSG00000028114,ENSOANG00000003309,ortholog_one2one
ENSMUSG00000035778,,
ENSMUSG00000074361,ENSOANG00000010973,ortholog_many2many
ENSMUSG00000021947,ENSOANG00000009024,ortholog_one2one
ENSMUSG00000032289,ENSOANG00000031541,ortholog_one2one
ENSMUSG00000078317,,
ENSMUSG00000039100,ENSOANG00000011595,ortholog_one2one
ENSMUSG00000049130,ENSOANG00000012979,ortholog_one2one
ENSMUSG00000067365,ENSOANG00000010532,ortholog_one2one
ENSMUSG00000037692,ENSOANG00000007874,ortholog_one2one
ENSMUSG00000030619,ENSOANG00000008884,ortholog_one2one
ENSMUSG00000091811,,
ENSMUSG00000037949,ENSOANG00000010082,ortholog_one2one
ENSMUSG00000040040,ENSOANG00000009025,ortholog_one2one
ENSMUSG00000031362,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000031362,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000028556,ENSOANG00000009181,ortholog_one2one
ENSMUSG00000053411,ENSOANG00000011360,ortholog_one2one
ENSMUSG00000056008,,
ENSMUSG00000024073,ENSOANG00000005742,ortholog_one2one
ENSMUSG00000051596,ENSOANG00000010378,ortholog_one2one
ENSMUSG00000020870,ENSOANG00000010137,ortholog_one2many
ENSMUSG00000097585,,
ENSMUSG00000039358,ENSOANG00000004291,ortholog_one2one
ENSMUSG00000058147,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000058147,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000029447,ENSOANG00000010444,ortholog_one2many
ENSMUSG00000075704,ENSOANG00000030128,ortholog_one2one
ENSMUSG00000075610,,
ENSMUSG00000044243,ENSOANG00000012670,ortholog_one2one
ENSMUSG00000026213,,
ENSMUSG00000028868,ENSOANG00000022707,ortholog_one2one
ENSMUSG00000039361,ENSOANG00000013205,ortholog_one2one
ENSMUSG00000032540,ENSOANG00000010081,ortholog_one2one
ENSMUSG00000067764,ENSOANG00000032000,ortholog_many2many
ENSMUSG00000067764,ENSOANG00000029439,ortholog_many2many
ENSMUSG00000009470,ENSOANG00000015785,ortholog_one2one
ENSMUSG00000060477,ENSOANG00000028234,ortholog_one2one
ENSMUSG00000029757,ENSOANG00000029745,ortholog_one2one
ENSMUSG00000025538,ENSOANG00000010443,ortholog_one2one
ENSMUSG00000041375,,
ENSMUSG00000046275,ENSOANG00000012669,ortholog_one2one
ENSMUSG00000022235,ENSOANG00000011594,ortholog_one2one
ENSMUSG00000078632,ENSOANG00000028692,ortholog_one2many
ENSMUSG00000040363,ENSOANG00000011281,ortholog_one2one
ENSMUSG00000096192,,
ENSMUSG00000010392,ENSOANG00000012668,ortholog_one2one
ENSMUSG00000015401,ENSOANG00000002573,ortholog_one2one
ENSMUSG00000049649,ENSOANG00000002859,ortholog_one2one
ENSMUSG00000005107,ENSOANG00000007038,ortholog_one2one
ENSMUSG00000028865,,
ENSMUSG00000039233,ENSOANG00000001213,ortholog_one2one
ENSMUSG00000025537,ENSOANG00000010442,ortholog_one2one
ENSMUSG00000053436,ENSOANG00000022285,ortholog_one2one
ENSMUSG00000068479,ENSOANG00000032124,ortholog_one2many
ENSMUSG00000094985,ENSOANG00000010080,ortholog_one2one
ENSMUSG00000031365,,
ENSMUSG00000002083,,
ENSMUSG00000001506,ENSOANG00000001736,ortholog_one2one
ENSMUSG00000020368,ENSOANG00000013590,ortholog_one2one
ENSMUSG00000028862,ENSOANG00000029085,ortholog_one2one
ENSMUSG00000034239,ENSOANG00000028692,ortholog_one2many
ENSMUSG00000004937,ENSOANG00000014638,ortholog_one2one
ENSMUSG00000052833,ENSOANG00000004331,ortholog_one2one
ENSMUSG00000090666,,
ENSMUSG00000046603,ENSOANG00000010079,ortholog_one2one
ENSMUSG00000040521,,
ENSMUSG00000031374,ENSOANG00000003124,ortholog_one2many
ENSMUSG00000041949,ENSOANG00000002357,ortholog_one2one
ENSMUSG00000019782,ENSOANG00000012468,ortholog_one2one
ENSMUSG00000030617,ENSOANG00000013206,ortholog_one2one
ENSMUSG00000011752,ENSOANG00000006562,ortholog_one2one
ENSMUSG00000017737,ENSOANG00000030956,ortholog_many2many
ENSMUSG00000017737,ENSOANG00000020971,ortholog_many2many
ENSMUSG00000031372,ENSOANG00000000686,ortholog_one2one
ENSMUSG00000027242,ENSOANG00000000294,ortholog_one2one
ENSMUSG00000028940,ENSOANG00000014690,ortholog_one2one
ENSMUSG00000034321,ENSOANG00000006563,ortholog_one2one
ENSMUSG00000004929,ENSOANG00000014637,ortholog_one2one
ENSMUSG00000027978,ENSOANG00000014944,ortholog_one2one
ENSMUSG00000024772,ENSOANG00000008494,ortholog_one2one
ENSMUSG00000046733,,
ENSMUSG00000090077,,
ENSMUSG00000031371,ENSOANG00000000685,ortholog_one2one
ENSMUSG00000080115,ENSOANG00000014392,ortholog_one2one
ENSMUSG00000059273,ENSOANG00000001794,ortholog_one2one
ENSMUSG00000025157,ENSOANG00000014565,ortholog_many2many
ENSMUSG00000047036,,
ENSMUSG00000095920,,
ENSMUSG00000031910,ENSOANG00000002358,ortholog_one2one
ENSMUSG00000015405,ENSOANG00000002574,ortholog_one2one
ENSMUSG00000019158,,
ENSMUSG00000006576,ENSOANG00000030271,ortholog_one2one
ENSMUSG00000027274,ENSOANG00000008423,ortholog_one2one
ENSMUSG00000063488,,
ENSMUSG00000028937,ENSOANG00000022481,ortholog_one2one
ENSMUSG00000005103,ENSOANG00000012065,ortholog_one2one
ENSMUSG00000061906,,
ENSMUSG00000028860,ENSOANG00000013071,ortholog_many2many
ENSMUSG00000001988,ENSOANG00000019748,ortholog_one2one
ENSMUSG00000024769,ENSOANG00000008357,ortholog_one2one
ENSMUSG00000030205,ENSOANG00000001651,ortholog_one2many
ENSMUSG00000030205,ENSOANG00000006594,ortholog_one2many
ENSMUSG00000046691,ENSOANG00000002359,ortholog_one2one
ENSMUSG00000057895,,
ENSMUSG00000020841,ENSOANG00000012664,ortholog_one2one
ENSMUSG00000029268,ENSOANG00000013684,ortholog_one2one
ENSMUSG00000071340,ENSOANG00000006297,ortholog_one2one
ENSMUSG00000042770,ENSOANG00000002880,ortholog_one2one
ENSMUSG00000030616,ENSOANG00000013207,ortholog_one2one
ENSMUSG00000039508,,
ENSMUSG00000032551,ENSOANG00000030142,ortholog_one2one
ENSMUSG00000049872,ENSOANG00000006298,ortholog_one2one
ENSMUSG00000020945,ENSOANG00000021579,ortholog_one2one
ENSMUSG00000027977,ENSOANG00000014942,ortholog_one2many
ENSMUSG00000027977,ENSOANG00000029699,ortholog_one2many
ENSMUSG00000046031,,
ENSMUSG00000017740,ENSOANG00000003036,ortholog_one2one
ENSMUSG00000025597,,
ENSMUSG00000041438,ENSOANG00000002360,ortholog_one2many
ENSMUSG00000041438,ENSOANG00000020722,ortholog_one2many
ENSMUSG00000039497,ENSOANG00000002200,ortholog_one2one
ENSMUSG00000028857,,
ENSMUSG00000023852,ENSOANG00000004891,ortholog_one2one
ENSMUSG00000050087,ENSOANG00000010221,ortholog_one2one
ENSMUSG00000030207,ENSOANG00000030677,ortholog_one2many
ENSMUSG00000030207,ENSOANG00000002879,ortholog_one2many
ENSMUSG00000047514,,
ENSMUSG00000027583,ENSOANG00000004930,ortholog_one2one
ENSMUSG00000044362,ENSOANG00000013208,ortholog_one2one
ENSMUSG00000041308,ENSOANG00000002355,ortholog_one2one
ENSMUSG00000035181,ENSOANG00000014036,ortholog_one2one
ENSMUSG00000036768,ENSOANG00000006810,ortholog_one2one
ENSMUSG00000058230,ENSOANG00000003425,ortholog_one2one
ENSMUSG00000047766,ENSOANG00000014128,ortholog_one2many
ENSMUSG00000047766,ENSOANG00000031161,ortholog_one2many
ENSMUSG00000047766,ENSOANG00000029119,ortholog_one2many
ENSMUSG00000051451,,
ENSMUSG00000031375,ENSOANG00000029164,ortholog_one2many
ENSMUSG00000031375,ENSOANG00000000684,ortholog_one2many
ENSMUSG00000006732,ENSOANG00000014393,ortholog_one2one
ENSMUSG00000026235,ENSOANG00000010961,ortholog_one2one
ENSMUSG00000037643,ENSOANG00000000308,ortholog_one2one
ENSMUSG00000078795,ENSOANG00000009705,ortholog_many2many
ENSMUSG00000029269,ENSOANG00000013685,ortholog_one2one
ENSMUSG00000031913,ENSOANG00000002361,ortholog_one2one
ENSMUSG00000030615,ENSOANG00000013209,ortholog_one2one
ENSMUSG00000022234,ENSOANG00000011592,ortholog_one2one
ENSMUSG00000066233,,
ENSMUSG00000007209,ENSOANG00000020933,ortholog_one2many
ENSMUSG00000007850,ENSOANG00000010222,ortholog_one2many
ENSMUSG00000037622,ENSOANG00000031290,ortholog_one2one
ENSMUSG00000030614,ENSOANG00000013210,ortholog_one2one
ENSMUSG00000008036,,
ENSMUSG00000055882,,
ENSMUSG00000046215,,
ENSMUSG00000027281,ENSOANG00000032281,ortholog_one2many
ENSMUSG00000027281,ENSOANG00000008424,ortholog_one2many
ENSMUSG00000078931,,
ENSMUSG00000055612,ENSOANG00000008596,ortholog_one2one
ENSMUSG00000029273,,
ENSMUSG00000020946,,
ENSMUSG00000025787,ENSOANG00000006809,ortholog_one2one
ENSMUSG00000050435,,
ENSMUSG00000020839,ENSOANG00000012663,ortholog_one2one
ENSMUSG00000047079,,
ENSMUSG00000031916,ENSOANG00000002362,ortholog_one2one
ENSMUSG00000000489,ENSOANG00000006889,ortholog_one2one
ENSMUSG00000072995,,
ENSMUSG00000060036,ENSOANG00000013665,ortholog_one2one
ENSMUSG00000001918,ENSOANG00000021013,ortholog_one2one
ENSMUSG00000025159,ENSOANG00000012969,ortholog_one2one
ENSMUSG00000031917,ENSOANG00000009999,ortholog_one2one
ENSMUSG00000070493,ENSOANG00000010441,ortholog_one2one
ENSMUSG00000039065,ENSOANG00000011590,ortholog_one2one
ENSMUSG00000039480,ENSOANG00000006468,ortholog_one2many
ENSMUSG00000039480,ENSOANG00000031809,ortholog_one2many
ENSMUSG00000039480,ENSOANG00000030546,ortholog_one2many
ENSMUSG00000031919,ENSOANG00000002363,ortholog_one2one
ENSMUSG00000004872,ENSOANG00000007096,ortholog_one2one
ENSMUSG00000006724,ENSOANG00000022261,ortholog_many2many
ENSMUSG00000022415,ENSOANG00000012635,ortholog_one2one
ENSMUSG00000082482,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000067441,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000028854,ENSOANG00000002338,ortholog_one2one
ENSMUSG00000063242,,
ENSMUSG00000048920,,
ENSMUSG00000015653,ENSOANG00000007083,ortholog_one2one
ENSMUSG00000061283,,
ENSMUSG00000052572,ENSOANG00000005627,ortholog_one2one
ENSMUSG00000026883,ENSOANG00000011959,ortholog_one2one
ENSMUSG00000034173,,
ENSMUSG00000000884,ENSOANG00000013233,ortholog_one2one
ENSMUSG00000000827,ENSOANG00000004927,ortholog_one2many
ENSMUSG00000018486,ENSOANG00000030805,ortholog_many2many
ENSMUSG00000034732,,
ENSMUSG00000015112,ENSOANG00000021799,ortholog_one2one
ENSMUSG00000095789,,
ENSMUSG00000032908,ENSOANG00000001427,ortholog_one2one
ENSMUSG00000025786,ENSOANG00000006808,ortholog_one2one
ENSMUSG00000031921,ENSOANG00000002365,ortholog_one2one
ENSMUSG00000045267,ENSOANG00000003506,ortholog_one2one
ENSMUSG00000027238,ENSOANG00000000295,ortholog_one2one
ENSMUSG00000050222,ENSOANG00000009028,ortholog_one2one
ENSMUSG00000000125,,
ENSMUSG00000042804,ENSOANG00000019738,ortholog_one2one
ENSMUSG00000066735,,
ENSMUSG00000022231,ENSOANG00000011586,ortholog_one2one
ENSMUSG00000021302,ENSOANG00000001212,ortholog_one2one
ENSMUSG00000020956,ENSOANG00000014038,ortholog_one2one
ENSMUSG00000086965,,
ENSMUSG00000027276,ENSOANG00000008425,ortholog_one2one
ENSMUSG00000009097,ENSOANG00000020824,ortholog_one2one
ENSMUSG00000022414,ENSOANG00000004009,ortholog_one2one
ENSMUSG00000046694,,
ENSMUSG00000026245,ENSOANG00000015387,ortholog_one2many
ENSMUSG00000026245,ENSOANG00000032137,ortholog_one2many
ENSMUSG00000056596,,
ENSMUSG00000028553,ENSOANG00000021792,ortholog_one2one
ENSMUSG00000040502,,
ENSMUSG00000020375,ENSOANG00000010223,ortholog_one2one
ENSMUSG00000025785,ENSOANG00000006807,ortholog_one2one
ENSMUSG00000030613,ENSOANG00000008013,ortholog_one2one
ENSMUSG00000029272,ENSOANG00000013688,ortholog_one2one
ENSMUSG00000044528,ENSOANG00000005327,ortholog_one2many
ENSMUSG00000025534,ENSOANG00000007065,ortholog_one2one
ENSMUSG00000040399,,
ENSMUSG00000021951,ENSOANG00000009029,ortholog_one2one
ENSMUSG00000027973,ENSOANG00000031431,ortholog_many2many
ENSMUSG00000031924,ENSOANG00000002366,ortholog_one2one
ENSMUSG00000034187,ENSOANG00000011409,ortholog_one2one
ENSMUSG00000037600,,
ENSMUSG00000070702,,
ENSMUSG00000090486,,
ENSMUSG00000057657,,
ENSMUSG00000025784,ENSOANG00000006805,ortholog_one2one
ENSMUSG00000050761,,
ENSMUSG00000056952,ENSOANG00000001506,ortholog_one2one
ENSMUSG00000034755,ENSOANG00000008833,ortholog_one2one
ENSMUSG00000090282,,
ENSMUSG00000072214,,
ENSMUSG00000049299,ENSOANG00000014378,ortholog_one2one
ENSMUSG00000083616,ENSOANG00000008839,ortholog_one2many
ENSMUSG00000006728,,
ENSMUSG00000041343,ENSOANG00000008014,ortholog_one2one
ENSMUSG00000030374,ENSOANG00000030282,ortholog_one2one
