Ensembl.Gene.ID	Paralog.Ensembl.Gene.ID	Ancestor
ENSG00000101203	ENSG00000179403	Vertebrata
ENSG00000101204	ENSG00000120903	Vertebrata
ENSG00000101210	ENSG00000156508	Vertebrata
ENSG00000101236	ENSG00000133874	Vertebrata
ENSG00000101290	ENSG00000163624	Vertebrata
ENSG00000101445	ENSG00000160972	Vertebrata
ENSG00000101665	ENSG00000137834	Vertebrata
ENSG00000101680	ENSG00000196569	Vertebrata
ENSG00000101745	ENSG00000167522	Vertebrata
ENSG00000101928	ENSG00000106330	Vertebrata
ENSG00000101958	ENSG00000109738	Vertebrata
ENSG00000102038	ENSG00000153147	Vertebrata
ENSG00000102048	ENSG00000196372	Vertebrata
ENSG00000102393	ENSG00000198951	Vertebrata
ENSG00000102606	ENSG00000129675	Vertebrata
ENSG00000102858	ENSG00000141576	Vertebrata
ENSG00000102886	ENSG00000153982	Vertebrata
ENSG00000103018	ENSG00000166347	Vertebrata
ENSG00000103064	ENSG00000155465	Vertebrata
ENSG00000103066	ENSG00000213398	Vertebrata
ENSG00000103067	ENSG00000104413	Vertebrata
ENSG00000103126	ENSG00000168646	Vertebrata
ENSG00000103254	ENSG00000150756	Vertebrata
ENSG00000103260	ENSG00000176845	Vertebrata
ENSG00000103335	ENSG00000154864	Vertebrata
ENSG00000103534	ENSG00000141524	Vertebrata
ENSG00000103647	ENSG00000106789	Vertebrata
ENSG00000103723	ENSG00000132842	Vertebrata
ENSG00000103740	ENSG00000130377	Vertebrata
ENSG00000103978	ENSG00000153214	Vertebrata
ENSG00000103994	ENSG00000187260	Vertebrata
ENSG00000104140	ENSG00000116574	Vertebrata
ENSG00000104237	ENSG00000183638	Vertebrata
ENSG00000104290	ENSG00000164930	Vertebrata
ENSG00000104327	ENSG00000172137	Vertebrata
ENSG00000104365	ENSG00000213341	Vertebrata
ENSG00000104611	ENSG00000027869	Vertebrata
ENSG00000104635	ENSG00000138821	Vertebrata
ENSG00000104907	ENSG00000121486	Vertebrata
ENSG00000104946	ENSG00000121749	Vertebrata
ENSG00000104960	ENSG00000104973	Vertebrata
ENSG00000104967	ENSG00000139910	Vertebrata
ENSG00000105131	ENSG00000172031	Vertebrata
ENSG00000105281	ENSG00000115902	Vertebrata
ENSG00000105556	ENSG00000155545	Vertebrata
ENSG00000105612	ENSG00000137976	Vertebrata
ENSG00000105668	ENSG00000114638	Vertebrata
ENSG00000105698	ENSG00000158773	Vertebrata
ENSG00000105810	ENSG00000135446	Vertebrata
ENSG00000105976	ENSG00000164078	Vertebrata
ENSG00000105983	ENSG00000139636	Vertebrata
ENSG00000106038	ENSG00000174279	Vertebrata
ENSG00000106086	ENSG00000116095	Vertebrata
ENSG00000106278	ENSG00000144724	Vertebrata
ENSG00000106462	ENSG00000108799	Vertebrata
ENSG00000106483	ENSG00000162998	Vertebrata
ENSG00000106537	ENSG00000135452	Vertebrata
ENSG00000106615	ENSG00000167550	Vertebrata
ENSG00000106648	ENSG00000178234	Vertebrata
ENSG00000107443	ENSG00000135083	Vertebrata
ENSG00000107485	ENSG00000179348	Vertebrata
ENSG00000107679	ENSG00000169499	Vertebrata
ENSG00000107819	ENSG00000164466	Vertebrata
ENSG00000107854	ENSG00000173273	Vertebrata
ENSG00000107863	ENSG00000225485	Vertebrata
ENSG00000107897	ENSG00000181513	Vertebrata
ENSG00000107929	ENSG00000161813	Vertebrata
ENSG00000107957	ENSG00000174705	Vertebrata
ENSG00000108100	ENSG00000163249	Vertebrata
ENSG00000108262	ENSG00000139436	Vertebrata
ENSG00000108381	ENSG00000132744	Vertebrata
ENSG00000108509	ENSG00000171735	Vertebrata
ENSG00000108556	ENSG00000170175	Vertebrata
ENSG00000108753	ENSG00000135100	Vertebrata
ENSG00000108774	ENSG00000111540	Vertebrata
ENSG00000108819	ENSG00000158528	Vertebrata
ENSG00000108823	ENSG00000127990	Vertebrata
ENSG00000108828	ENSG00000171724	Vertebrata
ENSG00000108932	ENSG00000170190	Vertebrata
ENSG00000108946	ENSG00000188191	Vertebrata
ENSG00000108960	ENSG00000136297	Vertebrata
ENSG00000109046	ENSG00000176871	Vertebrata
ENSG00000109103	ENSG00000175970	Vertebrata
ENSG00000109519	ENSG00000164284	Vertebrata
ENSG00000109794	ENSG00000138286	Vertebrata
ENSG00000109919	ENSG00000137409	Vertebrata
ENSG00000110066	ENSG00000133247	Vertebrata
ENSG00000110172	ENSG00000147166	Vertebrata
ENSG00000110660	ENSG00000196376	Vertebrata
ENSG00000110675	ENSG00000179387	Vertebrata
ENSG00000110841	ENSG00000166387	Vertebrata
ENSG00000110900	ENSG00000177697	Vertebrata
ENSG00000111218	ENSG00000126457	Vertebrata
ENSG00000111452	ENSG00000180264	Vertebrata
ENSG00000111530	ENSG00000144712	Vertebrata
ENSG00000111605	ENSG00000149532	Vertebrata
ENSG00000111676	ENSG00000142599	Vertebrata
ENSG00000111679	ENSG00000179295	Vertebrata
ENSG00000111785	ENSG00000177963	Vertebrata
ENSG00000111817	ENSG00000171451	Vertebrata
ENSG00000111860	ENSG00000130695	Vertebrata
ENSG00000111863	ENSG00000146416	Vertebrata
ENSG00000112029	ENSG00000156509	Vertebrata
ENSG00000112031	ENSG00000120662	Vertebrata
ENSG00000112062	ENSG00000185386	Vertebrata
ENSG00000112078	ENSG00000148925	Vertebrata
ENSG00000112182	ENSG00000156273	Vertebrata
ENSG00000112186	ENSG00000131236	Vertebrata
ENSG00000112365	ENSG00000172262	Vertebrata
ENSG00000112562	ENSG00000198732	Vertebrata
ENSG00000112592	ENSG00000182521	Vertebrata
ENSG00000112679	ENSG00000149599	Vertebrata
ENSG00000112759	ENSG00000174669	Vertebrata
ENSG00000112818	ENSG00000141434	Vertebrata
ENSG00000112893	ENSG00000196547	Vertebrata
ENSG00000113384	ENSG00000143457	Vertebrata
ENSG00000113749	ENSG00000158748	Vertebrata
ENSG00000113758	ENSG00000136279	Vertebrata
ENSG00000114120	ENSG00000171612	Vertebrata
ENSG00000114124	ENSG00000185974	Vertebrata
ENSG00000114738	ENSG00000162889	Vertebrata
ENSG00000114739	ENSG00000121989	Vertebrata
ENSG00000114757	ENSG00000139197	Vertebrata
ENSG00000114779	ENSG00000248487	Vertebrata
ENSG00000114796	ENSG00000149243	Vertebrata
ENSG00000114805	ENSG00000149527	Vertebrata
ENSG00000114857	ENSG00000138398	Vertebrata
ENSG00000114933	ENSG00000139620	Vertebrata
ENSG00000114956	ENSG00000156136	Vertebrata
ENSG00000114988	ENSG00000169223	Vertebrata
ENSG00000114993	ENSG00000182010	Vertebrata
ENSG00000115145	ENSG00000136738	Vertebrata
ENSG00000115165	ENSG00000161835	Vertebrata
ENSG00000115170	ENSG00000139567	Vertebrata
ENSG00000115183	ENSG00000170921	Vertebrata
ENSG00000115216	ENSG00000185189	Vertebrata
ENSG00000115232	ENSG00000144668	Vertebrata
ENSG00000115257	ENSG00000140564	Vertebrata
ENSG00000115310	ENSG00000133318	Vertebrata
ENSG00000115468	ENSG00000142634	Vertebrata
ENSG00000115568	ENSG00000163795	Vertebrata
ENSG00000115738	ENSG00000125968	Vertebrata
ENSG00000115841	ENSG00000137824	Vertebrata
ENSG00000115935	ENSG00000171475	Vertebrata
ENSG00000115966	ENSG00000146592	Vertebrata
ENSG00000115977	ENSG00000138756	Vertebrata
ENSG00000116005	ENSG00000145882	Vertebrata
ENSG00000116039	ENSG00000147416	Vertebrata
ENSG00000116117	ENSG00000148498	Vertebrata
ENSG00000116128	ENSG00000186174	Vertebrata
ENSG00000116183	ENSG00000182752	Vertebrata
ENSG00000116251	ENSG00000163584	Vertebrata
ENSG00000116299	ENSG00000164659	Vertebrata
ENSG00000116478	ENSG00000196591	Vertebrata
ENSG00000116701	ENSG00000188747	Vertebrata
ENSG00000116704	ENSG00000130958	Vertebrata
ENSG00000116741	ENSG00000138835	Vertebrata
ENSG00000116748	ENSG00000133805	Vertebrata
ENSG00000116852	ENSG00000139116	Vertebrata
ENSG00000117362	ENSG00000138613	Vertebrata
ENSG00000117472	ENSG00000157570	Vertebrata
ENSG00000117600	ENSG00000129951	Vertebrata
ENSG00000117691	ENSG00000167740	Vertebrata
ENSG00000117707	ENSG00000119608	Vertebrata
ENSG00000117834	ENSG00000154025	Vertebrata
ENSG00000117984	ENSG00000131400	Vertebrata
ENSG00000118058	ENSG00000272333	Vertebrata
ENSG00000118217	ENSG00000213676	Vertebrata
ENSG00000118369	ENSG00000170185	Vertebrata
ENSG00000118496	ENSG00000163833	Vertebrata
ENSG00000118513	ENSG00000185697	Vertebrata
ENSG00000118900	ENSG00000157741	Vertebrata
ENSG00000118939	ENSG00000154277	Vertebrata
ENSG00000119457	ENSG00000139508	Vertebrata
ENSG00000119686	ENSG00000162769	Vertebrata
ENSG00000119729	ENSG00000126785	Vertebrata
ENSG00000119778	ENSG00000156802	Vertebrata
ENSG00000119913	ENSG00000170044	Vertebrata
ENSG00000119927	ENSG00000186281	Vertebrata
ENSG00000119938	ENSG00000173281	Vertebrata
ENSG00000120053	ENSG00000169154	Vertebrata
ENSG00000120063	ENSG00000146535	Vertebrata
ENSG00000120071	ENSG00000144445	Vertebrata
ENSG00000120341	ENSG00000148396	Vertebrata
ENSG00000120616	ENSG00000135999	Vertebrata
ENSG00000120708	ENSG00000133110	Vertebrata
ENSG00000120899	ENSG00000169398	Vertebrata
ENSG00000121577	ENSG00000132429	Vertebrata
ENSG00000122126	ENSG00000204084	Vertebrata
ENSG00000122566	ENSG00000177733	Vertebrata
ENSG00000122584	ENSG00000182575	Vertebrata
ENSG00000122591	ENSG00000155744	Vertebrata
ENSG00000122643	ENSG00000141698	Vertebrata
ENSG00000122696	ENSG00000176274	Vertebrata
ENSG00000122729	ENSG00000136381	Vertebrata
ENSG00000122779	ENSG00000130726	Vertebrata
ENSG00000122873	ENSG00000145354	Vertebrata
ENSG00000122958	ENSG00000151502	Vertebrata
ENSG00000123095	ENSG00000134107	Vertebrata
ENSG00000123136	ENSG00000198563	Vertebrata
ENSG00000123191	ENSG00000165240	Vertebrata
ENSG00000123374	ENSG00000250506	Vertebrata
ENSG00000123384	ENSG00000168702	Vertebrata
ENSG00000123607	ENSG00000168026	Vertebrata
ENSG00000123643	ENSG00000180773	Vertebrata
ENSG00000123739	ENSG00000138308	Vertebrata
ENSG00000123815	ENSG00000163050	Vertebrata
ENSG00000124120	ENSG00000137561	Vertebrata
ENSG00000124181	ENSG00000197943	Vertebrata
ENSG00000124196	ENSG00000170627	Vertebrata
ENSG00000124209	ENSG00000168461	Vertebrata
ENSG00000124279	ENSG00000164896	Vertebrata
ENSG00000124575	ENSG00000189060	Vertebrata
ENSG00000124827	ENSG00000137270	Vertebrata
ENSG00000125347	ENSG00000168310	Vertebrata
ENSG00000125384	ENSG00000171522	Vertebrata
ENSG00000125386	ENSG00000146067	Vertebrata
ENSG00000125482	ENSG00000135164	Vertebrata
ENSG00000125813	ENSG00000198807	Vertebrata
ENSG00000125827	ENSG00000139921	Vertebrata
ENSG00000126458	ENSG00000133818	Vertebrata
ENSG00000126768	ENSG00000134375	Vertebrata
ENSG00000126858	ENSG00000140983	Vertebrata
ENSG00000127022	ENSG00000153132	Vertebrata
ENSG00000127511	ENSG00000169375	Vertebrata
ENSG00000127533	ENSG00000182162	Vertebrata
ENSG00000127946	ENSG00000130787	Vertebrata
ENSG00000128285	ENSG00000152034	Vertebrata
ENSG00000128340	ENSG00000177105	Vertebrata
ENSG00000128536	ENSG00000187492	Vertebrata
ENSG00000128802	ENSG00000163217	Vertebrata
ENSG00000128881	ENSG00000146216	Vertebrata
ENSG00000128989	ENSG00000143420	Vertebrata
ENSG00000129003	ENSG00000197969	Vertebrata
ENSG00000129071	ENSG00000169057	Vertebrata
ENSG00000129116	ENSG00000138347	Vertebrata
ENSG00000129167	ENSG00000139287	Vertebrata
ENSG00000129351	ENSG00000165209	Vertebrata
ENSG00000130038	ENSG00000177685	Vertebrata
ENSG00000130119	ENSG00000163938	Vertebrata
ENSG00000130147	ENSG00000183742	Vertebrata
ENSG00000130226	ENSG00000175497	Vertebrata
ENSG00000130227	ENSG00000204764	Vertebrata
ENSG00000130382	ENSG00000171843	Vertebrata
ENSG00000130429	ENSG00000241685	Vertebrata
ENSG00000130590	ENSG00000177570	Vertebrata
ENSG00000130699	ENSG00000141384	Vertebrata
ENSG00000130717	ENSG00000143179	Vertebrata
ENSG00000130956	ENSG00000142864	Vertebrata
ENSG00000130957	ENSG00000165140	Vertebrata
ENSG00000131203	ENSG00000188676	Vertebrata
ENSG00000131459	ENSG00000198380	Vertebrata
ENSG00000131779	ENSG00000166821	Vertebrata
ENSG00000131941	ENSG00000158106	Vertebrata
ENSG00000132254	ENSG00000164144	Vertebrata
ENSG00000132334	ENSG00000132670	Vertebrata
ENSG00000132471	ENSG00000183066	Vertebrata
ENSG00000132613	ENSG00000170873	Vertebrata
ENSG00000132622	ENSG00000165868	Vertebrata
ENSG00000133105	ENSG00000171509	Vertebrata
ENSG00000133131	ENSG00000159256	Vertebrata
ENSG00000133302	ENSG00000138376	Vertebrata
ENSG00000133704	ENSG00000205339	Vertebrata
ENSG00000133731	ENSG00000141401	Vertebrata
ENSG00000134057	ENSG00000157456	Vertebrata
ENSG00000134077	ENSG00000138050	Vertebrata
ENSG00000134285	ENSG00000173486	Vertebrata
ENSG00000134308	ENSG00000175793	Vertebrata
ENSG00000134717	ENSG00000145741	Vertebrata
ENSG00000134874	ENSG00000158163	Vertebrata
ENSG00000134901	ENSG00000178202	Vertebrata
ENSG00000134955	ENSG00000160190	Vertebrata
ENSG00000134970	ENSG00000166557	Vertebrata
ENSG00000135049	ENSG00000166748	Vertebrata
ENSG00000135094	ENSG00000139410	Vertebrata
ENSG00000135409	ENSG00000204217	Vertebrata
ENSG00000135472	ENSG00000135926	Vertebrata
ENSG00000135597	ENSG00000169891	Vertebrata
ENSG00000135636	ENSG00000138119	Vertebrata
ENSG00000135720	ENSG00000144635	Vertebrata
ENSG00000135951	ENSG00000174799	Vertebrata
ENSG00000136010	ENSG00000144908	Vertebrata
ENSG00000136068	ENSG00000196924	Vertebrata
ENSG00000136247	ENSG00000163958	Vertebrata
ENSG00000136286	ENSG00000176658	Vertebrata
ENSG00000136378	ENSG00000151388	Vertebrata
ENSG00000136425	ENSG00000141977	Vertebrata
ENSG00000136531	ENSG00000196876	Vertebrata
ENSG00000136861	ENSG00000178104	Vertebrata
ENSG00000136888	ENSG00000151418	Vertebrata
ENSG00000136950	ENSG00000162704	Vertebrata
ENSG00000137221	ENSG00000183092	Vertebrata
ENSG00000137225	ENSG00000182472	Vertebrata
ENSG00000137251	ENSG00000142910	Vertebrata
ENSG00000137261	ENSG00000142687	Vertebrata
ENSG00000137269	ENSG00000180900	Vertebrata
ENSG00000137338	ENSG00000182405	Vertebrata
ENSG00000137501	ENSG00000142765	Vertebrata
ENSG00000137634	ENSG00000144815	Vertebrata
ENSG00000137801	ENSG00000186340	Vertebrata
ENSG00000138081	ENSG00000147912	Vertebrata
ENSG00000138190	ENSG00000144036	Vertebrata
ENSG00000138593	ENSG00000187742	Vertebrata
ENSG00000138600	ENSG00000185294	Vertebrata
ENSG00000138641	ENSG00000148634	Vertebrata
ENSG00000138678	ENSG00000158669	Vertebrata
ENSG00000138709	ENSG00000155506	Vertebrata
ENSG00000139055	ENSG00000185624	Vertebrata
ENSG00000139354	ENSG00000148935	Vertebrata
ENSG00000139514	ENSG00000003989	Vertebrata
ENSG00000139546	ENSG00000180228	Vertebrata
ENSG00000139613	ENSG00000173473	Vertebrata
ENSG00000139624	ENSG00000172292	Vertebrata
ENSG00000139631	ENSG00000144644	Vertebrata
ENSG00000139645	ENSG00000206560	Vertebrata
ENSG00000139722	ENSG00000155975	Vertebrata
ENSG00000139926	ENSG00000153303	Vertebrata
ENSG00000139988	ENSG00000160439	Vertebrata
ENSG00000140015	ENSG00000143473	Vertebrata
ENSG00000140090	ENSG00000185052	Vertebrata
ENSG00000140553	ENSG00000141161	Vertebrata
ENSG00000140612	ENSG00000166562	Vertebrata
ENSG00000140830	ENSG00000141759	Vertebrata
ENSG00000140859	ENSG00000167702	Vertebrata
ENSG00000140961	ENSG00000164823	Vertebrata
ENSG00000141098	ENSG00000145990	Vertebrata
ENSG00000141127	ENSG00000161542	Vertebrata
ENSG00000141338	ENSG00000154265	Vertebrata
ENSG00000141429	ENSG00000144278	Vertebrata
ENSG00000141449	ENSG00000196208	Vertebrata
ENSG00000141568	ENSG00000164916	Vertebrata
ENSG00000141622	ENSG00000157450	Vertebrata
ENSG00000141956	ENSG00000170325	Vertebrata
ENSG00000141971	ENSG00000196814	Vertebrata
ENSG00000142156	ENSG00000142173	Vertebrata
ENSG00000142606	ENSG00000196549	Vertebrata
ENSG00000143171	ENSG00000186350	Vertebrata
ENSG00000143341	ENSG00000148357	Vertebrata
ENSG00000143382	ENSG00000187720	Vertebrata
ENSG00000143499	ENSG00000185420	Vertebrata
ENSG00000143614	ENSG00000167491	Vertebrata
ENSG00000143622	ENSG00000152214	Vertebrata
ENSG00000143753	ENSG00000168350	Vertebrata
ENSG00000143867	ENSG00000164920	Vertebrata
ENSG00000143994	ENSG00000158201	Vertebrata
ENSG00000144035	ENSG00000185818	Vertebrata
ENSG00000144136	ENSG00000168575	Vertebrata
ENSG00000144407	ENSG00000160801	Vertebrata
ENSG00000144426	ENSG00000160796	Vertebrata
ENSG00000144645	ENSG00000144909	Vertebrata
ENSG00000144746	ENSG00000243279	Vertebrata
ENSG00000144802	ENSG00000167604	Vertebrata
ENSG00000145050	ENSG00000185267	Vertebrata
ENSG00000145087	ENSG00000164506	Vertebrata
ENSG00000145217	ENSG00000155850	Vertebrata
ENSG00000145390	ENSG00000166348	Vertebrata
ENSG00000145416	ENSG00000165406	Vertebrata
ENSG00000145675	ENSG00000117461	Vertebrata
ENSG00000145721	ENSG00000152022	Vertebrata
ENSG00000145725	ENSG00000168781	Vertebrata
ENSG00000145864	ENSG00000147402	Vertebrata
ENSG00000145916	ENSG00000153561	Vertebrata
ENSG00000146223	ENSG00000147604	Vertebrata
ENSG00000146352	ENSG00000177182	Vertebrata
ENSG00000146830	ENSG00000204120	Vertebrata
ENSG00000146872	ENSG00000198586	Vertebrata
ENSG00000147113	ENSG00000181744	Vertebrata
ENSG00000147614	ENSG00000159720	Vertebrata
ENSG00000148158	ENSG00000162627	Vertebrata
ENSG00000148516	ENSG00000169554	Vertebrata
ENSG00000148795	ENSG00000231852	Vertebrata
ENSG00000149091	ENSG00000157680	Vertebrata
ENSG00000149150	ENSG00000167703	Vertebrata
ENSG00000149182	ENSG00000242247	Vertebrata
ENSG00000149798	ENSG00000163171	Vertebrata
ENSG00000150556	ENSG00000187123	Vertebrata
ENSG00000150961	ENSG00000176986	Vertebrata
ENSG00000151348	ENSG00000162694	Vertebrata
ENSG00000151422	ENSG00000182511	Vertebrata
ENSG00000151746	ENSG00000185963	Vertebrata
ENSG00000152380	ENSG00000162391	Vertebrata
ENSG00000152642	ENSG00000167588	Vertebrata
ENSG00000152784	ENSG00000165388	Vertebrata
ENSG00000153064	ENSG00000155629	Vertebrata
ENSG00000153071	ENSG00000173406	Vertebrata
ENSG00000153310	ENSG00000197872	Vertebrata
ENSG00000153443	ENSG00000185262	Vertebrata
ENSG00000153789	ENSG00000188343	Vertebrata
ENSG00000153904	ENSG00000213722	Vertebrata
ENSG00000153922	ENSG00000173575	Vertebrata
ENSG00000154127	ENSG00000160185	Vertebrata
ENSG00000154175	ENSG00000164694	Vertebrata
ENSG00000154240	ENSG00000266076	Vertebrata
ENSG00000154478	ENSG00000155269	Vertebrata
ENSG00000154920	ENSG00000197774	Vertebrata
ENSG00000155816	ENSG00000248905	Vertebrata
ENSG00000155875	ENSG00000188659	Vertebrata
ENSG00000155970	ENSG00000165487	Vertebrata
ENSG00000156050	ENSG00000170264	Vertebrata
ENSG00000156097	ENSG00000180929	Vertebrata
ENSG00000156162	ENSG00000178904	Vertebrata
ENSG00000156218	ENSG00000178031	Vertebrata
ENSG00000156304	ENSG00000213079	Vertebrata
ENSG00000156587	ENSG00000185651	Vertebrata
ENSG00000156873	ENSG00000164776	Vertebrata
ENSG00000156970	ENSG00000169679	Vertebrata
ENSG00000157110	ENSG00000166831	Vertebrata
ENSG00000157119	ENSG00000239474	Vertebrata
ENSG00000158008	ENSG00000182197	Vertebrata
ENSG00000158109	ENSG00000188001	Vertebrata
ENSG00000158156	ENSG00000221947	Vertebrata
ENSG00000158445	ENSG00000182674	Vertebrata
ENSG00000159248	ENSG00000183153	Vertebrata
ENSG00000159842	ENSG00000186716	Vertebrata
ENSG00000159899	ENSG00000169418	Vertebrata
ENSG00000160219	ENSG00000109458	Vertebrata
ENSG00000160606	ENSG00000185561	Vertebrata
ENSG00000160683	ENSG00000121966	Vertebrata
ENSG00000161544	ENSG00000198125	Vertebrata
ENSG00000161583	ENSG00000148429	Vertebrata
ENSG00000162390	ENSG00000172497	Vertebrata
ENSG00000162430	ENSG00000255054	Vertebrata
ENSG00000162631	ENSG00000196358	Vertebrata
ENSG00000162636	ENSG00000167106	Vertebrata
ENSG00000162992	ENSG00000123307	Vertebrata
ENSG00000163348	ENSG00000171016	Vertebrata
ENSG00000163377	ENSG00000183662	Vertebrata
ENSG00000163382	ENSG00000250067	Vertebrata
ENSG00000163521	ENSG00000170266	Vertebrata
ENSG00000163629	ENSG00000170324	Vertebrata
ENSG00000163703	ENSG00000184164	Vertebrata
ENSG00000163820	ENSG00000188282	Vertebrata
ENSG00000163864	ENSG00000173614	Vertebrata
ENSG00000163947	ENSG00000173848	Vertebrata
ENSG00000164023	ENSG00000198964	Vertebrata
ENSG00000164061	ENSG00000186472	Vertebrata
ENSG00000164105	ENSG00000164576	Vertebrata
ENSG00000164300	ENSG00000184716	Vertebrata
ENSG00000164363	ENSG00000174358	Vertebrata
ENSG00000164754	ENSG00000244588	Vertebrata
ENSG00000164855	ENSG00000198792	Vertebrata
ENSG00000164897	ENSG00000168591	Vertebrata
ENSG00000164951	ENSG00000172840	Vertebrata
ENSG00000165046	ENSG00000168924	Vertebrata
ENSG00000165092	ENSG00000184254	Vertebrata
ENSG00000165115	ENSG00000166813	Vertebrata
ENSG00000165325	ENSG00000182923	Vertebrata
ENSG00000165389	ENSG00000196542	Vertebrata
ENSG00000165434	ENSG00000169299	Vertebrata
ENSG00000165443	ENSG00000168490	Vertebrata
ENSG00000165516	ENSG00000197776	Vertebrata
ENSG00000166033	ENSG00000115317	Vertebrata
ENSG00000166199	ENSG00000189046	Vertebrata
ENSG00000166272	ENSG00000239779	Vertebrata
ENSG00000166342	ENSG00000171208	Vertebrata
ENSG00000166741	ENSG00000141744	Vertebrata
ENSG00000166825	ENSG00000172901	Vertebrata
ENSG00000166839	ENSG00000189045	Vertebrata
ENSG00000166869	ENSG00000187446	Vertebrata
ENSG00000166923	ENSG00000180875	Vertebrata
ENSG00000166949	ENSG00000175387	Vertebrata
ENSG00000166987	ENSG00000204406	Vertebrata
ENSG00000167645	ENSG00000174851	Vertebrata
ENSG00000168348	ENSG00000173404	Vertebrata
ENSG00000168394	ENSG00000150967	Vertebrata
ENSG00000168488	ENSG00000204842	Vertebrata
ENSG00000168502	ENSG00000149639	Vertebrata
ENSG00000168907	ENSG00000105499	Vertebrata
ENSG00000169071	ENSG00000185483	Vertebrata
ENSG00000169093	ENSG00000196433	Vertebrata
ENSG00000169221	ENSG00000175463	Vertebrata
ENSG00000169282	ENSG00000170049	Vertebrata
ENSG00000169594	ENSG00000173068	Vertebrata
ENSG00000169676	ENSG00000184845	Vertebrata
ENSG00000169946	ENSG00000179588	Vertebrata
ENSG00000170234	ENSG00000171813	Vertebrata
ENSG00000170340	ENSG00000177191	Vertebrata
ENSG00000170456	ENSG00000184014	Vertebrata
ENSG00000170561	ENSG00000176842	Vertebrata
ENSG00000170802	ENSG00000053254	Vertebrata
ENSG00000171121	ENSG00000135643	Vertebrata
ENSG00000171150	ENSG00000180008	Vertebrata
ENSG00000171408	ENSG00000205268	Vertebrata
ENSG00000171450	ENSG00000176749	Vertebrata
ENSG00000171877	ENSG00000172159	Vertebrata
ENSG00000171928	ENSG00000166676	Vertebrata
ENSG00000171956	ENSG00000204612	Vertebrata
ENSG00000172915	ENSG00000198589	Vertebrata
ENSG00000172939	ENSG00000198648	Vertebrata
ENSG00000173080	ENSG00000182631	Vertebrata
ENSG00000173517	ENSG00000182319	Vertebrata
ENSG00000173548	ENSG00000178996	Vertebrata
ENSG00000173914	ENSG00000239306	Vertebrata
ENSG00000174123	ENSG00000137462	Vertebrata
ENSG00000174238	ENSG00000180957	Vertebrata
ENSG00000174373	ENSG00000188559	Vertebrata
ENSG00000174453	ENSG00000188730	Vertebrata
ENSG00000175115	ENSG00000179364	Vertebrata
ENSG00000177054	ENSG00000186908	Vertebrata
ENSG00000177519	ENSG00000179673	Vertebrata
ENSG00000177542	ENSG00000182902	Vertebrata
ENSG00000177954	ENSG00000185088	Vertebrata
ENSG00000178177	ENSG00000196233	Vertebrata
ENSG00000180233	ENSG00000186187	Vertebrata
ENSG00000180660	ENSG00000181541	Vertebrata
ENSG00000181090	ENSG00000204371	Vertebrata
ENSG00000181652	ENSG00000198925	Vertebrata
ENSG00000182050	ENSG00000184774	Vertebrata
ENSG00000182134	ENSG00000196116	Vertebrata
ENSG00000182240	ENSG00000186318	Vertebrata
ENSG00000182732	ENSG00000182901	Vertebrata
ENSG00000182871	ENSG00000204291	Vertebrata
ENSG00000183921	ENSG00000184860	Vertebrata
ENSG00000184428	ENSG00000198900	Vertebrata
ENSG00000185633	ENSG00000189043	Vertebrata
ENSG00000185736	ENSG00000197381	Vertebrata
ENSG00000185978	ENSG00000099284	Vertebrata
ENSG00000186854	ENSG00000269113	Vertebrata
ENSG00000188735	ENSG00000189077	Vertebrata
ENSG00000189350	ENSG00000198718	Vertebrata
ENSG00000196228	ENSG00000130540	Vertebrata
ENSG00000197406	ENSG00000211448	Vertebrata
ENSG00000197763	ENSG00000198431	Vertebrata
ENSG00000198399	ENSG00000205726	Vertebrata
ENSG00000198794	ENSG00000227500	Vertebrata
ENSG00000000003	ENSG00000182612	Chordata
ENSG00000005022	ENSG00000151475	Chordata
ENSG00000007952	ENSG00000086991	Chordata
ENSG00000008086	ENSG00000156345	Chordata
ENSG00000008394	ENSG00000148344	Chordata
ENSG00000010318	ENSG00000092140	Chordata
ENSG00000010626	ENSG00000155530	Chordata
ENSG00000014641	ENSG00000138400	Chordata
ENSG00000015520	ENSG00000141458	Chordata
ENSG00000024048	ENSG00000159459	Chordata
ENSG00000029725	ENSG00000177548	Chordata
ENSG00000040608	ENSG00000162621	Chordata
ENSG00000043591	ENSG00000164270	Chordata
ENSG00000049618	ENSG00000117713	Chordata
ENSG00000054654	ENSG00000131018	Chordata
ENSG00000064687	ENSG00000107331	Chordata
ENSG00000064999	ENSG00000185046	Chordata
ENSG00000065911	ENSG00000163738	Chordata
ENSG00000065970	ENSG00000198815	Chordata
ENSG00000069122	ENSG00000144820	Chordata
ENSG00000071889	ENSG00000183844	Chordata
ENSG00000073803	ENSG00000139625	Chordata
ENSG00000074219	ENSG00000007866	Chordata
ENSG00000074276	ENSG00000148600	Chordata
ENSG00000074527	ENSG00000196878	Chordata
ENSG00000075568	ENSG00000121210	Chordata
ENSG00000078114	ENSG00000002834	Chordata
ENSG00000079432	ENSG00000114439	Chordata
ENSG00000084093	ENSG00000215421	Chordata
ENSG00000084112	ENSG00000141298	Chordata
ENSG00000084710	ENSG00000132294	Chordata
ENSG00000085377	ENSG00000138078	Chordata
ENSG00000085382	ENSG00000173064	Chordata
ENSG00000085733	ENSG00000180353	Chordata
ENSG00000086967	ENSG00000179057	Chordata
ENSG00000087076	ENSG00000164039	Chordata
