Ensembl Gene ID,Chicken Ensembl Gene ID,Homology Type
ENSMUSG00000004865,ENSGALG00000000890,ortholog_one2one
ENSMUSG00000006024,,
ENSMUSG00000090362,,
ENSMUSG00000015711,ENSGALG00000001989,ortholog_one2one
ENSMUSG00000057425,,
ENSMUSG00000020952,ENSGALG00000009916,ortholog_one2one
ENSMUSG00000033106,ENSGALG00000000804,ortholog_one2one
ENSMUSG00000029759,ENSGALG00000009689,ortholog_one2many
ENSMUSG00000039193,,
ENSMUSG00000034607,ENSGALG00000006919,ortholog_one2one
ENSMUSG00000014767,ENSGALG00000011171,ortholog_one2one
ENSMUSG00000008035,,
ENSMUSG00000052485,ENSGALG00000015020,ortholog_one2one
ENSMUSG00000033021,ENSGALG00000002417,ortholog_one2one
ENSMUSG00000067367,ENSGALG00000015000,ortholog_one2one
ENSMUSG00000035780,,
ENSMUSG00000020844,ENSGALG00000004793,ortholog_one2one
ENSMUSG00000078429,,
ENSMUSG00000060098,ENSGALG00000000800,ortholog_one2one
ENSMUSG00000024072,ENSGALG00000010547,ortholog_one2one
ENSMUSG00000006021,,
ENSMUSG00000028116,ENSGALG00000011991,ortholog_one2one
ENSMUSG00000024784,,
ENSMUSG00000040123,ENSGALG00000017139,ortholog_one2many
ENSMUSG00000022652,,
ENSMUSG00000037752,ENSGALG00000000739,ortholog_one2one
ENSMUSG00000031370,ENSGALG00000016552,ortholog_one2many
ENSMUSG00000032525,ENSGALG00000005282,ortholog_one2one
ENSMUSG00000072473,,
ENSMUSG00000030562,ENSGALG00000017235,ortholog_one2one
ENSMUSG00000022240,ENSGALG00000013001,ortholog_one2one
ENSMUSG00000029436,ENSGALG00000002461,ortholog_one2one
ENSMUSG00000095208,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000021919,ENSGALG00000002289,ortholog_one2one
ENSMUSG00000096121,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000028885,ENSGALG00000000737,ortholog_one2one
ENSMUSG00000024777,,
ENSMUSG00000058328,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000030775,ENSGALG00000015362,ortholog_one2one
ENSMUSG00000040464,ENSGALG00000009035,ortholog_one2one
ENSMUSG00000041685,,
ENSMUSG00000096097,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000057244,ENSGALG00000005490,ortholog_one2many
ENSMUSG00000039084,ENSGALG00000019761,ortholog_one2one
ENSMUSG00000054051,ENSGALG00000006254,ortholog_one2one
ENSMUSG00000087166,,
ENSMUSG00000025432,ENSGALG00000005763,ortholog_many2many
ENSMUSG00000030376,,
ENSMUSG00000033007,ENSGALG00000011250,ortholog_one2one
ENSMUSG00000028884,ENSGALG00000000734,ortholog_one2one
ENSMUSG00000067771,ENSGALG00000009709,ortholog_one2many
ENSMUSG00000051034,,
ENSMUSG00000020381,,
ENSMUSG00000020869,ENSGALG00000007673,ortholog_one2one
ENSMUSG00000037652,ENSGALG00000009372,ortholog_one2one
ENSMUSG00000074884,,
ENSMUSG00000021945,ENSGALG00000017139,ortholog_one2many
ENSMUSG00000020843,ENSGALG00000004383,ortholog_one2one
ENSMUSG00000035407,ENSGALG00000010953,ortholog_one2one
ENSMUSG00000032782,,
ENSMUSG00000013419,ENSGALG00000005287,ortholog_one2one
ENSMUSG00000004651,ENSGALG00000017237,ortholog_one2one
ENSMUSG00000034219,,
ENSMUSG00000041730,ENSGALG00000026017,ortholog_one2one
ENSMUSG00000003031,ENSGALG00000022980,ortholog_one2one
ENSMUSG00000073794,,
ENSMUSG00000039055,ENSGALG00000007676,ortholog_one2one
ENSMUSG00000071745,ENSGALG00000009709,ortholog_one2many
ENSMUSG00000074001,ENSGALG00000005292,ortholog_one2one
ENSMUSG00000096144,,
ENSMUSG00000014771,ENSGALG00000011169,ortholog_one2one
ENSMUSG00000037731,ENSGALG00000000731,ortholog_one2one
ENSMUSG00000015837,ENSGALG00000005906,ortholog_one2one
ENSMUSG00000090698,ENSGALG00000011784,ortholog_one2one
ENSMUSG00000031906,ENSGALG00000000780,ortholog_one2one
ENSMUSG00000009585,,
ENSMUSG00000048582,ENSGALG00000017137,ortholog_one2one
ENSMUSG00000032997,ENSGALG00000011246,ortholog_many2many
ENSMUSG00000094904,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000072479,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000095413,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000027245,ENSGALG00000013916,ortholog_one2one
ENSMUSG00000047604,,
ENSMUSG00000032523,ENSGALG00000005297,ortholog_one2one
ENSMUSG00000041420,,
ENSMUSG00000019785,ENSGALG00000014853,ortholog_one2one
ENSMUSG00000038712,ENSGALG00000028499,ortholog_one2one
ENSMUSG00000028882,ENSGALG00000000729,ortholog_one2one
ENSMUSG00000025531,ENSGALG00000006906,ortholog_one2many
ENSMUSG00000034211,ENSGALG00000002379,ortholog_one2one
ENSMUSG00000028560,ENSGALG00000010957,ortholog_one2one
ENSMUSG00000050315,ENSGALG00000011994,ortholog_one2one
ENSMUSG00000049583,ENSGALG00000017238,ortholog_one2one
ENSMUSG00000071540,ENSGALG00000027353,ortholog_one2one
ENSMUSG00000035049,ENSGALG00000007603,ortholog_one2one
ENSMUSG00000030204,ENSGALG00000011794,ortholog_one2one
ENSMUSG00000041707,,
ENSMUSG00000078127,,
ENSMUSG00000021303,ENSGALG00000010986,ortholog_one2one
ENSMUSG00000032667,ENSGALG00000009689,ortholog_one2many
ENSMUSG00000020953,ENSGALG00000009920,ortholog_one2one
ENSMUSG00000022650,,
ENSMUSG00000050666,ENSGALG00000006174,ortholog_one2one
ENSMUSG00000030560,ENSGALG00000017239,ortholog_one2one
ENSMUSG00000095655,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000039242,ENSGALG00000013952,ortholog_one2one
ENSMUSG00000061100,,
ENSMUSG00000024414,,
ENSMUSG00000031907,,
ENSMUSG00000046352,ENSGALG00000017136,ortholog_one2one
ENSMUSG00000095662,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000054069,,
ENSMUSG00000079235,ENSGALG00000005303,ortholog_one2one
ENSMUSG00000028879,ENSGALG00000000723,ortholog_one2one
ENSMUSG00000024773,,
ENSMUSG00000017914,,
ENSMUSG00000022651,,
ENSMUSG00000030559,ENSGALG00000028018,ortholog_one2one
ENSMUSG00000039168,ENSGALG00000013002,ortholog_one2one
ENSMUSG00000095810,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000033963,ENSGALG00000023035,ortholog_one2one
ENSMUSG00000090298,ENSGALG00000014950,ortholog_one2many
ENSMUSG00000029432,ENSGALG00000002388,ortholog_one2one
ENSMUSG00000020954,ENSGALG00000009930,ortholog_one2one
ENSMUSG00000033940,,
ENSMUSG00000061048,ENSGALG00000026291,ortholog_one2one
ENSMUSG00000069668,ENSGALG00000014950,ortholog_one2many
ENSMUSG00000026882,,
ENSMUSG00000027273,ENSGALG00000009003,ortholog_one2one
ENSMUSG00000048222,ENSGALG00000028295,ortholog_one2many
ENSMUSG00000015312,ENSGALG00000028143,ortholog_one2one
ENSMUSG00000023942,ENSGALG00000010182,ortholog_one2one
ENSMUSG00000038412,,
ENSMUSG00000004085,ENSGALG00000009344,ortholog_one2one
ENSMUSG00000039428,ENSGALG00000017241,ortholog_one2one
ENSMUSG00000031373,ENSGALG00000005855,ortholog_one2many
ENSMUSG00000060019,ENSGALG00000016172,ortholog_one2many
ENSMUSG00000033933,ENSGALG00000028009,ortholog_one2one
ENSMUSG00000039552,ENSGALG00000013281,ortholog_one2one
ENSMUSG00000020868,ENSGALG00000007702,ortholog_one2one
ENSMUSG00000089840,,
ENSMUSG00000017631,ENSGALG00000004364,ortholog_one2one
ENSMUSG00000036850,ENSGALG00000008746,ortholog_one2many
ENSMUSG00000044534,ENSGALG00000005305,ortholog_one2one
ENSMUSG00000040055,ENSGALG00000022720,ortholog_many2many
ENSMUSG00000048240,ENSGALG00000026377,ortholog_one2one
ENSMUSG00000032292,ENSGALG00000002093,ortholog_one2one
ENSMUSG00000028878,ENSGALG00000014065,ortholog_one2one
ENSMUSG00000039531,ENSGALG00000014940,ortholog_one2one
ENSMUSG00000050445,,
ENSMUSG00000073234,ENSGALG00000020836,ortholog_one2one
ENSMUSG00000051977,,
ENSMUSG00000000303,ENSGALG00000000608,ortholog_many2many
ENSMUSG00000034247,ENSGALG00000000201,ortholog_one2one
ENSMUSG00000064061,,
ENSMUSG00000055416,ENSGALG00000013876,ortholog_one2many
ENSMUSG00000043773,,
ENSMUSG00000036620,ENSGALG00000005924,ortholog_one2one
ENSMUSG00000026211,ENSGALG00000011242,ortholog_one2one
ENSMUSG00000079421,,
ENSMUSG00000049791,ENSGALG00000017242,ortholog_one2one
ENSMUSG00000038233,ENSGALG00000011521,ortholog_one2one
ENSMUSG00000020955,ENSGALG00000009936,ortholog_one2one
ENSMUSG00000022237,ENSGALG00000027521,ortholog_one2one
ENSMUSG00000039405,ENSGALG00000017244,ortholog_one2one
ENSMUSG00000092071,,
ENSMUSG00000043670,ENSGALG00000026955,ortholog_one2one
ENSMUSG00000040749,ENSGALG00000003916,ortholog_one2many
ENSMUSG00000029446,ENSGALG00000002397,ortholog_one2one
ENSMUSG00000066235,ENSGALG00000011518,ortholog_one2one
ENSMUSG00000022236,ENSGALG00000013006,ortholog_one2one
ENSMUSG00000030621,ENSGALG00000017246,ortholog_one2one
ENSMUSG00000079566,ENSGALG00000014916,ortholog_many2many
ENSMUSG00000079566,ENSGALG00000029162,ortholog_many2many
ENSMUSG00000039234,ENSGALG00000011998,ortholog_one2one
ENSMUSG00000040473,ENSGALG00000009026,ortholog_one2one
ENSMUSG00000046822,ENSGALG00000020582,ortholog_one2one
ENSMUSG00000028874,ENSGALG00000004785,ortholog_one2one
ENSMUSG00000000326,ENSGALG00000002024,ortholog_one2one
ENSMUSG00000073125,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000095445,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000042607,ENSGALG00000009691,ortholog_one2one
ENSMUSG00000069038,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000020377,ENSGALG00000021275,ortholog_one2one
ENSMUSG00000019577,ENSGALG00000009700,ortholog_one2one
ENSMUSG00000039391,ENSGALG00000027130,ortholog_one2many
ENSMUSG00000039391,ENSGALG00000022234,ortholog_one2many
ENSMUSG00000039391,ENSGALG00000026461,ortholog_one2many
ENSMUSG00000039391,ENSGALG00000015555,ortholog_one2many
ENSMUSG00000051703,,
ENSMUSG00000006019,,
ENSMUSG00000036833,ENSGALG00000008736,ortholog_one2one
ENSMUSG00000039834,ENSGALG00000006902,ortholog_one2one
ENSMUSG00000025592,ENSGALG00000006886,ortholog_one2one
ENSMUSG00000050567,ENSGALG00000005929,ortholog_one2one
ENSMUSG00000067768,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000036196,ENSGALG00000000844,ortholog_one2one
ENSMUSG00000032968,ENSGALG00000011234,ortholog_one2one
ENSMUSG00000051506,ENSGALG00000006165,ortholog_one2one
ENSMUSG00000035247,ENSGALG00000009946,ortholog_one2one
ENSMUSG00000038145,ENSGALG00000011517,ortholog_one2one
ENSMUSG00000062797,ENSGALG00000001823,ortholog_one2one
ENSMUSG00000028114,ENSGALG00000012000,ortholog_one2one
ENSMUSG00000035778,,
ENSMUSG00000074361,,
ENSMUSG00000021947,ENSGALG00000017135,ortholog_one2one
ENSMUSG00000032289,ENSGALG00000004087,ortholog_one2one
ENSMUSG00000078317,ENSGALG00000027899,ortholog_one2one
ENSMUSG00000039100,ENSGALG00000013021,ortholog_one2one
ENSMUSG00000049130,ENSGALG00000013334,ortholog_one2one
ENSMUSG00000067365,ENSGALG00000014992,ortholog_one2one
ENSMUSG00000037692,,
ENSMUSG00000030619,ENSGALG00000014060,ortholog_one2one
ENSMUSG00000091811,,
ENSMUSG00000037949,ENSGALG00000011513,ortholog_one2one
ENSMUSG00000040040,ENSGALG00000017134,ortholog_one2one
ENSMUSG00000031362,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000028556,ENSGALG00000010967,ortholog_one2one
ENSMUSG00000053411,ENSGALG00000023146,ortholog_one2one
ENSMUSG00000056008,,
ENSMUSG00000024073,ENSGALG00000010541,ortholog_one2one
ENSMUSG00000051596,ENSGALG00000014987,ortholog_one2one
ENSMUSG00000020870,ENSGALG00000024332,ortholog_one2many
ENSMUSG00000097585,,
ENSMUSG00000039358,ENSGALG00000014975,ortholog_one2one
ENSMUSG00000058147,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000029447,ENSGALG00000002448,ortholog_one2many
ENSMUSG00000075704,ENSGALG00000001988,ortholog_one2one
ENSMUSG00000075610,,
ENSMUSG00000044243,,
ENSMUSG00000026213,ENSGALG00000011232,ortholog_one2one
ENSMUSG00000028868,ENSGALG00000014012,ortholog_one2one
ENSMUSG00000039361,ENSGALG00000013256,ortholog_one2one
ENSMUSG00000032540,ENSGALG00000011510,ortholog_one2one
ENSMUSG00000067764,ENSGALG00000012766,ortholog_one2many
ENSMUSG00000009470,ENSGALG00000015014,ortholog_one2one
ENSMUSG00000060477,ENSGALG00000008407,ortholog_one2one
ENSMUSG00000029757,ENSGALG00000009722,ortholog_one2one
ENSMUSG00000025538,ENSGALG00000002463,ortholog_one2one
ENSMUSG00000041375,,
ENSMUSG00000046275,ENSGALG00000004331,ortholog_one2one
ENSMUSG00000022235,ENSGALG00000013033,ortholog_one2many
ENSMUSG00000022235,ENSGALG00000027026,ortholog_one2many
ENSMUSG00000078632,ENSGALG00000000239,ortholog_one2many
ENSMUSG00000040363,ENSGALG00000016245,ortholog_one2one
ENSMUSG00000096192,,
ENSMUSG00000010392,ENSGALG00000004326,ortholog_one2one
ENSMUSG00000015401,ENSGALG00000029168,ortholog_one2one
ENSMUSG00000049649,,
ENSMUSG00000005107,ENSGALG00000014971,ortholog_one2one
ENSMUSG00000028865,,
ENSMUSG00000039233,ENSGALG00000013950,ortholog_one2one
ENSMUSG00000025537,ENSGALG00000002485,ortholog_one2one
ENSMUSG00000053436,ENSGALG00000019759,ortholog_one2one
ENSMUSG00000068479,ENSGALG00000028295,ortholog_one2many
ENSMUSG00000094985,ENSGALG00000028090,ortholog_one2one
ENSMUSG00000031365,,
ENSMUSG00000002083,,
ENSMUSG00000001506,ENSGALG00000008449,ortholog_many2many
ENSMUSG00000020368,ENSGALG00000005945,ortholog_one2one
ENSMUSG00000028862,ENSGALG00000028785,ortholog_one2one
ENSMUSG00000034239,ENSGALG00000000239,ortholog_one2many
ENSMUSG00000004937,ENSGALG00000014067,ortholog_one2one
ENSMUSG00000052833,,
ENSMUSG00000090666,,
ENSMUSG00000046603,ENSGALG00000011498,ortholog_one2one
ENSMUSG00000040521,,
ENSMUSG00000031374,ENSGALG00000027267,ortholog_many2many
ENSMUSG00000031374,ENSGALG00000022295,ortholog_many2many
ENSMUSG00000031374,ENSGALG00000010880,ortholog_many2many
ENSMUSG00000031374,ENSGALG00000026664,ortholog_many2many
ENSMUSG00000031374,ENSGALG00000022304,ortholog_many2many
ENSMUSG00000031374,ENSGALG00000000915,ortholog_many2many
ENSMUSG00000041949,ENSGALG00000026544,ortholog_one2many
ENSMUSG00000041949,ENSGALG00000000624,ortholog_one2many
ENSMUSG00000019782,ENSGALG00000014953,ortholog_one2one
ENSMUSG00000030617,ENSGALG00000013247,ortholog_one2one
ENSMUSG00000011752,ENSGALG00000007606,ortholog_one2one
ENSMUSG00000017737,ENSGALG00000006992,ortholog_one2one
ENSMUSG00000031372,,
ENSMUSG00000027242,,
ENSMUSG00000028940,ENSGALG00000002055,ortholog_many2many
ENSMUSG00000034321,ENSGALG00000020746,ortholog_one2one
ENSMUSG00000004929,ENSGALG00000029167,ortholog_one2one
ENSMUSG00000027978,ENSGALG00000012004,ortholog_one2one
ENSMUSG00000024772,,
ENSMUSG00000046733,ENSGALG00000011796,ortholog_one2many
ENSMUSG00000090077,,
ENSMUSG00000031371,,
ENSMUSG00000080115,,
ENSMUSG00000059273,,
ENSMUSG00000025157,ENSGALG00000007592,ortholog_one2one
ENSMUSG00000047036,,
ENSMUSG00000095920,ENSGALG00000000456,ortholog_one2many
ENSMUSG00000031910,ENSGALG00000000630,ortholog_one2one
ENSMUSG00000015405,ENSGALG00000016554,ortholog_one2one
ENSMUSG00000019158,,
ENSMUSG00000006576,ENSGALG00000011224,ortholog_one2one
ENSMUSG00000027274,ENSGALG00000009013,ortholog_one2one
ENSMUSG00000063488,ENSGALG00000012958,ortholog_one2many
ENSMUSG00000028937,ENSGALG00000000652,ortholog_one2one
ENSMUSG00000005103,ENSGALG00000014957,ortholog_one2one
ENSMUSG00000061906,,
ENSMUSG00000028860,ENSGALG00000008326,ortholog_many2many
ENSMUSG00000001988,,
ENSMUSG00000024769,,
ENSMUSG00000030205,ENSGALG00000011796,ortholog_one2many
ENSMUSG00000046691,ENSGALG00000000632,ortholog_one2one
ENSMUSG00000057895,,
ENSMUSG00000020841,ENSGALG00000004295,ortholog_one2one
ENSMUSG00000029268,,
ENSMUSG00000071340,ENSGALG00000028539,ortholog_one2one
ENSMUSG00000042770,ENSGALG00000011798,ortholog_one2one
ENSMUSG00000030616,ENSGALG00000014079,ortholog_one2one
ENSMUSG00000039508,ENSGALG00000014955,ortholog_one2one
ENSMUSG00000032551,ENSGALG00000011903,ortholog_one2one
ENSMUSG00000049872,ENSGALG00000014961,ortholog_one2one
ENSMUSG00000020945,,
ENSMUSG00000027977,ENSGALG00000012010,ortholog_one2one
ENSMUSG00000046031,ENSGALG00000014962,ortholog_one2one
ENSMUSG00000017740,ENSGALG00000006930,ortholog_one2one
ENSMUSG00000025597,ENSGALG00000006877,ortholog_one2one
ENSMUSG00000041438,ENSGALG00000000638,ortholog_one2one
ENSMUSG00000039497,ENSGALG00000014963,ortholog_one2one
ENSMUSG00000028857,ENSGALG00000000955,ortholog_one2one
ENSMUSG00000023852,ENSGALG00000014642,ortholog_one2many
ENSMUSG00000023852,ENSGALG00000027895,ortholog_one2many
ENSMUSG00000050087,,
ENSMUSG00000030207,ENSGALG00000011800,ortholog_one2one
ENSMUSG00000047514,,
ENSMUSG00000027583,ENSGALG00000006062,ortholog_one2one
ENSMUSG00000044362,ENSGALG00000014070,ortholog_one2one
ENSMUSG00000041308,ENSGALG00000027482,ortholog_one2one
ENSMUSG00000035181,ENSGALG00000009972,ortholog_one2one
ENSMUSG00000036768,ENSGALG00000011901,ortholog_one2one
ENSMUSG00000058230,ENSGALG00000011693,ortholog_one2one
ENSMUSG00000047766,ENSGALG00000004059,ortholog_one2one
ENSMUSG00000051451,,
ENSMUSG00000031375,,
ENSMUSG00000006732,,
ENSMUSG00000026235,ENSGALG00000005256,ortholog_one2one
ENSMUSG00000037643,ENSGALG00000009364,ortholog_one2one
ENSMUSG00000078795,,
ENSMUSG00000029269,ENSGALG00000023120,ortholog_one2many
ENSMUSG00000029269,ENSGALG00000023122,ortholog_one2many
ENSMUSG00000031913,ENSGALG00000023447,ortholog_one2one
ENSMUSG00000030615,ENSGALG00000014066,ortholog_one2many
ENSMUSG00000022234,ENSGALG00000013041,ortholog_one2one
ENSMUSG00000066233,,
ENSMUSG00000007209,,
ENSMUSG00000007850,ENSGALG00000005955,ortholog_one2many
ENSMUSG00000037622,ENSGALG00000000943,ortholog_one2one
ENSMUSG00000030614,ENSGALG00000014066,ortholog_one2many
ENSMUSG00000008036,ENSGALG00000000439,ortholog_one2one
ENSMUSG00000055882,,
ENSMUSG00000046215,ENSGALG00000024062,ortholog_one2one
ENSMUSG00000027281,ENSGALG00000009016,ortholog_one2one
ENSMUSG00000078931,,
ENSMUSG00000055612,ENSGALG00000010829,ortholog_one2one
ENSMUSG00000029273,,
ENSMUSG00000020946,ENSGALG00000001107,ortholog_one2one
ENSMUSG00000025787,ENSGALG00000011888,ortholog_one2one
ENSMUSG00000050435,,
ENSMUSG00000020839,ENSGALG00000004262,ortholog_one2one
ENSMUSG00000047079,,
ENSMUSG00000031916,ENSGALG00000000641,ortholog_one2one
ENSMUSG00000000489,ENSGALG00000012178,ortholog_one2one
ENSMUSG00000072995,,
ENSMUSG00000060036,ENSGALG00000012172,ortholog_one2one
ENSMUSG00000001918,,
ENSMUSG00000025159,ENSGALG00000007572,ortholog_one2one
ENSMUSG00000031917,ENSGALG00000000650,ortholog_one2one
ENSMUSG00000070493,ENSGALG00000002495,ortholog_one2one
ENSMUSG00000039065,ENSGALG00000013043,ortholog_one2one
ENSMUSG00000039480,ENSGALG00000014964,ortholog_one2one
ENSMUSG00000031919,ENSGALG00000000654,ortholog_one2one
ENSMUSG00000004872,ENSGALG00000005246,ortholog_one2one
ENSMUSG00000006724,ENSGALG00000011532,ortholog_many2many
ENSMUSG00000022415,ENSGALG00000027665,ortholog_one2one
ENSMUSG00000082482,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000067441,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000028854,ENSGALG00000000921,ortholog_one2one
ENSMUSG00000063242,,
ENSMUSG00000048920,,
ENSMUSG00000015653,ENSGALG00000009017,ortholog_one2one
ENSMUSG00000061283,,
ENSMUSG00000052572,ENSGALG00000017254,ortholog_one2one
ENSMUSG00000026883,ENSGALG00000001419,ortholog_one2one
ENSMUSG00000034173,,
ENSMUSG00000000884,ENSGALG00000001925,ortholog_one2one
ENSMUSG00000000827,ENSGALG00000004683,ortholog_one2many
ENSMUSG00000018486,ENSGALG00000001097,ortholog_one2one
ENSMUSG00000034732,,
ENSMUSG00000015112,ENSGALG00000009728,ortholog_one2one
ENSMUSG00000095789,,
ENSMUSG00000032908,ENSGALG00000005245,ortholog_one2one
ENSMUSG00000025786,ENSGALG00000011887,ortholog_one2one
ENSMUSG00000031921,ENSGALG00000000657,ortholog_one2one
ENSMUSG00000045267,ENSGALG00000010334,ortholog_one2many
ENSMUSG00000027238,ENSGALG00000008215,ortholog_one2one
ENSMUSG00000050222,,
ENSMUSG00000000125,ENSGALG00000001079,ortholog_one2one
ENSMUSG00000042804,,
ENSMUSG00000066735,ENSGALG00000002501,ortholog_one2one
ENSMUSG00000022231,ENSGALG00000013051,ortholog_one2one
ENSMUSG00000021302,ENSGALG00000002604,ortholog_one2one
ENSMUSG00000020956,ENSGALG00000009978,ortholog_one2one
ENSMUSG00000086965,,
ENSMUSG00000027276,ENSGALG00000009020,ortholog_one2one
ENSMUSG00000009097,,
ENSMUSG00000022414,ENSGALG00000012150,ortholog_one2one
ENSMUSG00000046694,ENSGALG00000024346,ortholog_one2one
ENSMUSG00000026245,ENSGALG00000005236,ortholog_one2one
ENSMUSG00000056596,,
ENSMUSG00000028553,ENSGALG00000010978,ortholog_one2one
ENSMUSG00000040502,,
ENSMUSG00000020375,ENSGALG00000005989,ortholog_one2one
ENSMUSG00000025785,ENSGALG00000011886,ortholog_one2one
ENSMUSG00000030613,ENSGALG00000017251,ortholog_one2one
ENSMUSG00000029272,ENSGALG00000011812,ortholog_one2one
ENSMUSG00000044528,ENSGALG00000015629,ortholog_one2many
ENSMUSG00000025534,ENSGALG00000002542,ortholog_one2one
ENSMUSG00000040399,,
ENSMUSG00000021951,ENSGALG00000017133,ortholog_one2one
ENSMUSG00000027973,ENSGALG00000017150,ortholog_many2many
ENSMUSG00000031924,ENSGALG00000000660,ortholog_one2one
ENSMUSG00000034187,ENSGALG00000001055,ortholog_one2one
ENSMUSG00000037600,ENSGALG00000000902,ortholog_one2one
ENSMUSG00000070702,,
ENSMUSG00000090486,,
ENSMUSG00000057657,,
ENSMUSG00000025784,ENSGALG00000011883,ortholog_one2one
ENSMUSG00000050761,ENSGALG00000021529,ortholog_one2one
ENSMUSG00000056952,,
ENSMUSG00000034755,ENSGALG00000006851,ortholog_one2one
ENSMUSG00000090282,,
ENSMUSG00000072214,ENSGALG00000001688,ortholog_one2one
ENSMUSG00000049299,,
ENSMUSG00000083616,ENSGALG00000015609,ortholog_one2many
ENSMUSG00000006728,ENSGALG00000027196,ortholog_many2many
ENSMUSG00000041343,ENSGALG00000017250,ortholog_one2one
ENSMUSG00000030374,,
ENSMUSG00000028851,ENSGALG00000000895,ortholog_one2one
ENSMUSG00000055733,ENSGALG00000010238,ortholog_one2many
ENSMUSG00000015702,,
ENSMUSG00000094864,,
ENSMUSG00000035498,ENSGALG00000011882,ortholog_one2one
ENSMUSG00000021952,ENSGALG00000017132,ortholog_one2one
ENSMUSG00000041673,ENSGALG00000006168,ortholog_one2one
ENSMUSG00000012187,ENSGALG00000005217,ortholog_one2one
ENSMUSG00000018470,,
ENSMUSG00000000826,ENSGALG00000006046,ortholog_one2one
ENSMUSG00000079450,,
ENSMUSG00000037583,ENSGALG00000000887,ortholog_one2one
ENSMUSG00000035148,,
ENSMUSG00000064177,ENSGALG00000008411,ortholog_one2one
ENSMUSG00000039219,ENSGALG00000014327,ortholog_one2one
ENSMUSG00000035041,ENSGALG00000001252,ortholog_one2one
ENSMUSG00000022261,,
ENSMUSG00000042428,ENSGALG00000012146,ortholog_one2one
ENSMUSG00000054871,,
ENSMUSG00000039174,,
ENSMUSG00000030298,ENSGALG00000008419,ortholog_one2one
ENSMUSG00000028850,ENSGALG00000000881,ortholog_one2one
ENSMUSG00000035142,ENSGALG00000009983,ortholog_one2one
ENSMUSG00000074414,,
ENSMUSG00000063157,,
ENSMUSG00000041328,ENSGALG00000017249,ortholog_one2one
ENSMUSG00000028848,ENSGALG00000027909,ortholog_one2one
ENSMUSG00000035202,ENSGALG00000011877,ortholog_one2one
ENSMUSG00000063506,ENSGALG00000006137,ortholog_one2one
ENSMUSG00000022412,ENSGALG00000012144,ortholog_one2one
ENSMUSG00000030643,ENSGALG00000017248,ortholog_one2one
ENSMUSG00000027971,ENSGALG00000012015,ortholog_one2one
ENSMUSG00000047281,ENSGALG00000028115,ortholog_one2one
ENSMUSG00000015714,ENSGALG00000025781,ortholog_one2many
ENSMUSG00000015714,ENSGALG00000029052,ortholog_one2many
ENSMUSG00000001508,ENSGALG00000028752,ortholog_one2one
ENSMUSG00000033031,ENSGALG00000015360,ortholog_one2one
ENSMUSG00000042406,ENSGALG00000012135,ortholog_one2one
ENSMUSG00000030206,ENSGALG00000011802,ortholog_one2one
ENSMUSG00000003847,ENSGALG00000000671,ortholog_one2one
ENSMUSG00000051518,ENSGALG00000012132,ortholog_one2one
ENSMUSG00000024947,,
ENSMUSG00000037553,ENSGALG00000000869,ortholog_one2one
ENSMUSG00000028946,,
ENSMUSG00000030641,ENSGALG00000000071,ortholog_one2one
ENSMUSG00000025239,ENSGALG00000011848,ortholog_one2one
ENSMUSG00000032883,ENSGALG00000005206,ortholog_one2one
ENSMUSG00000061119,ENSGALG00000017247,ortholog_one2one
ENSMUSG00000039662,ENSGALG00000024053,ortholog_one2one
ENSMUSG00000025533,ENSGALG00000002558,ortholog_one2many
ENSMUSG00000025533,ENSGALG00000002576,ortholog_one2many
ENSMUSG00000039007,ENSGALG00000022789,ortholog_one2one
ENSMUSG00000054061,,
ENSMUSG00000055099,,
ENSMUSG00000025240,ENSGALG00000011846,ortholog_one2one
ENSMUSG00000027109,ENSGALG00000009327,ortholog_one2one
ENSMUSG00000015652,ENSGALG00000009006,ortholog_one2one
ENSMUSG00000089917,ENSGALG00000006040,ortholog_one2one
ENSMUSG00000091821,,
ENSMUSG00000043257,ENSGALG00000000324,ortholog_one2one
ENSMUSG00000095034,,
ENSMUSG00000094999,,
ENSMUSG00000041378,ENSGALG00000001621,ortholog_one2one
ENSMUSG00000095474,,
ENSMUSG00000092094,ENSGALG00000009004,ortholog_one2one
ENSMUSG00000028550,ENSGALG00000010985,ortholog_one2one
ENSMUSG00000041187,,
ENSMUSG00000095108,,
ENSMUSG00000022416,ENSGALG00000012122,ortholog_one2one
