Ensembl.Gene.ID	brain_GSM752588	brain_GSM752590	cerebellum_GSM752592	cerebellum_GSM752594	heart_GSM752596	heart_GSM752598	adult mammalian kidney_GSM752601	adult mammalian kidney_GSM752603	liver_GSM752606	liver_GSM752608	testis_GSM752611	testis_GSM752613
ENSMODG00000019542	1.32594	1.44838	0.91119	0.90209	0.05756	0.14785	1.30591	2.28756	0.14247	0.26282	5.79825	4.75688
ENSMODG00000019543	2.33933	3.25795	4.84904	4.3383	0	0.05596	0.16826	0	0	0.79566	0.24216	0
ENSMODG00000019544	0.80896	0.79184	1.26775	1.06603	1.4029	0.98112	4.2526	1.19721	0.95438	1.0473	2.3716	2.10866
ENSMODG00000019545	0.05994	0	0	0	0	0	0	0	0	0	2.18105	2.64066
ENSMODG00000019546	0	0	0	0	0.24153	0.07761	0	0	0	0	0	0.27836
ENSMODG00000019547	24.46542	28.60331	37.10292	36.38437	0.55426	0.38166	0.22958	0.23775	0.39244	0.60294	0.33041	0.22817
ENSMODG00000019548	4.78826	5.58234	7.50932	6.07461	11.15425	9.64114	6.46265	9.37813	6.40174	7.08926	29.3317	36.7745
ENSMODG00000019549	10.09793	9.96219	7.66733	8.62252	1.03838	0.98508	3.43981	2.41194	0.14702	1.43075	1.58149	1.75268
ENSMODG00000019552	0.20348	0	0.26906	0.12922	0.70047	1.03539	0.13532	1.05137	0.13883	0	115.13535	122.49321
ENSMODG00000019554	854.86038	969.41393	278.6283	308.18076	463.06086	375.43491	206.40856	189.9774	101.96449	183.22417	78.14838	82.66169
ENSMODG00000019555	0.03742	0	0	0.0634	0.03435	0.01104	119.36921	104.35884	0	0	0.62071	0.57395
ENSMODG00000019556	2.54257	1.59406	0.37734	0.3626	0.46444	0.64294	1.20835	2.30606	0.21253	0.43538	3.72643	3.02725
ENSMODG00000019558	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019559	39.01121	54.85184	45.16133	49.08397	27.73325	31.11286	31.34234	35.90595	23.31289	25.07234	26.38772	39.49565
ENSMODG00000019560	34.40187	30.17812	4.77853	3.48267	2.99148	3.387	1.32378	1.88842	16.90699	15.62805	44.98394	40.36799
ENSMODG00000019562	0.20081	0.08851	0.29513	0.11337	0.0615	0.05924	0.05942	0	0	0.37446	6.15364	4.92406
ENSMODG00000019563	0	0	0	0	0	0	0	0	0.26908	0.41341	1.51019	2.19074
ENSMODG00000019564	8.69829	7.27302	12.32827	12.47335	5.05355	3.84156	5.58499	5.47553	1.73783	1.68379	3.40404	3.52275
ENSMODG00000019566	20.1681	7.87917	13.07792	6.16027	0	0	0.12898	0	0	0	0	0.07694
ENSMODG00000019567	2.07653	2.28362	2.29377	1.65718	0.50562	0.3418	0.57282	0.68038	0.65684	0.95603	35.59639	30.10101
ENSMODG00000019568	0.16258	0.32213	0.17199	0.20653	0	0.00721	0.08654	0.16808	0.04433	0	4.73226	4.00026
ENSMODG00000019569	9.1081	4.69708	12.71972	7.08571	22.52603	17.39699	10.20288	6.72372	0.19031	0.97461	16.10775	17.41013
ENSMODG00000019571	0.39548	0.37328	0.07466	0.11966	0	0.01669	0.15039	0.11671	0.07708	0	0.18034	0.22424
ENSMODG00000019572	9.0255	13.11238	2.75408	4.15149	0.25307	0.09038	2.88017	1.77269	0.19511	0.21409	0.66483	0.74559
ENSMODG00000019573	10.94355	6.64932	7.53463	6.293	2.86009	1.93237	13.95982	11.3376	18.39342	15.19087	139.20749	149.04498
ENSMODG00000019574	8.40055	10.40208	5.09217	4.53805	5.98741	14.16879	17.19109	26.70396	14.96624	13.41861	30.03428	21.69267
ENSMODG00000019575	226.6688	274.39892	93.70032	77.33792	132.34042	122.03955	98.64534	106.48401	32.78993	21.34927	133.66426	173.00573
ENSMODG00000019577	0.23628	0.93659	0.15625	0.05009	0	0.05229	1.62444	1.13955	0	0	0.52789	0.93771
ENSMODG00000019578	1.50562	2.05792	1.60191	1.80322	0.38131	0.87304	5.71106	4.65029	11.29313	10.59924	1.72336	1.18138
ENSMODG00000019579	0.02671	0	0	0	0.04904	0.07091	4.88041	5.4466	0.07292	0	0.1023	0.01413
ENSMODG00000019580	0.69118	0.46782	0.13371	0.17132	0.09284	0.07462	0.0897	0.13934	0.18407	0.2828	0.1291	0.21412
ENSMODG00000019581	1.63844	1.49442	0.91093	0.33127	9.83304	19.30858	0.26012	0.05767	0	0	0.85575	0.66502
ENSMODG00000019582	0.03047	0	0.08058	0	0	0.18889	0.1623	0	0	0	0.58387	0.29038
ENSMODG00000019583	0.15068	0.11946	0	0.07659	0.49788	0.26667	1.60379	0.87188	23.61213	30.58925	0.92322	0.861
ENSMODG00000019584	0.56916	0.66352	1.12888	1.04232	3.04301	1.29638	2.58395	2.14526	9.36992	4.10812	32.73137	23.75802
ENSMODG00000019585	3.31121	4.8573	2.10302	1.98773	0.21544	0.32305	3.6082	3.12578	0.07123	0.05472	0.7489	0.45529
ENSMODG00000019586	4.56445	7.99447	2.2458	4.18138	1.46178	11.32061	6.21495	11.84833	4.49245	4.00767	7.72474	6.06659
ENSMODG00000019587	5.33257	3.70445	10.39535	10.26869	13.62726	11.84752	15.0696	14.99951	8.18065	9.80118	13.89698	11.43287
ENSMODG00000019588	3.34092	2.20719	2.20891	1.65089	0.89466	1.27308	0.49401	1.72644	1.14027	1.16793	1.24415	0.29468
ENSMODG00000019589	9.94058	13.08748	10.84434	12.90189	9.87591	17.0615	16.91234	23.70276	11.00208	11.09533	4.35133	6.81959
ENSMODG00000019590	2.66778	4.55668	4.18728	4.79552	0.53761	1.28614	0.8081	0.89668	0.53296	1.18291	0.83077	1.79047
ENSMODG00000019591	4.12517	5.36116	4.41152	4.01005	6.64317	8.02007	3.41954	5.68455	3.32358	5.01183	2.07219	3.04176
ENSMODG00000019592	1.71819	1.77428	2.07469	1.87134	0.01324	0.00851	2.84343	3.97916	0.23658	0.22208	0.1291	0.05351
ENSMODG00000019593	9.95863	9.08844	20.88576	16.71521	0.51034	0.15716	1.35596	1.05315	0.04212	0	0.62089	0.47796
ENSMODG00000019594	3.36572	2.4044	3.24738	3.64697	3.97282	1.61049	6.22091	4.03663	3.37298	2.26516	12.06951	10.09912
ENSMODG00000019596	32.12018	34.00241	51.29524	55.71052	30.71386	30.57868	81.04319	58.11783	78.07198	108.95337	94.18504	103.87409
ENSMODG00000019598	0	0	0	0	0	0	0	0	0	0	0.34153	0.14156
ENSMODG00000019600	0.00928	0.0368	2.60664	1.79596	1.7159	0.502	4.00895	3.65186	0	0.03894	7.90636	4.97463
ENSMODG00000019602	0.02714	0	0	0	0	0	0	0	1.55676	0.56939	0.51987	0.6465
ENSMODG00000019604	8.06205	7.75537	36.40036	33.02137	0.54745	0.80259	1.73568	1.74593	0.08475	0.26063	2.52167	3.49055
ENSMODG00000019605	14.45533	11.69515	7.8951	7.32055	0.81743	1.29789	1.48684	1.94864	0.66737	0.80565	9.76264	10.55947
ENSMODG00000019606	7.36902	7.66838	4.46515	4.29075	5.32825	4.54505	2.7147	2.47197	25.64257	26.04335	7.40965	8.73893
ENSMODG00000019607	38.43085	57.59933	241.19463	258.25545	1.84309	0.93068	5.59728	1.5808	2.6102	1.60411	8.05552	4.09768
ENSMODG00000019608	10.69984	11.11957	31.15874	27.39563	9.27143	4.18517	9.06535	6.12974	2.29783	1.6812	9.36294	7.6979
ENSMODG00000019611	4.52932	9.65515	7.55968	11.91982	17.07676	21.53977	76.02078	23.46777	73.87166	96.09937	46.33842	27.16377
ENSMODG00000019612	10.97478	9.90274	9.08806	7.79047	3.4554	6.33382	4.12273	6.31396	3.63399	3.02048	12.70243	13.97627
ENSMODG00000019614	0.0348	0.20683	0.04596	0.02214	0.16771	0.0924	1.89837	2.62509	1.06878	1.16773	0.39989	0.16575
ENSMODG00000019618	87.98612	82.44139	48.07444	56.36509	0.2237	0.3595	0.16218	0.33576	0.05551	0.08528	2.10045	1.87013
ENSMODG00000019619	1.42782	0.32346	0.32371	0	0	0	0	0	0	0	0	0
ENSMODG00000019621	3.98278	3.10113	4.13792	4.44622	0.43101	0.76792	0.30282	0.99961	0.11647	0.05971	7.57285	8.89696
ENSMODG00000019624	0.04394	0	0.05804	0.05578	0.06045	0.58332	0.17535	0.09073	0	0.09207	2.60846	2.89483
ENSMODG00000019625	26.89259	25.13777	32.23448	31.05929	0.04537	0.16058	0	0.0681	0.15768	0.17295	0.66338	0.51061
ENSMODG00000019628	0.07679	0	0	0.58547	0	0.06796	0	0	0	0.32214	0	0
ENSMODG00000019629	6.99348	5.75765	4.71898	3.78683	2.7763	5.3251	3.24913	4.76248	1.09412	1.07686	67.52852	66.52446
ENSMODG00000019630	22.94233	19.07497	20.28054	17.77194	0.98829	1.23907	12.93785	12.04081	8.7019	5.60738	7.9762	7.44962
ENSMODG00000019631	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019633	12.03869	16.17747	11.0191	11.26128	8.48927	9.60436	8.36191	11.08312	3.24038	2.7938	3.00853	3.26661
ENSMODG00000019635	5.33747	4.78634	4.44299	3.66899	0.65064	1.23132	2.93415	3.65344	2.198	2.38579	2.68104	1.8891
ENSMODG00000019636	0.54583	0.65257	0.4583	0.30828	1.04992	1.57194	1.38345	1.86244	2.01081	1.99894	0.16594	0.23384
ENSMODG00000019637	0.31169	0.44933	0.58068	0.54009	0.48778	0.40749	0.09427	0.17575	0.21279	0.47552	0.19	0.37109
ENSMODG00000019638	3.13463	4.09772	2.35168	2.34464	1.43896	2.94151	1.95247	3.95181	1.21397	1.35227	5.19414	6.49384
ENSMODG00000019639	0.04613	0	0.08134	0.03908	0.12706	0.16327	0	0.31766	0.2098	0.25803	0.70659	0.82971
ENSMODG00000019640	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019641	0	0.03246	0.04331	0	0	0.07964	0.02179	0	150.59218	195.23664	1.44108	2.98659
ENSMODG00000019642	0.65471	0.68163	1.52158	1.00832	0.14568	0.47411	0.17599	0.3828	0.09034	0.11104	0.05069	0.09447
ENSMODG00000019643	2.46478	2.61029	1.37666	0.84474	1.00192	1.58193	1.20176	2.67055	0.90759	1.21027	37.32923	44.67451
ENSMODG00000019644	49.81703	83.65652	81.8826	88.03913	17.23541	9.95463	20.68144	13.69581	25.23857	30.19741	6.26615	5.12949
ENSMODG00000019645	0.54997	0.50764	0.25899	0.49787	0.04157	0.02667	0	0.09349	0.02054	0.03155	2.45274	1.94957
ENSMODG00000019646	2.95667	2.2723	4.06918	4.67707	6.14909	3.71153	35.56948	15.34097	69.93748	67.71056	2.88891	2.44264
ENSMODG00000019647	8.02687	6.66838	7.37259	6.90145	5.82482	7.99741	6.45974	5.16614	1.90292	2.92362	2.85354	5.1124
ENSMODG00000019648	5.96252	7.81764	46.57814	71.1014	4.42139	2.8821	6.71352	3.98172	35.69077	35.59449	2.81069	1.67468
ENSMODG00000019649	77.17619	54.97962	65.184	63.11434	17.68125	18.62081	53.87302	44.55409	25.97236	22.01572	23.87024	20.23384
ENSMODG00000019651	62.87519	30.05885	44.89074	30.9492	14.86915	9.28931	11.89497	9.44623	8.6386	5.58282	48.85645	52.06042
ENSMODG00000019652	48.34846	55.3361	39.38597	38.87821	242.34055	144.70992	57.71166	54.35832	1900.21507	1701.35679	31.53006	23.27251
ENSMODG00000019654	4.70347	4.35777	2.78103	2.38094	6.92482	7.66559	27.1721	22.05248	69.56284	43.23138	13.58445	14.69094
ENSMODG00000019655	7.66138	7.70819	11.77277	14.52822	10.0667	6.42812	16.21181	16.65942	6.65301	10.02506	11.48637	13.50162
ENSMODG00000019656	15.18383	9.78404	14.24244	10.45465	5.15018	6.91773	11.04784	7.88491	5.71838	5.64792	9.02414	7.71822
ENSMODG00000019659	66.29991	52.29931	47.68752	47.7808	3.63399	1.75156	5.8522	2.2726	0.90057	1.38362	1.68452	0.17451
ENSMODG00000019660	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019661	6.62885	6.60932	3.97941	4.16843	5.93641	3.07137	8.15336	4.81935	0.62928	1.13737	1.66154	1.26973
ENSMODG00000019662	3.16524	1.37497	1.60531	0.66108	8.83715	11.32049	12.69319	9.14156	2.95974	5.63854	2.49103	1.44553
ENSMODG00000019664	9.94701	5.09319	5.33152	3.65955	4.11863	4.55862	9.34485	9.20415	3.50829	3.62442	5.47295	3.53454
ENSMODG00000019665	7.11969	4.49119	3.11241	3.4552	0.88588	1.92141	3.34605	3.53555	2.07568	2.26915	5.03951	3.67859
ENSMODG00000019666	15.17821	26.58427	31.50588	34.48015	24.97322	10.52405	18.55312	16.14259	6.1441	8.60669	8.87225	5.9539
ENSMODG00000019667	9.89816	11.0705	15.56861	18.12656	6.9003	4.79816	6.01172	6.02739	0.9345	1.32091	9.22874	10.50831
ENSMODG00000019669	45.07058	70.4173	116.22149	140.7455	72.55208	45.23429	151.40888	152.45694	100.07994	104.84324	28.05327	17.84932
ENSMODG00000019670	0.17396	0.11493	0	0.07368	0.07985	0.1283	1.00309	0	0	0	2.33203	2.0253
ENSMODG00000019671	1.84668	0.88733	2.40494	1.95542	1.00179	0.81721	1.30312	1.04094	0.57299	0.46953	87.50278	60.25462
ENSMODG00000019672	8.57513	7.59666	7.94156	5.55762	3.92994	4.86557	5.41053	3.73964	0.34369	0.88014	13.28758	10.17841
ENSMODG00000019674	1.05119	0.53764	1.07612	1.2065	0.37357	0.27009	0.36097	0.42059	0	0	2.85737	0.43065
ENSMODG00000019675	0.70894	0.3512	0.23431	0.05626	0.06097	0.01959	0.05892	0	1.14924	1.11521	0.08479	0
ENSMODG00000019676	8.9499	12.55511	25.94596	25.38661	11.36326	5.44839	14.09235	11.81822	5.01149	6.13243	11.94497	8.50946
ENSMODG00000019678	109.88221	152.59607	134.08239	150.31946	102.80239	94.63881	132.35941	122.86788	209.42299	166.861	22.18573	21.19801
ENSMODG00000019680	0.79949	0.81788	11.11743	10.55216	0	0.02284	0	0	0	0	0	0.49134
ENSMODG00000019681	38.52965	65.87933	35.04661	41.16696	39.72551	33.64667	15.92901	16.64702	19.79081	15.6638	31.05705	27.83733
ENSMODG00000019682	23.74953	30.94656	22.03505	28.4549	44.63183	70.48997	26.83013	54.60496	18.03257	19.0815	7.45469	4.86042
ENSMODG00000019683	0.30003	0.43253	0.10815	0.13865	0	0	0	0.05629	0	0	8.82739	14.46201
ENSMODG00000019685	24.20116	20.944	31.89291	29.82981	17.26715	21.80059	17.10353	20.85271	55.6325	16.76722	4.61373	5.66081
ENSMODG00000019686	7.84743	7.08431	0.13585	0.07828	1.58425	1.63632	0.38264	0.21236	0.14026	0.25843	0.39332	0.19567
ENSMODG00000019688	10.59701	11.96218	9.03594	8.68301	9.55374	14.88935	7.01583	8.96227	4.1199	4.29266	32.41719	31.19533
ENSMODG00000019689	20.52649	22.33047	34.13127	40.60727	19.29631	13.74293	30.58493	31.84235	22.26153	19.85121	49.50979	72.61975
ENSMODG00000019691	1.9957	2.95469	7.05845	6.72166	1.92045	1.14916	2.17571	1.98801	0.5908	0.70599	4.6048	2.36661
ENSMODG00000019692	3.49603	1.94186	3.53344	1.92409	2.51458	1.63573	6.16326	4.9709	0.72963	0.8408	1.36468	0.81308
ENSMODG00000019693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019694	12.52853	17.21596	9.71911	11.46213	14.26269	23.95059	23.11741	31.07576	6.38549	7.00758	10.23693	11.93358
ENSMODG00000019697	42.84274	27.51141	27.06765	29.3023	12.11264	11.56348	17.74755	19.30439	11.65852	10.53254	8.33031	9.24115
ENSMODG00000019698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019699	0.59196	0.67692	0.30104	0.26037	0.09402	0.05039	0.09084	0.32946	0.06214	0	9.20011	6.79525
ENSMODG00000019701	30.49426	35.76915	39.50006	37.56197	119.55486	130.26142	75.35827	70.74969	56.92356	51.56027	52.43954	78.79013
ENSMODG00000019702	14.12598	17.40335	10.39964	9.2173	3.57511	7.16334	4.87699	8.36494	5.42058	3.68353	37.87298	39.88059
ENSMODG00000019703	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019704	10.41967	6.3855	10.51484	7.14258	3.11526	3.21551	4.92577	2.40879	8.14191	5.60758	6.30135	8.32513
ENSMODG00000019705	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019706	0.41534	0.39309	0.13119	0.07876	1.07562	0.19753	0.06601	0.02559	0.0338	0.36408	2.75416	0.56095
ENSMODG00000019708	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019709	12.05468	9.9369	8.76272	8.80824	1.80113	2.91319	6.90357	7.2994	4.82106	4.29785	7.34728	4.70639
ENSMODG00000019710	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019711	1.78046	1.52348	0.31552	0.15716	63.22609	93.31855	0.24694	0.18264	0.10854	0.07409	0.10157	0.03507
ENSMODG00000019712	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019713	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019714	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019715	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019716	7.91108	6.80369	8.05475	6.5922	1.88387	2.54708	5.42662	5.38854	3.94662	3.41072	22.39178	20.40578
ENSMODG00000019717	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019718	0	0	0	0	0	0	0	0	0	0	0	0.07845
ENSMODG00000019719	59.72558	28.56273	5.97301	4.55535	4.54203	4.47371	1.24028	1.0374	0	0.15038	40.09432	57.65189
ENSMODG00000019720	0	0.12398	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019721	0	0	0	0	0	0	0	0	0	0	0.19675	0.24457
ENSMODG00000019723	4.34236	2.10189	4.35864	2.87724	3.90765	2.81577	4.50056	2.90299	4.73475	1.86373	19.21166	19.5887
ENSMODG00000019725	12.86845	7.73121	11.62445	8.63824	6.1504	6.58579	9.40339	8.20907	5.03593	4.77277	9.47326	9.65918
ENSMODG00000019726	0.5027	0.58614	0.23456	0.15027	0.24429	0.0785	405.52274	265.63621	1355.52687	734.72574	0.90608	1.07973
ENSMODG00000019727	0.00714	0	0	0	0.01967	0.01264	33.44241	16.52894	40.49026	20.18713	0.08206	0.12471
ENSMODG00000019728	6.72516	4.97996	5.15978	4.82673	1.58766	1.37357	11.42707	9.34881	2.05826	1.82918	2.37761	2.2995
ENSMODG00000019729	20.84238	16.16521	17.06514	17.15295	6.22029	9.38879	10.68155	11.20377	4.72175	4.60162	23.72636	27.08479
ENSMODG00000019730	2.84127	1.09869	4.76506	2.99387	3.05389	1.71731	4.24183	4.29721	3.78426	2.61626	9.82063	4.07047
ENSMODG00000019731	30.58311	15.01593	12.10466	10.44219	1.40867	3.77469	3.06832	5.76957	1.77514	1.60011	10.02705	8.5047
ENSMODG00000019732	44.28355	44.86495	27.37638	28.88393	9.48202	11.81208	31.62832	36.8475	15.45201	21.06947	63.67226	76.21558
ENSMODG00000019733	9.69145	5.45533	9.43695	7.62327	4.4033	5.25141	7.63236	10.28859	4.05022	3.94096	9.62716	9.51119
ENSMODG00000019734	0.51008	1.22079	0.55991	0.44028	0.45054	0.11073	12.78023	6.48479	0.39413	0.12103	0.33169	0.19862
ENSMODG00000019735	2.75786	5.5595	2.29226	2.48305	1.04165	4.47713	2.47448	5.53753	1.8933	2.84273	7.6053	5.27876
ENSMODG00000019736	0	0	0	0	0	0	0	0	0	0	0	0.05585
ENSMODG00000019737	21.66166	21.03534	13.49001	10.79293	9.11408	8.01	13.53462	12.95481	6.1623	7.16455	3.12469	2.61451
ENSMODG00000019738	9.18175	5.68669	5.07832	4.48736	2.55313	2.83246	2.99572	5.65719	1.86821	2.03689	6.42479	5.74644
ENSMODG00000019739	5.39327	5.30606	0	0	0	0	0.15483	0.0801	1.32421	0.81384	0.07422	0.03076
ENSMODG00000019740	13.79748	4.68557	0.97011	0.41439	0.28061	0.0541	0.05423	0	0	0	0.85867	0.74415
ENSMODG00000019741	7.31998	9.62684	3.42151	3.72053	2.21929	3.27442	16.82301	24.25562	13.85106	15.8058	5.52035	5.33287
ENSMODG00000019742	124.35916	151.35935	119.85614	135.80107	146.12741	132.4803	143.80739	181.50028	105.15189	118.13765	104.31711	130.57736
ENSMODG00000019743	6.08916	5.0094	3.99665	4.37956	1.8743	2.85492	2.46953	3.28815	1.03758	1.00097	3.96038	4.34928
ENSMODG00000019744	0.10526	0	0	0.03823	0	0	0	0	0	0	0.80634	0.23875
ENSMODG00000019745	23.13439	17.56432	0.7494	0.72013	0	0	0	0	0	0	0	0
ENSMODG00000019746	0	0.06831	0.09116	0	0	0	0	0	0	0	23.48603	19.46906
ENSMODG00000019747	0.31741	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019748	1.34208	1.05	3.43259	1.99704	0.38905	0.26571	1.26891	0.8396	2.53129	2.11118	7.03419	4.54148
ENSMODG00000019750	2.79766	2.48555	3.57184	2.14513	3.45409	2.36931	3.33757	2.69201	0.13168	0.10126	8.12901	3.36932
ENSMODG00000019752	3.28284	3.50573	2.73532	3.23802	0.578	1.35322	1.19682	2.29287	0.7776	0.50308	15.67395	12.99313
ENSMODG00000019753	61.06001	96.88343	35.92355	34.07349	61.99062	125.27763	160.16066	269.86798	226.73197	158.96	81.15511	133.99088
ENSMODG00000019755	29.11024	35.11847	24.2029	24.7421	27.88747	32.74317	20.7282	30.18596	12.49397	7.35149	45.49342	45.28571
ENSMODG00000019757	48.75063	50.83038	30.74841	33.10692	6.32965	3.22546	8.1066	5.84652	12.40116	7.07348	5.88541	5.18111
ENSMODG00000019758	8.42421	6.81633	5.77408	4.61561	2.18191	4.05278	3.90797	6.78945	5.11731	4.21477	8.43644	12.05466
ENSMODG00000019760	1.7847	0.69749	2.85846	1.72482	0.4154	0.28922	0.80278	0.72742	0.13727	0.31635	0.48139	0.63849
ENSMODG00000019761	14.67909	14.4515	14.74455	13.22046	4.63893	6.36841	13.84465	15.02764	9.37227	8.54138	6.90017	6.78626
ENSMODG00000019763	2.68164	6.62422	5.65295	6.41979	4.06749	3.7492	7.03319	6.10513	2.44069	5.05397	1.04193	1.11056
ENSMODG00000019764	139.52927	128.37656	180.26969	116.82514	46.59409	32.72694	133.4444	105.61274	76.36057	188.12633	130.75824	159.26385
ENSMODG00000019765	28.29643	28.12322	35.04396	36.6047	16.69334	14.85147	37.0363	33.11337	18.72295	18.49575	14.65683	18.96087
ENSMODG00000019766	0.37734	0.24929	1.16426	1.27861	1.90537	1.16888	2.51059	2.85989	2.74746	0.52765	0.96352	0.29952
ENSMODG00000019768	0.43428	0.52387	0.61593	1.18363	1.07483	1.63215	1.08874	0.70262	0.79047	0.55441	0.57859	0.55951
ENSMODG00000019772	31.46046	14.29769	24.66662	16.63476	4.81831	4.32312	14.98763	13.16422	7.86269	6.26684	24.95775	24.57421
ENSMODG00000019773	0	0	0	0	0	0	0.08932	0	0	0	0	0
ENSMODG00000019775	7.24909	7.83671	8.3709	8.17087	13.77805	12.52219	17.27268	17.33666	9.81462	12.85921	7.61059	6.05518
ENSMODG00000019776	0.5533	0.99697	1.13064	0.89483	0.3463	0.69001	3.48048	3.01517	0	0	0.28902	0.1996
ENSMODG00000019779	0	0	0	0	0	0	0	0	0	0	0.70276	0
ENSMODG00000019784	1.22239	1.53009	0.51043	3.26997	0.17715	0.11389	11.12918	2.39364	0	0	1.97135	1.63417
ENSMODG00000019785	4.28494	4.38551	6.26977	6.20346	0.29018	0.71495	2.19662	2.6861	1.34253	2.35743	2.75781	3.45699
ENSMODG00000019787	16.61513	15.70361	14.49638	12.5849	4.09174	3.41557	12.63377	9.38876	3.49686	3.29509	9.48365	10.05733
ENSMODG00000019789	0.04889	0	0	0	0	0.06493	0.97611	0.50542	0	0	0	0
ENSMODG00000019790	5.17775	1.46593	5.06824	2.9906	3.05586	3.18395	3.84754	1.94589	2.93764	2.67977	19.83145	16.97329
ENSMODG00000019791	5.34219	2.74031	5.4019	3.51388	2.9427	2.66994	3.42892	1.68885	3.6895	1.97737	8.06409	8.33118
ENSMODG00000019794	4.11275	1.56444	1.31837	0.47512	0.62927	0.66182	0.05524	0.68688	0.45366	0.43578	0.23869	0.23082
ENSMODG00000019795	0.07803	0.10304	0	0	0	0.04605	0	0	0	0	0.1993	0.57818
ENSMODG00000019796	4.08813	2.43893	1.19322	1.38992	5.38503	8.94254	4.80312	10.51335	13.17823	13.07729	5.60332	4.47134
ENSMODG00000019798	0.01571	0.12474	0.04155	0.07997	0	0	0.04181	0	0	0	0.96388	0.62421
ENSMODG00000019799	0.0946	0.04171	0.11118	0.08009	0	0.01862	0.056	0.08699	0.02873	0	10.58649	11.52878
ENSMODG00000019800	2.54105	1.71031	2.66267	2.92418	1.18838	2.33379	1.27588	1.58552	1.83273	1.6089	8.26339	10.7318
ENSMODG00000019801	0	0	0	0	0	0.04218	0	1.57608	0	0	0.73012	0.68089
ENSMODG00000019802	32.52405	42.9108	22.90354	30.71582	2.75231	1.41082	3.60921	3.24584	0.58469	0.09986	4.00962	4.79686
ENSMODG00000019803	109.9571	122.31716	145.00431	149.27316	27.47573	38.51144	68.94768	125.25861	54.17089	48.56234	137.86467	265.20681
ENSMODG00000019804	40.33091	68.63607	116.04648	77.89566	0.59242	0.15864	0.76325	0.4446	0.48941	0.30077	0.27461	0.62602
ENSMODG00000019805	67.07666	83.08868	62.72554	72.24306	49.19153	43.20265	40.96012	50.80565	20.54125	15.6592	70.82697	104.20639
ENSMODG00000019806	6.29497	5.94901	11.2456	12.04238	0.80379	0.65183	0.18486	0.17241	0.11387	0.11663	5.37557	4.80918
ENSMODG00000019807	11.1803	9.98502	12.22868	11.10799	5.44902	3.79715	8.23457	7.94101	5.65313	4.48738	32.95364	28.26687
ENSMODG00000019809	8.80878	9.81763	5.86674	5.85647	1.36435	1.21994	2.98052	3.47237	4.17514	3.83971	3.34095	3.28233
ENSMODG00000019810	0.88166	0	0.93259	0	0	0.15607	0	0	0	0	0	0.55982
ENSMODG00000019811	2.01041	0.90432	0.94266	1.12326	0.23563	0.32811	0.34146	0.17674	0.19459	0.23926	3.22206	1.90135
ENSMODG00000019812	2.8237	2.2823	1.89817	1.74393	0.71686	1.08199	0.71371	1.20646	0.21539	0.23167	2.50744	2.49177
ENSMODG00000019813	0	0.18834	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019815	0.06289	0	0	0.05324	0	0.01854	0	0	0	0	0.16065	0
ENSMODG00000019816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019817	2.38499	0.7273	1.45561	1.63178	0.50535	1.46134	0.24415	0.75852	0	1.15435	9.4862	6.26189
ENSMODG00000019818	0.37458	0.80996	0.09002	0.25964	0.09375	0.21097	0.18131	0.28164	0	0	40.43442	43.35805
ENSMODG00000019820	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019822	0.39582	0.26703	1.91542	2.29008	1.36855	1.93047	7.46359	7.65937	2.57536	1.97837	1.9677	2.04555
ENSMODG00000019823	141.33295	77.73864	55.31117	26.90648	0	0	0.12607	0	38.35025	29.70871	5.08035	5.18904
ENSMODG00000019824	0.88656	0.35138	1.87576	1.12653	0.24415	0.78464	0.70788	0.73293	0.24204	0	1.01877	0.56299
ENSMODG00000019826	2.49816	2.70068	8.53496	7.13847	8.85577	4.10457	9.70215	7.11557	3.26365	2.25637	0.82402	0.77801
ENSMODG00000019828	4.37316	9.88161	12.34766	15.94573	4.82958	3.3656	8.09634	7.59835	6.51821	6.38087	7.44429	7.68036
ENSMODG00000019829	23.23494	37.71138	8.84935	14.99464	1.93592	0.84115	20.10256	11.66391	0.83791	0.49829	0	0.22001
ENSMODG00000019830	24.30383	22.83736	42.57796	44.8339	44.20657	21.14955	93.96711	50.23591	22.7373	20.23546	18.66462	16.70618
