Ensembl Gene ID,Opossum Ensembl Gene ID,Homology Type
ENSMUSG00000040548,ENSMODG00000009324,ortholog_one2one
ENSMUSG00000041696,ENSMODG00000010404,ortholog_one2one
ENSMUSG00000052562,ENSMODG00000008357,ortholog_many2many
ENSMUSG00000052562,ENSMODG00000008374,ortholog_many2many
ENSMUSG00000027204,ENSMODG00000002675,ortholog_one2one
ENSMUSG00000026753,ENSMODG00000019761,ortholog_one2one
ENSMUSG00000022425,ENSMODG00000003977,ortholog_one2one
ENSMUSG00000027715,ENSMODG00000024140,ortholog_one2many
ENSMUSG00000027715,ENSMODG00000013735,ortholog_one2many
ENSMUSG00000027715,ENSMODG00000018931,ortholog_one2many
ENSMUSG00000053862,ENSMODG00000010410,ortholog_one2one
ENSMUSG00000071181,,
ENSMUSG00000049233,ENSMODG00000025554,ortholog_one2many
ENSMUSG00000018914,,
ENSMUSG00000032846,ENSMODG00000019594,ortholog_one2one
ENSMUSG00000062808,ENSMODG00000023580,ortholog_one2one
ENSMUSG00000059183,ENSMODG00000010418,ortholog_one2one
ENSMUSG00000071180,ENSMODG00000025103,ortholog_one2one
ENSMUSG00000061482,,
ENSMUSG00000029059,ENSMODG00000008238,ortholog_one2one
ENSMUSG00000038354,ENSMODG00000018748,ortholog_one2one
ENSMUSG00000047246,ENSMODG00000029743,ortholog_one2many
ENSMUSG00000049515,ENSMODG00000015925,ortholog_one2one
ENSMUSG00000051579,,
ENSMUSG00000037759,ENSMODG00000014473,ortholog_one2one
ENSMUSG00000068184,ENSMODG00000019586,ortholog_one2one
ENSMUSG00000043439,ENSMODG00000012582,ortholog_one2one
ENSMUSG00000007207,ENSMODG00000013824,ortholog_one2one
ENSMUSG00000025217,ENSMODG00000011788,ortholog_one2one
ENSMUSG00000026308,ENSMODG00000015931,ortholog_one2one
ENSMUSG00000048756,ENSMODG00000017994,ortholog_one2one
ENSMUSG00000020717,ENSMODG00000025673,ortholog_one2one
ENSMUSG00000038437,ENSMODG00000012598,ortholog_one2one
ENSMUSG00000021830,ENSMODG00000014477,ortholog_one2one
ENSMUSG00000021694,ENSMODG00000019590,ortholog_one2one
ENSMUSG00000047443,ENSMODG00000015936,ortholog_one2one
ENSMUSG00000036646,ENSMODG00000017244,ortholog_one2one
ENSMUSG00000032388,ENSMODG00000010438,ortholog_one2one
ENSMUSG00000050312,ENSMODG00000016992,ortholog_one2many
ENSMUSG00000050312,ENSMODG00000008283,ortholog_one2many
ENSMUSG00000026309,ENSMODG00000015921,ortholog_one2one
ENSMUSG00000054034,,
ENSMUSG00000051627,ENSMODG00000028015,ortholog_many2many
ENSMUSG00000051627,ENSMODG00000023582,ortholog_many2many
ENSMUSG00000066510,ENSMODG00000010452,ortholog_one2one
ENSMUSG00000067071,ENSMODG00000010642,ortholog_one2one
ENSMUSG00000050071,,
ENSMUSG00000042087,,
ENSMUSG00000004988,ENSMODG00000027578,ortholog_one2many
ENSMUSG00000018042,ENSMODG00000019104,ortholog_one2one
ENSMUSG00000042333,,
ENSMUSG00000050721,ENSMODG00000028313,ortholog_one2one
ENSMUSG00000031066,ENSMODG00000010726,ortholog_one2one
ENSMUSG00000079428,,
ENSMUSG00000030134,ENSMODG00000001262,ortholog_one2one
ENSMUSG00000069270,,
ENSMUSG00000078695,,
ENSMUSG00000042042,ENSMODG00000001232,ortholog_one2one
ENSMUSG00000052673,,
ENSMUSG00000044147,ENSMODG00000023914,ortholog_one2one
ENSMUSG00000042712,,
ENSMUSG00000055866,ENSMODG00000010664,ortholog_one2one
ENSMUSG00000049882,ENSMODG00000011833,ortholog_one2one
ENSMUSG00000038302,ENSMODG00000017996,ortholog_one2one
ENSMUSG00000025218,ENSMODG00000011757,ortholog_one2one
ENSMUSG00000046432,,
ENSMUSG00000036820,ENSMODG00000015443,ortholog_one2one
ENSMUSG00000041035,ENSMODG00000011742,ortholog_one2one
ENSMUSG00000047878,,
ENSMUSG00000018102,ENSMODG00000029743,ortholog_one2many
ENSMUSG00000036211,,
ENSMUSG00000022911,ENSMODG00000016988,ortholog_one2one
ENSMUSG00000060678,,
ENSMUSG00000034292,ENSMODG00000002477,ortholog_one2one
ENSMUSG00000041064,ENSMODG00000010476,ortholog_one2one
ENSMUSG00000020333,ENSMODG00000014079,ortholog_one2one
ENSMUSG00000049252,ENSMODG00000002847,ortholog_one2one
ENSMUSG00000026311,ENSMODG00000002363,ortholog_one2one
ENSMUSG00000018537,ENSMODG00000012607,ortholog_one2one
ENSMUSG00000030110,ENSMODG00000001212,ortholog_one2one
ENSMUSG00000040913,ENSMODG00000011732,ortholog_one2one
ENSMUSG00000007805,ENSMODG00000001412,ortholog_one2one
ENSMUSG00000073617,,
ENSMUSG00000034801,ENSMODG00000011821,ortholog_one2one
ENSMUSG00000037325,ENSMODG00000018927,ortholog_one2one
ENSMUSG00000049092,ENSMODG00000014483,ortholog_one2one
ENSMUSG00000047854,,
ENSMUSG00000057439,ENSMODG00000029532,ortholog_one2many
ENSMUSG00000021831,ENSMODG00000014492,ortholog_one2one
ENSMUSG00000022912,ENSMODG00000016982,ortholog_one2one
ENSMUSG00000026313,ENSMODG00000016476,ortholog_one2one
ENSMUSG00000054277,ENSMODG00000006872,ortholog_one2one
ENSMUSG00000069744,ENSMODG00000012614,ortholog_one2many
ENSMUSG00000024121,ENSMODG00000000014,ortholog_one2many
ENSMUSG00000024121,ENSMODG00000024796,ortholog_one2many
ENSMUSG00000024121,ENSMODG00000015439,ortholog_one2many
ENSMUSG00000006611,ENSMODG00000008651,ortholog_one2one
ENSMUSG00000048001,ENSMODG00000008212,ortholog_one2one
ENSMUSG00000026260,ENSMODG00000007705,ortholog_one2one
ENSMUSG00000016664,ENSMODG00000027638,ortholog_one2one
ENSMUSG00000031424,ENSMODG00000029532,ortholog_one2many
ENSMUSG00000021832,ENSMODG00000014500,ortholog_one2one
ENSMUSG00000005378,ENSMODG00000013800,ortholog_one2one
ENSMUSG00000063796,ENSMODG00000015659,ortholog_many2many
ENSMUSG00000053615,,
ENSMUSG00000019804,ENSMODG00000017999,ortholog_one2one
ENSMUSG00000025219,ENSMODG00000011718,ortholog_one2one
ENSMUSG00000024650,ENSMODG00000008309,ortholog_one2one
ENSMUSG00000067064,ENSMODG00000023026,ortholog_one2many
ENSMUSG00000022442,ENSMODG00000006847,ortholog_one2one
ENSMUSG00000037343,ENSMODG00000003943,ortholog_one2one
ENSMUSG00000032773,ENSMODG00000008164,ortholog_one2one
ENSMUSG00000057464,ENSMODG00000023026,ortholog_one2many
ENSMUSG00000028101,ENSMODG00000018747,ortholog_one2one
ENSMUSG00000026958,ENSMODG00000017239,ortholog_one2one
ENSMUSG00000042849,ENSMODG00000023026,ortholog_one2many
ENSMUSG00000036473,ENSMODG00000015436,ortholog_one2one
ENSMUSG00000010095,ENSMODG00000008156,ortholog_one2one
ENSMUSG00000018547,ENSMODG00000012623,ortholog_one2one
ENSMUSG00000058904,,
ENSMUSG00000052504,ENSMODG00000016972,ortholog_one2one
ENSMUSG00000046300,,
ENSMUSG00000043391,ENSMODG00000002659,ortholog_one2one
ENSMUSG00000032387,ENSMODG00000010487,ortholog_one2one
ENSMUSG00000062497,,
ENSMUSG00000022853,ENSMODG00000002671,ortholog_one2one
ENSMUSG00000036181,ENSMODG00000028015,ortholog_many2many
ENSMUSG00000036181,ENSMODG00000023582,ortholog_many2many
ENSMUSG00000018541,ENSMODG00000012627,ortholog_one2one
ENSMUSG00000063583,,
ENSMUSG00000068394,ENSMODG00000002582,ortholog_one2one
ENSMUSG00000040528,,
ENSMUSG00000061616,,
ENSMUSG00000033618,ENSMODG00000002708,ortholog_one2one
ENSMUSG00000053205,ENSMODG00000003200,ortholog_one2many
ENSMUSG00000042729,ENSMODG00000008120,ortholog_one2one
ENSMUSG00000096856,ENSMODG00000002044,ortholog_many2many
ENSMUSG00000096856,ENSMODG00000028761,ortholog_many2many
ENSMUSG00000096856,ENSMODG00000023057,ortholog_many2many
ENSMUSG00000096856,ENSMODG00000023117,ortholog_many2many
ENSMUSG00000073616,ENSMODG00000013501,ortholog_one2one
ENSMUSG00000037722,ENSMODG00000014505,ortholog_one2one
ENSMUSG00000044550,,
ENSMUSG00000096795,ENSMODG00000006321,ortholog_one2many
ENSMUSG00000022856,ENSMODG00000002715,ortholog_one2one
ENSMUSG00000040652,ENSMODG00000010496,ortholog_one2one
ENSMUSG00000094622,ENSMODG00000006969,ortholog_many2many
ENSMUSG00000094622,ENSMODG00000029615,ortholog_many2many
ENSMUSG00000029056,ENSMODG00000008199,ortholog_one2one
ENSMUSG00000044055,ENSMODG00000008461,ortholog_one2one
ENSMUSG00000094076,ENSMODG00000002044,ortholog_many2many
ENSMUSG00000094076,ENSMODG00000028761,ortholog_many2many
ENSMUSG00000094076,ENSMODG00000023057,ortholog_many2many
ENSMUSG00000094076,ENSMODG00000023117,ortholog_many2many
ENSMUSG00000096718,ENSMODG00000006969,ortholog_many2many
ENSMUSG00000096718,ENSMODG00000029615,ortholog_many2many
ENSMUSG00000030138,ENSMODG00000001177,ortholog_one2one
ENSMUSG00000061371,ENSMODG00000023654,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000025428,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023380,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023099,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023376,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000014123,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023455,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023450,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023570,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023559,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000022671,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000022741,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023561,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000027616,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023861,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000018028,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023426,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023028,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023597,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000025178,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000003640,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023456,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000006378,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023616,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023862,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023517,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000025016,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023603,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000025201,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023640,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023599,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000013029,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023579,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000027660,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023055,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000025200,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023647,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023511,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000007241,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023639,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023449,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000017977,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023870,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023586,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023102,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000022793,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023544,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000006855,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000015223,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000022841,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000016758,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000022654,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000012463,ortholog_many2many
ENSMUSG00000061371,ENSMODG00000023513,ortholog_many2many
ENSMUSG00000044626,ENSMODG00000002742,ortholog_one2one
ENSMUSG00000078435,ENSMODG00000002044,ortholog_many2many
ENSMUSG00000078435,ENSMODG00000028761,ortholog_many2many
ENSMUSG00000078435,ENSMODG00000023057,ortholog_many2many
ENSMUSG00000078435,ENSMODG00000023117,ortholog_many2many
ENSMUSG00000022422,ENSMODG00000003856,ortholog_one2one
ENSMUSG00000020988,,
ENSMUSG00000001127,ENSMODG00000010855,ortholog_one2one
ENSMUSG00000061118,ENSMODG00000023124,ortholog_one2one
ENSMUSG00000062931,ENSMODG00000002044,ortholog_many2many
ENSMUSG00000062931,ENSMODG00000028761,ortholog_many2many
ENSMUSG00000062931,ENSMODG00000023057,ortholog_many2many
ENSMUSG00000062931,ENSMODG00000023117,ortholog_many2many
ENSMUSG00000016758,,
ENSMUSG00000034220,ENSMODG00000013473,ortholog_one2one
ENSMUSG00000090840,,
ENSMUSG00000037712,ENSMODG00000013030,ortholog_one2one
ENSMUSG00000054894,ENSMODG00000028477,ortholog_one2one
ENSMUSG00000018543,ENSMODG00000012631,ortholog_one2one
ENSMUSG00000044581,,
ENSMUSG00000069310,,
ENSMUSG00000073427,,
ENSMUSG00000075031,,
ENSMUSG00000094186,,
ENSMUSG00000048755,ENSMODG00000006812,ortholog_one2one
ENSMUSG00000061615,,
ENSMUSG00000053749,,
ENSMUSG00000043614,ENSMODG00000013786,ortholog_one2one
ENSMUSG00000069267,ENSMODG00000023675,ortholog_one2one
ENSMUSG00000094798,ENSMODG00000008398,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000006082,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000006100,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000018037,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000008424,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000005144,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000017998,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000008467,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000006134,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000018001,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000008444,ortholog_many2many
ENSMUSG00000094798,ENSMODG00000006088,ortholog_many2many
ENSMUSG00000069266,ENSMODG00000003838,ortholog_one2many
ENSMUSG00000063320,ENSMODG00000024970,ortholog_one2one
ENSMUSG00000071415,ENSMODG00000012634,ortholog_one2one
ENSMUSG00000060093,,
ENSMUSG00000020990,,
ENSMUSG00000069265,,
ENSMUSG00000041736,ENSMODG00000006802,ortholog_one2one
ENSMUSG00000095982,ENSMODG00000008398,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000006082,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000006100,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000018037,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000008424,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000005144,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000017998,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000008467,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000006134,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000018001,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000008444,ortholog_many2many
ENSMUSG00000095982,ENSMODG00000006088,ortholog_many2many
ENSMUSG00000068167,,
ENSMUSG00000049536,,
ENSMUSG00000021696,ENSMODG00000019585,ortholog_one2one
ENSMUSG00000059920,ENSMODG00000016949,ortholog_one2one
ENSMUSG00000030145,,
ENSMUSG00000019803,ENSMODG00000018005,ortholog_one2one
ENSMUSG00000056209,ENSMODG00000011689,ortholog_one2one
ENSMUSG00000028232,ENSMODG00000009183,ortholog_one2one
ENSMUSG00000040524,ENSMODG00000010510,ortholog_one2one
ENSMUSG00000022419,ENSMODG00000025626,ortholog_one2one
ENSMUSG00000034212,ENSMODG00000013467,ortholog_one2one
ENSMUSG00000047141,ENSMODG00000016943,ortholog_one2one
ENSMUSG00000049539,,
ENSMUSG00000021697,ENSMODG00000024288,ortholog_one2many
ENSMUSG00000021697,ENSMODG00000019582,ortholog_one2many
ENSMUSG00000054604,ENSMODG00000025416,ortholog_one2one
ENSMUSG00000010110,ENSMODG00000008097,ortholog_one2one
ENSMUSG00000064140,,
ENSMUSG00000050783,ENSMODG00000023429,ortholog_one2one
ENSMUSG00000035109,ENSMODG00000002552,ortholog_one2one
ENSMUSG00000047067,ENSMODG00000013459,ortholog_one2one
ENSMUSG00000079662,ENSMODG00000015434,ortholog_one2one
ENSMUSG00000020718,ENSMODG00000003701,ortholog_one2one
ENSMUSG00000036110,ENSMODG00000004106,ortholog_many2many
ENSMUSG00000036110,ENSMODG00000010646,ortholog_many2many
ENSMUSG00000004842,ENSMODG00000016940,ortholog_one2one
ENSMUSG00000024118,ENSMODG00000015432,ortholog_one2one
ENSMUSG00000034674,ENSMODG00000002206,ortholog_one2one
ENSMUSG00000031422,ENSMODG00000009088,ortholog_one2one
ENSMUSG00000022855,ENSMODG00000002778,ortholog_many2many
ENSMUSG00000022855,ENSMODG00000023540,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000010628,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000007375,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000023149,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000023636,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000028725,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000027558,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000023148,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000029418,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000029453,ortholog_many2many
ENSMUSG00000072623,ENSMODG00000024004,ortholog_many2many
ENSMUSG00000016757,ENSMODG00000006790,ortholog_one2one
ENSMUSG00000025220,ENSMODG00000011681,ortholog_one2one
ENSMUSG00000027716,ENSMODG00000018925,ortholog_one2one
ENSMUSG00000020992,,
ENSMUSG00000007827,,
ENSMUSG00000026269,ENSMODG00000002748,ortholog_one2one
ENSMUSG00000038280,ENSMODG00000018010,ortholog_one2one
ENSMUSG00000033581,ENSMODG00000002822,ortholog_one2one
ENSMUSG00000023170,ENSMODG00000006668,ortholog_one2one
ENSMUSG00000038366,ENSMODG00000012649,ortholog_one2one
ENSMUSG00000005373,ENSMODG00000013783,ortholog_one2one
ENSMUSG00000004843,ENSMODG00000016939,ortholog_one2one
ENSMUSG00000020332,ENSMODG00000027692,ortholog_one2one
ENSMUSG00000034761,ENSMODG00000011778,ortholog_one2one
ENSMUSG00000035992,ENSMODG00000014112,ortholog_one2one
ENSMUSG00000026270,ENSMODG00000002704,ortholog_one2one
ENSMUSG00000037697,ENSMODG00000013016,ortholog_one2one
ENSMUSG00000025221,ENSMODG00000011638,ortholog_one2one
ENSMUSG00000021699,ENSMODG00000019569,ortholog_one2one
ENSMUSG00000091337,,
ENSMUSG00000022371,ENSMODG00000003690,ortholog_one2one
ENSMUSG00000026271,ENSMODG00000010576,ortholog_one2one
ENSMUSG00000045091,ENSMODG00000018460,ortholog_many2many
ENSMUSG00000010097,ENSMODG00000014379,ortholog_one2many
ENSMUSG00000010097,ENSMODG00000008085,ortholog_one2many
ENSMUSG00000032386,ENSMODG00000010743,ortholog_one2one
ENSMUSG00000035093,ENSMODG00000002516,ortholog_one2one
ENSMUSG00000029055,ENSMODG00000008162,ortholog_one2one
ENSMUSG00000091243,ENSMODG00000016934,ortholog_one2one
ENSMUSG00000089676,,
ENSMUSG00000020719,ENSMODG00000003743,ortholog_one2one
ENSMUSG00000037217,ENSMODG00000010825,ortholog_one2one
ENSMUSG00000070336,ENSMODG00000012651,ortholog_one2one
ENSMUSG00000072082,ENSMODG00000015778,ortholog_one2one
ENSMUSG00000026866,ENSMODG00000002997,ortholog_one2one
ENSMUSG00000005374,ENSMODG00000013775,ortholog_one2one
ENSMUSG00000017417,ENSMODG00000012661,ortholog_one2one
ENSMUSG00000022858,ENSMODG00000015264,ortholog_one2many
ENSMUSG00000022858,ENSMODG00000009767,ortholog_one2many
ENSMUSG00000022858,ENSMODG00000013248,ortholog_one2many
ENSMUSG00000064115,ENSMODG00000016922,ortholog_one2one
ENSMUSG00000040204,ENSMODG00000027710,ortholog_one2one
ENSMUSG00000026956,,
ENSMUSG00000028100,ENSMODG00000018746,ortholog_one2one
ENSMUSG00000072960,,
ENSMUSG00000018595,ENSMODG00000011583,ortholog_one2one
ENSMUSG00000031425,ENSMODG00000011542,ortholog_one2one
ENSMUSG00000016763,ENSMODG00000006256,ortholog_one2one
ENSMUSG00000032384,ENSMODG00000010802,ortholog_one2one
ENSMUSG00000028099,ENSMODG00000024808,ortholog_one2many
ENSMUSG00000028099,ENSMODG00000018745,ortholog_one2many
ENSMUSG00000019802,ENSMODG00000018012,ortholog_one2one
ENSMUSG00000038352,ENSMODG00000003978,ortholog_many2many
ENSMUSG00000022370,ENSMODG00000002300,ortholog_one2one
ENSMUSG00000029681,ENSMODG00000013765,ortholog_one2one
ENSMUSG00000020251,ENSMODG00000002194,ortholog_one2one
ENSMUSG00000037533,ENSMODG00000014131,ortholog_one2one
ENSMUSG00000036083,ENSMODG00000004106,ortholog_many2many
ENSMUSG00000036083,ENSMODG00000010646,ortholog_many2many
ENSMUSG00000014602,ENSMODG00000015963,ortholog_one2one
ENSMUSG00000078812,ENSMODG00000018021,ortholog_one2many
ENSMUSG00000078812,ENSMODG00000006652,ortholog_one2many
ENSMUSG00000049744,ENSMODG00000003016,ortholog_one2one
ENSMUSG00000002748,ENSMODG00000013761,ortholog_one2one
ENSMUSG00000051331,ENSMODG00000018433,ortholog_one2one
ENSMUSG00000001131,ENSMODG00000010849,ortholog_one2one
ENSMUSG00000026272,ENSMODG00000015973,ortholog_one2one
ENSMUSG00000013089,ENSMODG00000013273,ortholog_one2one
ENSMUSG00000020882,ENSMODG00000012687,ortholog_one2one
ENSMUSG00000020246,ENSMODG00000002178,ortholog_one2one
ENSMUSG00000032383,ENSMODG00000010819,ortholog_one2one
ENSMUSG00000063163,,
ENSMUSG00000039452,ENSMODG00000010831,ortholog_one2one
ENSMUSG00000028098,ENSMODG00000018741,ortholog_one2one
ENSMUSG00000034159,ENSMODG00000015975,ortholog_one2one
ENSMUSG00000038304,,
ENSMUSG00000084989,,
ENSMUSG00000043463,ENSMODG00000011531,ortholog_one2one
ENSMUSG00000059751,ENSMODG00000000969,ortholog_one2many
ENSMUSG00000032382,ENSMODG00000010898,ortholog_one2one
ENSMUSG00000074661,,
ENSMUSG00000022861,ENSMODG00000023132,ortholog_one2one
ENSMUSG00000022707,ENSMODG00000016876,ortholog_one2one
ENSMUSG00000021700,ENSMODG00000019566,ortholog_one2one
ENSMUSG00000020248,ENSMODG00000002162,ortholog_one2one
ENSMUSG00000035435,ENSMODG00000015781,ortholog_one2one
ENSMUSG00000001128,ENSMODG00000010789,ortholog_one2one
ENSMUSG00000049551,ENSMODG00000013756,ortholog_one2one
ENSMUSG00000075043,ENSMODG00000008008,ortholog_one2one
ENSMUSG00000046006,ENSMODG00000019563,ortholog_one2one
ENSMUSG00000079437,ENSMODG00000008003,ortholog_one2one
ENSMUSG00000040013,ENSMODG00000013754,ortholog_one2one
ENSMUSG00000009406,ENSMODG00000010777,ortholog_one2one
ENSMUSG00000021701,ENSMODG00000019560,ortholog_one2one
ENSMUSG00000022369,ENSMODG00000002290,ortholog_one2one
ENSMUSG00000047793,ENSMODG00000015995,ortholog_one2one
ENSMUSG00000039901,ENSMODG00000011512,ortholog_one2one
ENSMUSG00000053388,,
ENSMUSG00000027206,ENSMODG00000002466,ortholog_one2one
ENSMUSG00000003680,ENSMODG00000007998,ortholog_one2one
ENSMUSG00000062087,,
ENSMUSG00000048155,,
ENSMUSG00000036890,ENSMODG00000003084,ortholog_one2one
ENSMUSG00000032381,ENSMODG00000010909,ortholog_one2one
ENSMUSG00000072955,,
ENSMUSG00000089996,ENSMODG00000025333,ortholog_many2many
ENSMUSG00000089768,,
ENSMUSG00000022883,ENSMODG00000016857,ortholog_one2one
ENSMUSG00000026273,ENSMODG00000015998,ortholog_one2one
ENSMUSG00000000916,ENSMODG00000013753,ortholog_one2one
ENSMUSG00000052298,ENSMODG00000019217,ortholog_one2one
ENSMUSG00000079261,,
ENSMUSG00000044348,ENSMODG00000023733,ortholog_one2one
ENSMUSG00000020268,ENSMODG00000024890,ortholog_one2one
ENSMUSG00000038298,ENSMODG00000018744,ortholog_one2one
ENSMUSG00000001134,,
ENSMUSG00000037270,ENSMODG00000018913,ortholog_one2one
ENSMUSG00000032380,ENSMODG00000010926,ortholog_one2one
ENSMUSG00000033501,ENSMODG00000013295,ortholog_one2one
ENSMUSG00000017404,ENSMODG00000012693,ortholog_one2one
ENSMUSG00000004462,ENSMODG00000013298,ortholog_one2one
ENSMUSG00000026274,ENSMODG00000016002,ortholog_one2one
ENSMUSG00000055194,ENSMODG00000025373,ortholog_one2one
ENSMUSG00000071662,ENSMODG00000007984,ortholog_one2one
ENSMUSG00000018554,ENSMODG00000017596,ortholog_one2one
ENSMUSG00000071661,ENSMODG00000007952,ortholog_one2one
ENSMUSG00000017400,ENSMODG00000012704,ortholog_one2one
ENSMUSG00000071660,ENSMODG00000007947,ortholog_one2one
ENSMUSG00000074811,,
ENSMUSG00000032745,ENSMODG00000011278,ortholog_one2many
ENSMUSG00000032745,ENSMODG00000019540,ortholog_one2many
ENSMUSG00000032745,ENSMODG00000024848,ortholog_one2many
ENSMUSG00000031428,,
ENSMUSG00000004460,ENSMODG00000013307,ortholog_one2one
ENSMUSG00000026275,,
ENSMUSG00000024130,ENSMODG00000015843,ortholog_one2one
ENSMUSG00000053293,ENSMODG00000013746,ortholog_one2many
ENSMUSG00000020267,ENSMODG00000028727,ortholog_one2many
ENSMUSG00000020267,ENSMODG00000024687,ortholog_one2many
ENSMUSG00000020267,ENSMODG00000023571,ortholog_one2many
ENSMUSG00000020883,ENSMODG00000012737,ortholog_one2one
ENSMUSG00000071659,ENSMODG00000007941,ortholog_one2one
ENSMUSG00000025223,ENSMODG00000011500,ortholog_one2one
ENSMUSG00000020250,ENSMODG00000002150,ortholog_one2one
ENSMUSG00000022868,ENSMODG00000015886,ortholog_one2one
ENSMUSG00000034107,ENSMODG00000016020,ortholog_one2one
ENSMUSG00000018339,ENSMODG00000009333,ortholog_one2one
ENSMUSG00000060429,ENSMODG00000002274,ortholog_one2one
ENSMUSG00000071658,ENSMODG00000007929,ortholog_one2one
ENSMUSG00000021835,ENSMODG00000012951,ortholog_one2one
ENSMUSG00000042595,ENSMODG00000010141,ortholog_one2one
ENSMUSG00000037628,ENSMODG00000011594,ortholog_one2one
ENSMUSG00000022367,ENSMODG00000002192,ortholog_one2one
ENSMUSG00000054737,ENSMODG00000010628,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000007375,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000023149,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000023636,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000028725,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000027558,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000023148,ortholog_many2many
ENSMUSG00000054737,ENSMODG00000029418,ortholog_many2many
