Ensembl Gene ID,Gorilla Ensembl Gene ID,Homology Type
ENSMUSG00000021287,ENSGGOG00000009589,ortholog_one2one
ENSMUSG00000028837,ENSGGOG00000009771,ortholog_one2one
ENSMUSG00000068818,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000022436,ENSGGOG00000011833,ortholog_one2one
ENSMUSG00000048329,ENSGGOG00000005945,ortholog_one2one
ENSMUSG00000036596,ENSGGOG00000008061,ortholog_one2one
ENSMUSG00000075155,ENSGGOG00000025216,ortholog_one2many
ENSMUSG00000033458,ENSGGOG00000001940,ortholog_one2one
ENSMUSG00000094814,ENSGGOG00000000546,ortholog_one2many
ENSMUSG00000037548,ENSGGOG00000022404,ortholog_one2many
ENSMUSG00000059481,ENSGGOG00000010300,ortholog_one2one
ENSMUSG00000036564,ENSGGOG00000009535,ortholog_one2one
ENSMUSG00000029389,ENSGGOG00000026102,ortholog_one2one
ENSMUSG00000050558,ENSGGOG00000014211,ortholog_one2one
ENSMUSG00000045915,ENSGGOG00000008776,ortholog_one2one
ENSMUSG00000031227,ENSGGOG00000025599,ortholog_one2one
ENSMUSG00000042477,ENSGGOG00000009762,ortholog_one2one
ENSMUSG00000036398,ENSGGOG00000026830,ortholog_one2many
ENSMUSG00000036398,ENSGGOG00000005438,ortholog_one2many
ENSMUSG00000030433,ENSGGOG00000002404,ortholog_one2one
ENSMUSG00000000215,ENSGGOG00000022826,ortholog_one2many
ENSMUSG00000005493,,
ENSMUSG00000062753,,
ENSMUSG00000030521,ENSGGOG00000003905,ortholog_one2many
ENSMUSG00000030521,ENSGGOG00000024908,ortholog_one2many
ENSMUSG00000052376,,
ENSMUSG00000035637,ENSGGOG00000003710,ortholog_one2one
ENSMUSG00000092305,ENSGGOG00000025809,ortholog_one2one
ENSMUSG00000029097,ENSGGOG00000008016,ortholog_one2one
ENSMUSG00000027483,ENSGGOG00000027809,ortholog_one2many
ENSMUSG00000073781,,
ENSMUSG00000089678,ENSGGOG00000006579,ortholog_one2one
ENSMUSG00000033429,ENSGGOG00000024541,ortholog_one2one
ENSMUSG00000035486,ENSGGOG00000012910,ortholog_one2many
ENSMUSG00000035486,ENSGGOG00000025097,ortholog_one2many
ENSMUSG00000085272,ENSGGOG00000024208,ortholog_one2one
ENSMUSG00000022763,ENSGGOG00000026427,ortholog_one2one
ENSMUSG00000028833,ENSGGOG00000009754,ortholog_one2one
ENSMUSG00000020745,ENSGGOG00000026848,ortholog_one2many
ENSMUSG00000020745,ENSGGOG00000005305,ortholog_one2many
ENSMUSG00000032503,ENSGGOG00000009337,ortholog_one2one
ENSMUSG00000030162,ENSGGOG00000013210,ortholog_one2one
ENSMUSG00000090132,,
ENSMUSG00000023216,ENSGGOG00000006553,ortholog_one2one
ENSMUSG00000020590,ENSGGOG00000010291,ortholog_one2one
ENSMUSG00000027484,ENSGGOG00000027809,ortholog_one2many
ENSMUSG00000036315,ENSGGOG00000026358,ortholog_one2one
ENSMUSG00000031230,ENSGGOG00000002237,ortholog_one2one
ENSMUSG00000032310,ENSGGOG00000010852,ortholog_one2one
ENSMUSG00000000214,ENSGGOG00000003978,ortholog_one2one
ENSMUSG00000030519,ENSGGOG00000005676,ortholog_one2one
ENSMUSG00000028497,ENSGGOG00000016141,ortholog_one2one
ENSMUSG00000019978,ENSGGOG00000008512,ortholog_one2one
ENSMUSG00000063556,ENSGGOG00000024309,ortholog_many2many
ENSMUSG00000026004,ENSGGOG00000011150,ortholog_one2one
ENSMUSG00000051550,ENSGGOG00000016815,ortholog_one2one
ENSMUSG00000071113,ENSGGOG00000003396,ortholog_one2one
ENSMUSG00000067973,,
ENSMUSG00000032315,ENSGGOG00000016531,ortholog_one2one
ENSMUSG00000009248,ENSGGOG00000007421,ortholog_one2one
ENSMUSG00000017679,ENSGGOG00000004790,ortholog_one2one
ENSMUSG00000031513,ENSGGOG00000012811,ortholog_one2one
ENSMUSG00000026864,ENSGGOG00000026879,ortholog_one2one
ENSMUSG00000031169,ENSGGOG00000004796,ortholog_one2one
ENSMUSG00000030518,ENSGGOG00000012146,ortholog_one2one
ENSMUSG00000011254,ENSGGOG00000008668,ortholog_one2one
ENSMUSG00000057604,ENSGGOG00000013915,ortholog_one2one
ENSMUSG00000034708,ENSGGOG00000015827,ortholog_one2one
ENSMUSG00000029763,ENSGGOG00000003951,ortholog_one2one
ENSMUSG00000021286,ENSGGOG00000009593,ortholog_one2one
ENSMUSG00000031671,ENSGGOG00000009544,ortholog_one2one
ENSMUSG00000067878,ENSGGOG00000003029,ortholog_one2one
ENSMUSG00000044574,,
ENSMUSG00000027485,ENSGGOG00000003242,ortholog_one2one
ENSMUSG00000038957,ENSGGOG00000003552,ortholog_one2one
ENSMUSG00000026003,ENSGGOG00000006541,ortholog_one2one
ENSMUSG00000061374,,
ENSMUSG00000070520,ENSGGOG00000006134,ortholog_one2one
ENSMUSG00000023828,ENSGGOG00000001951,ortholog_one2one
ENSMUSG00000040489,ENSGGOG00000025241,ortholog_one2one
ENSMUSG00000034387,ENSGGOG00000025443,ortholog_one2one
ENSMUSG00000051184,ENSGGOG00000010748,ortholog_one2one
ENSMUSG00000031229,ENSGGOG00000024999,ortholog_one2one
ENSMUSG00000075512,,
ENSMUSG00000031532,ENSGGOG00000022354,ortholog_one2one
ENSMUSG00000000244,ENSGGOG00000004838,ortholog_one2one
ENSMUSG00000022013,ENSGGOG00000016338,ortholog_one2one
ENSMUSG00000056797,ENSGGOG00000027966,ortholog_one2many
ENSMUSG00000048696,ENSGGOG00000001083,ortholog_one2one
ENSMUSG00000031530,ENSGGOG00000005916,ortholog_one2one
ENSMUSG00000024927,ENSGGOG00000011810,ortholog_one2one
ENSMUSG00000028830,ENSGGOG00000012068,ortholog_one2one
ENSMUSG00000079547,ENSGGOG00000022404,ortholog_one2many
ENSMUSG00000041995,ENSGGOG00000002896,ortholog_one2one
ENSMUSG00000032316,ENSGGOG00000001769,ortholog_one2one
ENSMUSG00000040966,ENSGGOG00000013636,ortholog_one2one
ENSMUSG00000029098,ENSGGOG00000008003,ortholog_one2one
ENSMUSG00000061816,ENSGGOG00000011991,ortholog_one2one
ENSMUSG00000010554,ENSGGOG00000009735,ortholog_one2one
ENSMUSG00000030516,ENSGGOG00000022637,ortholog_one2one
ENSMUSG00000019256,ENSGGOG00000011367,ortholog_one2one
ENSMUSG00000021285,ENSGGOG00000009600,ortholog_one2one
ENSMUSG00000062694,ENSGGOG00000000136,ortholog_one2one
ENSMUSG00000074405,ENSGGOG00000023628,ortholog_one2one
ENSMUSG00000021681,ENSGGOG00000028453,ortholog_one2many
ENSMUSG00000021681,ENSGGOG00000010269,ortholog_one2many
ENSMUSG00000049112,ENSGGOG00000011995,ortholog_one2one
ENSMUSG00000048720,ENSGGOG00000026937,ortholog_one2one
ENSMUSG00000063757,,
ENSMUSG00000075154,ENSGGOG00000025216,ortholog_one2many
ENSMUSG00000023829,ENSGGOG00000001671,ortholog_one2one
ENSMUSG00000075153,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000027346,ENSGGOG00000011512,ortholog_one2one
ENSMUSG00000043290,,
ENSMUSG00000069899,ENSGGOG00000024304,ortholog_one2many
ENSMUSG00000031529,ENSGGOG00000011691,ortholog_one2one
ENSMUSG00000075151,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000037706,ENSGGOG00000007579,ortholog_one2one
ENSMUSG00000022014,ENSGGOG00000000804,ortholog_one2one
ENSMUSG00000075150,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000055633,ENSGGOG00000028333,ortholog_one2one
ENSMUSG00000075149,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000068221,ENSGGOG00000023115,ortholog_one2one
ENSMUSG00000044224,ENSGGOG00000024744,ortholog_one2one
ENSMUSG00000068817,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000068220,ENSGGOG00000011360,ortholog_one2one
ENSMUSG00000036214,ENSGGOG00000011903,ortholog_one2one
ENSMUSG00000075148,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000011256,ENSGGOG00000014156,ortholog_one2one
ENSMUSG00000029388,ENSGGOG00000009165,ortholog_one2one
ENSMUSG00000068816,ENSGGOG00000024948,ortholog_one2one
ENSMUSG00000030515,ENSGGOG00000007839,ortholog_one2one
ENSMUSG00000068815,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000033099,,
ENSMUSG00000035228,ENSGGOG00000015660,ortholog_one2one
ENSMUSG00000068814,,
ENSMUSG00000017707,ENSGGOG00000015400,ortholog_one2one
ENSMUSG00000010721,ENSGGOG00000015072,ortholog_one2one
ENSMUSG00000071550,ENSGGOG00000005969,ortholog_one2one
ENSMUSG00000035478,ENSGGOG00000012396,ortholog_one2one
ENSMUSG00000049657,ENSGGOG00000003712,ortholog_one2one
ENSMUSG00000061875,,
ENSMUSG00000022247,ENSGGOG00000004225,ortholog_one2one
ENSMUSG00000036550,ENSGGOG00000009547,ortholog_one2one
ENSMUSG00000026000,ENSGGOG00000009238,ortholog_one2one
ENSMUSG00000047039,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000030254,ENSGGOG00000008391,ortholog_one2one
ENSMUSG00000045225,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000091908,,
ENSMUSG00000032504,ENSGGOG00000026324,ortholog_one2many
ENSMUSG00000032504,ENSGGOG00000024787,ortholog_one2many
ENSMUSG00000048197,ENSGGOG00000012297,ortholog_one2many
ENSMUSG00000021290,ENSGGOG00000000516,ortholog_one2many
ENSMUSG00000021290,ENSGGOG00000024569,ortholog_one2many
ENSMUSG00000075146,,
ENSMUSG00000075145,,
ENSMUSG00000078681,ENSGGOG00000011598,ortholog_one2one
ENSMUSG00000046755,ENSGGOG00000006928,ortholog_one2one
ENSMUSG00000009246,ENSGGOG00000007588,ortholog_one2one
ENSMUSG00000064308,,
ENSMUSG00000075144,,
ENSMUSG00000030435,,
ENSMUSG00000042446,ENSGGOG00000012150,ortholog_one2one
ENSMUSG00000075143,ENSGGOG00000027019,ortholog_one2one
ENSMUSG00000029387,ENSGGOG00000009173,ortholog_one2one
ENSMUSG00000001569,ENSGGOG00000010920,ortholog_one2one
ENSMUSG00000053852,ENSGGOG00000025527,ortholog_one2one
ENSMUSG00000054003,ENSGGOG00000000812,ortholog_one2one
ENSMUSG00000070953,ENSGGOG00000003250,ortholog_one2one
ENSMUSG00000024459,,
ENSMUSG00000038975,ENSGGOG00000004675,ortholog_one2one
ENSMUSG00000034813,ENSGGOG00000000298,ortholog_one2one
ENSMUSG00000056158,ENSGGOG00000015456,ortholog_one2one
ENSMUSG00000022761,ENSGGOG00000025822,ortholog_one2one
ENSMUSG00000075142,ENSGGOG00000009079,ortholog_one2many
ENSMUSG00000038572,,
ENSMUSG00000062793,,
ENSMUSG00000031130,ENSGGOG00000003297,ortholog_one2one
ENSMUSG00000075141,,
ENSMUSG00000045150,ENSGGOG00000009079,ortholog_one2many
ENSMUSG00000025991,ENSGGOG00000028226,ortholog_one2one
ENSMUSG00000005779,ENSGGOG00000010559,ortholog_one2one
ENSMUSG00000046794,ENSGGOG00000006660,ortholog_one2one
ENSMUSG00000002320,,
ENSMUSG00000030513,ENSGGOG00000008971,ortholog_one2one
ENSMUSG00000048806,ENSGGOG00000025576,ortholog_one2one
ENSMUSG00000096011,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000096011,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000031527,ENSGGOG00000013059,ortholog_one2one
ENSMUSG00000095896,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000095896,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000096727,ENSGGOG00000010965,ortholog_one2one
ENSMUSG00000062908,ENSGGOG00000024342,ortholog_one2one
ENSMUSG00000095270,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000095270,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000021680,ENSGGOG00000011139,ortholog_one2one
ENSMUSG00000067873,ENSGGOG00000026072,ortholog_one2one
ENSMUSG00000035203,,
ENSMUSG00000073811,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000073811,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000028820,ENSGGOG00000026354,ortholog_one2one
ENSMUSG00000022248,ENSGGOG00000004219,ortholog_one2one
ENSMUSG00000020163,ENSGGOG00000002757,ortholog_one2one
ENSMUSG00000033088,ENSGGOG00000011366,ortholog_one2one
ENSMUSG00000045752,ENSGGOG00000007586,ortholog_one2one
ENSMUSG00000023830,ENSGGOG00000001658,ortholog_one2one
ENSMUSG00000070056,ENSGGOG00000002862,ortholog_one2one
ENSMUSG00000036036,ENSGGOG00000016915,ortholog_one2one
ENSMUSG00000030160,ENSGGOG00000028581,ortholog_one2one
ENSMUSG00000038330,,
ENSMUSG00000055976,,
ENSMUSG00000075140,ENSGGOG00000009079,ortholog_one2many
ENSMUSG00000073429,,
ENSMUSG00000030512,ENSGGOG00000028077,ortholog_one2one
ENSMUSG00000075139,ENSGGOG00000017019,ortholog_one2many
ENSMUSG00000045655,ENSGGOG00000023822,ortholog_one2one
ENSMUSG00000063376,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000063376,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000016346,ENSGGOG00000008388,ortholog_one2one
ENSMUSG00000075137,ENSGGOG00000017019,ortholog_one2many
ENSMUSG00000024213,ENSGGOG00000008373,ortholog_one2one
ENSMUSG00000009545,ENSGGOG00000013377,ortholog_one2one
ENSMUSG00000078355,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000078355,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000004661,ENSGGOG00000001766,ortholog_one2one
ENSMUSG00000075136,,
ENSMUSG00000078354,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000078354,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000054079,ENSGGOG00000017061,ortholog_one2one
ENSMUSG00000035191,ENSGGOG00000027491,ortholog_one2many
ENSMUSG00000035191,ENSGGOG00000025780,ortholog_one2many
ENSMUSG00000075135,,
ENSMUSG00000078353,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000078353,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000050271,ENSGGOG00000001318,ortholog_one2one
ENSMUSG00000075701,ENSGGOG00000008959,ortholog_one2one
ENSMUSG00000000282,ENSGGOG00000002455,ortholog_one2one
ENSMUSG00000075134,ENSGGOG00000025303,ortholog_one2many
ENSMUSG00000070923,ENSGGOG00000023406,ortholog_one2one
ENSMUSG00000083649,ENSGGOG00000024847,ortholog_one2one
ENSMUSG00000061342,,
ENSMUSG00000020900,ENSGGOG00000013864,ortholog_one2one
ENSMUSG00000030161,ENSGGOG00000022360,ortholog_one2one
ENSMUSG00000097078,,
ENSMUSG00000001566,ENSGGOG00000005374,ortholog_one2one
ENSMUSG00000075133,,
ENSMUSG00000050241,,
ENSMUSG00000094618,,
ENSMUSG00000032640,ENSGGOG00000008955,ortholog_one2one
ENSMUSG00000085473,,
ENSMUSG00000075132,,
ENSMUSG00000074402,,
ENSMUSG00000043872,ENSGGOG00000028505,ortholog_one2one
ENSMUSG00000037664,ENSGGOG00000026923,ortholog_one2one
ENSMUSG00000094355,,
ENSMUSG00000035268,ENSGGOG00000024612,ortholog_one2one
ENSMUSG00000050023,,
ENSMUSG00000035949,ENSGGOG00000007441,ortholog_one2one
ENSMUSG00000039633,ENSGGOG00000010406,ortholog_one2one
ENSMUSG00000022015,ENSGGOG00000011190,ortholog_one2one
ENSMUSG00000094271,,
ENSMUSG00000091874,,
ENSMUSG00000056995,,
ENSMUSG00000056917,ENSGGOG00000011796,ortholog_one2one
ENSMUSG00000030165,ENSGGOG00000010515,ortholog_one2one
ENSMUSG00000096582,,
ENSMUSG00000075127,,
ENSMUSG00000091652,,
ENSMUSG00000075126,ENSGGOG00000023903,ortholog_one2one
ENSMUSG00000070997,,
ENSMUSG00000075125,,
ENSMUSG00000096591,,
ENSMUSG00000096854,,
ENSMUSG00000039000,ENSGGOG00000005173,ortholog_one2one
ENSMUSG00000075124,,
ENSMUSG00000000154,ENSGGOG00000008253,ortholog_one2one
ENSMUSG00000094583,,
ENSMUSG00000015133,ENSGGOG00000000058,ortholog_one2one
ENSMUSG00000049372,ENSGGOG00000011678,ortholog_one2many
ENSMUSG00000052146,ENSGGOG00000024161,ortholog_many2many
ENSMUSG00000052146,ENSGGOG00000024583,ortholog_many2many
ENSMUSG00000034685,ENSGGOG00000015843,ortholog_one2one
ENSMUSG00000095695,,
ENSMUSG00000053675,ENSGGOG00000006555,ortholog_one2one
ENSMUSG00000029096,ENSGGOG00000005347,ortholog_one2one
ENSMUSG00000035177,ENSGGOG00000001259,ortholog_one2many
ENSMUSG00000035177,ENSGGOG00000010540,ortholog_one2many
ENSMUSG00000038351,ENSGGOG00000002449,ortholog_one2one
ENSMUSG00000094376,,
ENSMUSG00000094331,,
ENSMUSG00000029386,ENSGGOG00000009183,ortholog_one2one
ENSMUSG00000089911,ENSGGOG00000000908,ortholog_one2one
ENSMUSG00000062209,ENSGGOG00000014309,ortholog_one2one
ENSMUSG00000028360,ENSGGOG00000007029,ortholog_one2one
ENSMUSG00000095694,,
ENSMUSG00000042408,ENSGGOG00000009644,ortholog_one2one
ENSMUSG00000033392,ENSGGOG00000003446,ortholog_one2one
ENSMUSG00000028318,ENSGGOG00000001882,ortholog_one2one
ENSMUSG00000061104,ENSGGOG00000014535,ortholog_one2many
ENSMUSG00000048398,ENSGGOG00000006386,ortholog_one2many
ENSMUSG00000036231,ENSGGOG00000003470,ortholog_one2one
ENSMUSG00000059474,ENSGGOG00000003708,ortholog_one2one
ENSMUSG00000027692,ENSGGOG00000007526,ortholog_one2one
ENSMUSG00000067998,,
ENSMUSG00000020411,ENSGGOG00000014146,ortholog_one2one
ENSMUSG00000036534,,
ENSMUSG00000078808,,
ENSMUSG00000030149,ENSGGOG00000006953,ortholog_one2one
ENSMUSG00000068874,ENSGGOG00000010547,ortholog_one2many
ENSMUSG00000010760,ENSGGOG00000014396,ortholog_one2one
ENSMUSG00000017697,ENSGGOG00000006856,ortholog_one2one
ENSMUSG00000074401,,
ENSMUSG00000059119,ENSGGOG00000013223,ortholog_one2one
ENSMUSG00000051424,,
ENSMUSG00000027957,ENSGGOG00000016484,ortholog_one2one
ENSMUSG00000057735,ENSGGOG00000011678,ortholog_one2many
ENSMUSG00000095101,,
ENSMUSG00000078677,,
ENSMUSG00000068810,ENSGGOG00000012913,ortholog_one2many
ENSMUSG00000068810,ENSGGOG00000027668,ortholog_one2many
ENSMUSG00000068810,ENSGGOG00000026404,ortholog_one2many
ENSMUSG00000030257,ENSGGOG00000011175,ortholog_one2one
ENSMUSG00000034664,ENSGGOG00000012852,ortholog_one2one
ENSMUSG00000070737,ENSGGOG00000026101,ortholog_one2one
ENSMUSG00000094648,,
ENSMUSG00000021679,ENSGGOG00000025895,ortholog_one2one
ENSMUSG00000066820,,
ENSMUSG00000070908,,
ENSMUSG00000021678,ENSGGOG00000007078,ortholog_one2one
ENSMUSG00000048376,ENSGGOG00000010442,ortholog_one2one
ENSMUSG00000055720,ENSGGOG00000006533,ortholog_one2one
ENSMUSG00000025997,ENSGGOG00000011301,ortholog_one2one
ENSMUSG00000015134,ENSGGOG00000000056,ortholog_one2one
ENSMUSG00000070907,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000070907,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000056215,ENSGGOG00000022273,ortholog_one2one
ENSMUSG00000090794,,
ENSMUSG00000039620,ENSGGOG00000015167,ortholog_one2one
ENSMUSG00000022016,ENSGGOG00000013285,ortholog_one2one
ENSMUSG00000031131,ENSGGOG00000006552,ortholog_one2one
ENSMUSG00000031672,ENSGGOG00000024759,ortholog_one2many
ENSMUSG00000031672,ENSGGOG00000005767,ortholog_one2many
ENSMUSG00000031672,ENSGGOG00000027490,ortholog_one2many
ENSMUSG00000094313,,
ENSMUSG00000040276,ENSGGOG00000023013,ortholog_one2one
ENSMUSG00000092579,,
ENSMUSG00000022249,ENSGGOG00000008652,ortholog_one2one
ENSMUSG00000042388,ENSGGOG00000013343,ortholog_one2one
ENSMUSG00000021676,ENSGGOG00000014696,ortholog_one2one
ENSMUSG00000038264,ENSGGOG00000006525,ortholog_one2one
ENSMUSG00000036553,ENSGGOG00000005337,ortholog_one2one
ENSMUSG00000031132,ENSGGOG00000010483,ortholog_one2one
ENSMUSG00000079103,ENSGGOG00000007605,ortholog_one2one
ENSMUSG00000058631,,
ENSMUSG00000030509,ENSGGOG00000028021,ortholog_one2one
ENSMUSG00000053121,,
ENSMUSG00000070906,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000070906,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000068809,,
ENSMUSG00000091402,,
ENSMUSG00000096059,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000096059,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000010755,ENSGGOG00000013232,ortholog_one2one
ENSMUSG00000058399,,
ENSMUSG00000068808,ENSGGOG00000009254,ortholog_one2many
ENSMUSG00000074890,ENSGGOG00000015142,ortholog_one2one
ENSMUSG00000020581,ENSGGOG00000012859,ortholog_one2one
ENSMUSG00000025001,ENSGGOG00000008103,ortholog_one2one
ENSMUSG00000096682,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000096682,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000053153,ENSGGOG00000014047,ortholog_one2one
ENSMUSG00000060827,ENSGGOG00000025567,ortholog_one2one
ENSMUSG00000037686,ENSGGOG00000003238,ortholog_one2one
ENSMUSG00000020340,ENSGGOG00000012019,ortholog_one2one
ENSMUSG00000070904,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000024628,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000022086,ortholog_many2many
ENSMUSG00000070904,ENSGGOG00000024920,ortholog_many2many
ENSMUSG00000066850,,
ENSMUSG00000032323,ENSGGOG00000006516,ortholog_one2one
ENSMUSG00000007591,ENSGGOG00000016090,ortholog_one2one
ENSMUSG00000091898,ENSGGOG00000015926,ortholog_one2one
ENSMUSG00000075121,ENSGGOG00000015322,ortholog_one2many
ENSMUSG00000042380,,
ENSMUSG00000041966,ENSGGOG00000025563,ortholog_one2one
ENSMUSG00000095498,ENSGGOG00000027637,ortholog_many2many
ENSMUSG00000095498,ENSGGOG00000027951,ortholog_many2many
ENSMUSG00000095498,ENSGGOG00000027633,ortholog_many2many
ENSMUSG00000095498,ENSGGOG00000026395,ortholog_many2many
ENSMUSG00000095498,ENSGGOG00000028067,ortholog_many2many
ENSMUSG00000095498,ENSGGOG00000024628,ortholog_many2many
